eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,74,0,105
1,71,9,80
2,69,7,105
3,66,4,80
4,66,4,80
5,64,2,80
6,66,4,95
7,62,0,80
8,62,0,80
9,64,2,80
10,66,4,105
11,66,4,80
12,66,4,80
13,64,2,80
14,66,4,95
15,69,7,80
16,74,0,80
17,71,9,80
18,69,7,105
19,66,4,80
20,66,4,80
21,64,2,80
22,66,4,95
23,64,2,80
24,64,2,80
25,62,0,80
26,66,4,105
27,69,7,80
28,71,9,80
29,69,7,80
30,66,4,95
31,64,2,80
32,64,2,80
33,62,0,80
34,69,7,105
35,66,4,80
36,66,4,80
37,64,2,80
38,66,4,95
39,62,0,80
40,62,0,80
41,64,2,80
42,66,4,105
43,66,4,80
44,66,4,80
45,64,2,80
46,66,4,95
47,69,7,80
48,74,0,80
49,71,9,80
50,69,7,105
51,66,4,80
52,64,2,80
53,67,5,80
54,66,4,95
55,64,2,80
56,64,2,80
57,62,0,80
58,66,4,105
59,69,7,80
60,64,2,80
61,67,5,80
62,66,4,95
63,62,0,80
64,62,0,80
65,66,4,105
66,66,4,105
67,69,7,80
68,69,7,80
69,71,9,80
70,69,7,95
71,67,5,80
72,66,4,80
73,67,5,80
74,69,7,105
75,71,9,80
76,74,0,80
77,76,2,80
78,78,4,95
79,76,2,80
80,76,2,80
81,78,4,105
82,78,4,105
83,76,2,80
84,74,0,80
85,73,11,80
86,71,9,95
87,73,11,80
88,74,0,80
89,71,9,80
90,69,7,105
91,71,9,80
92,74,0,80
93,76,2,80
94,78,4,95
95,74,0,80
96,74,0,80
97,69,7,105
98,69,7,105
99,71,9,80
100,71,9,80
101,71,9,80
102,69,7,95
103,67,5,80
104,66,4,80
105,67,5,80
106,69,7,105
107,71,9,80
108,74,0,80
109,76,2,80
110,78,4,95
111,76,2,80
112,76,2,80
113,78,4,105
114,78,4,105
115,76,2,80
116,74,0,80
117,73,11,80
118,71,9,95
119,73,11,80
120,74,0,80
121,71,9,80
122,69,7,105
123,71,9,80
124,74,0,80
125,76,2,80
126,78,4,95
127,76,2,80
