eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,71,4,105
1,69,2,80
2,67,0,105
3,64,9,80
4,66,11,80
5,67,0,95
6,67,0,95
7,64,9,80
8,62,7,80
9,64,9,80
10,67,0,105
11,69,2,80
12,71,4,80
13,74,7,80
14,79,0,95
15,78,11,80
16,78,11,80
17,79,0,80
18,76,9,105
19,74,7,80
20,71,4,80
21,69,2,80
22,67,0,95
23,66,11,80
24,67,0,80
25,71,4,80
26,69,2,105
27,67,0,80
28,66,11,80
29,64,9,80
30,62,7,95
31,71,4,80
32,71,4,80
33,69,2,80
34,67,0,105
35,64,9,80
36,66,11,80
37,67,0,95
38,67,0,95
39,64,9,80
40,62,7,80
41,64,9,80
42,67,0,105
43,69,2,80
44,71,4,80
45,74,7,80
46,79,0,95
47,78,11,80
48,78,11,80
49,79,0,80
50,76,9,105
51,71,4,80
52,74,7,80
53,71,4,80
54,69,2,95
55,67,0,80
56,66,11,80
57,64,9,80
58,62,7,105
59,64,9,80
60,66,11,80
61,62,7,80
62,64,9,95
63,79,0,80
64,79,0,80
65,78,11,80
66,76,9,105
67,71,4,80
68,72,5,80
69,76,9,95
70,76,9,95
71,71,4,80
72,78,11,80
73,71,4,80
74,76,9,105
75,71,4,80
76,72,5,80
77,79,0,95
78,79,0,95
79,78,11,80
80,78,11,80
81,76,9,80
82,74,7,105
83,69,2,80
84,71,4,80
85,74,7,95
86,74,7,95
87,69,2,80
88,76,9,80
89,69,2,80
90,74,7,105
91,69,2,80
92,71,4,80
93,74,7,95
94,74,7,95
95,79,0,80
96,79,0,80
97,78,11,80
98,76,9,105
99,71,4,80
100,72,5,80
101,76,9,95
102,76,9,95
103,71,4,80
104,78,11,80
105,71,4,80
106,76,9,105
107,71,4,80
108,72,5,80
109,74,7,95
110,74,7,95
111,76,9,80
112,79,0,80
113,81,2,80
114,83,4,105
115,79,0,80
116,81,2,80
117,78,11,80
118,79,0,95
119,78,11,80
120,76,9,80
121,74,7,80
122,71,4,105
123,76,9,80
124,76,9,80
125,75,8,80
126,76,9,95
