eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,74,7,105
1,72,5,80
2,71,4,105
3,74,7,80
4,74,7,80
5,74,7,80
6,69,2,95
7,71,4,80
8,71,4,80
9,71,4,80
10,67,0,105
11,71,4,80
12,71,4,80
13,67,0,95
14,67,0,95
15,71,4,80
16,71,4,80
17,74,7,105
18,74,7,105
19,69,2,80
20,69,2,80
21,74,7,95
22,74,7,95
23,76,9,80
24,76,9,80
25,79,0,80
26,78,11,105
27,74,7,80
28,72,5,80
29,69,2,80
30,71,4,95
31,67,0,80
32,67,0,80
33,71,4,105
34,71,4,105
35,74,7,80
36,74,7,80
37,74,7,80
38,69,2,95
39,69,2,80
40,69,2,80
41,71,4,80
42,67,0,105
43,71,4,80
44,71,4,80
45,67,0,95
46,67,0,95
47,71,4,80
48,71,4,80
49,74,7,105
50,74,7,105
51,69,2,80
52,69,2,80
53,74,7,95
54,74,7,95
55,76,9,80
56,76,9,80
57,79,0,80
58,78,11,105
59,74,7,80
60,72,5,80
61,69,2,80
62,71,4,95
63,67,0,80
64,67,0,80
65,71,4,105
66,71,4,105
67,74,7,80
68,74,7,80
69,74,7,80
70,69,2,95
71,71,4,80
72,71,4,80
73,71,4,80
74,67,0,105
75,71,4,80
76,71,4,80
77,67,0,95
78,67,0,95
79,71,4,80
80,71,4,80
81,74,7,105
82,74,7,105
83,69,2,80
84,69,2,80
85,74,7,95
86,74,7,95
87,76,9,80
88,76,9,80
89,79,0,80
90,78,11,105
91,74,7,80
92,72,5,80
93,69,2,80
94,71,4,95
95,67,0,80
96,67,0,80
97,71,4,105
98,71,4,105
99,74,7,80
100,74,7,80
101,74,7,80
102,69,2,95
103,69,2,80
104,69,2,80
105,71,4,80
106,67,0,105
107,71,4,80
108,71,4,80
109,67,0,95
110,67,0,95
111,71,4,80
112,71,4,80
113,74,7,105
114,74,7,105
115,69,2,80
116,69,2,80
117,74,7,95
118,74,7,95
119,76,9,80
120,76,9,80
121,79,0,80
122,78,11,105
123,74,7,80
124,72,5,80
125,69,2,80
126,71,4,95
127,67,0,80
128,67,0,80
129,74,7,105
130,74,7,105
131,67,0,80
132,67,0,80
133,74,7,95
134,74,7,95
135,67,0,80
136,71,4,80
137,74,7,80
138,79,0,105
139,81,2,80
140,81,2,80
141,81,2,80
142,83,4,95
143,79,0,80
144,81,2,80
145,79,0,80
146,74,7,105
147,67,0,80
148,67,0,80
149,74,7,95
150,74,7,95
151,76,9,80
152,76,9,80
153,79,0,80
154,78,11,105
155,74,7,80
156,72,5,80
157,69,2,80
158,69,2,95
159,67,0,80
160,67,0,80
161,74,7,105
162,74,7,105
163,67,0,80
164,67,0,80
165,74,7,95
166,74,7,95
167,67,0,80
168,71,4,80
169,74,7,80
170,79,0,105
171,79,0,80
172,79,0,80
173,83,4,95
174,83,4,95
175,79,0,80
176,81,2,80
177,78,11,80
178,79,0,105
179,81,2,80
180,81,2,80
181,81,2,80
182,83,4,95
183,79,0,80
184,81,2,80
185,79,0,80
186,78,11,105
187,74,7,80
188,72,5,80
189,69,2,80
190,69,2,95
191,67,0,80
192,67,0,80
193,74,7,105
194,74,7,105
195,67,0,80
196,67,0,80
197,74,7,95
198,74,7,95
199,67,0,80
200,71,4,80
201,74,7,80
202,79,0,105
203,81,2,80
204,81,2,80
205,81,2,80
206,83,4,95
207,79,0,80
208,81,2,80
209,79,0,80
210,74,7,105
211,67,0,80
212,67,0,80
213,74,7,95
214,74,7,95
215,76,9,80
216,76,9,80
217,79,0,80
218,78,11,105
219,74,7,80
220,72,5,80
221,69,2,80
222,69,2,95
223,67,0,80
224,67,0,80
225,74,7,105
226,74,7,105
227,67,0,80
228,67,0,80
229,74,7,95
230,74,7,95
231,67,0,80
232,71,4,80
233,74,7,80
234,79,0,105
235,79,0,80
236,79,0,80
237,83,4,95
238,83,4,95
239,79,0,80
240,81,2,80
241,78,11,80
242,79,0,105
243,81,2,80
244,81,2,80
245,81,2,80
246,83,4,95
247,79,0,80
248,81,2,80
249,79,0,80
250,78,11,105
251,74,7,80
252,72,5,80
253,69,2,80
254,69,2,95
255,67,0,80
256,67,0,80
