eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,9,105
1,65,5,105
2,62,2,80
3,62,2,80
4,64,4,95
5,65,5,80
6,67,7,80
7,69,9,105
8,71,11,80
9,71,11,80
10,72,0,95
11,69,9,80
12,69,9,80
13,74,2,105
14,72,0,80
15,69,9,80
16,71,11,95
17,72,0,80
18,74,2,80
19,76,4,105
20,74,2,80
21,72,0,80
22,69,9,95
23,67,7,80
24,67,7,80
25,65,5,105
26,62,2,80
27,62,2,80
28,64,4,95
29,65,5,80
30,67,7,80
31,69,9,105
32,71,11,80
33,71,11,80
34,72,0,95
35,69,9,80
36,69,9,80
37,74,2,105
38,72,0,80
39,69,9,80
40,38,2,80
41,50,2,75
42,50,2,75
43,38,2,80
44,50,2,75
45,50,2,75
46,38,2,80
47,50,2,75
48,50,2,75
49,38,2,80
50,50,2,75
51,50,2,75
52,38,2,80
53,50,2,75
54,50,2,75
55,38,2,80
56,50,2,75
57,50,2,75
58,38,2,80
59,50,2,75
60,50,2,75
61,38,2,80
62,50,2,75
63,50,2,75
64,38,2,80
65,50,2,75
66,50,2,75
67,38,2,80
68,50,2,75
69,50,2,75
70,38,2,80
71,50,2,75
72,50,2,75
73,38,2,80
74,50,2,75
75,50,2,75
76,38,2,80
77,50,2,75
78,50,2,75
79,38,2,80
80,50,2,75
81,50,2,75
82,38,2,80
83,50,2,75
84,50,2,75
85,38,2,80
86,50,2,75
87,50,2,75
88,38,2,80
89,50,2,75
90,50,2,75
91,38,2,80
92,50,2,75
93,50,2,75
94,38,2,80
95,50,2,75
96,50,2,75
97,38,2,80
98,50,2,75
99,50,2,75
100,38,2,80
101,50,2,75
102,50,2,75
103,38,2,80
104,50,2,75
105,50,2,75
106,38,2,80
107,50,2,75
108,50,2,75
109,38,2,80
110,50,2,75
111,50,2,75
112,38,2,80
113,50,2,75
114,50,2,75
115,38,2,80
116,50,2,75
117,50,2,75
118,38,2,80
119,50,2,75
120,50,2,75
121,38,2,80
122,50,2,75
123,50,2,75
124,38,2,80
125,50,2,75
126,50,2,75
127,38,2,80
128,50,2,75
129,50,2,75
130,38,2,80
131,50,2,75
132,50,2,75
133,38,2,80
134,50,2,75
135,50,2,75
136,38,2,80
137,50,2,75
138,50,2,75
139,38,2,80
140,50,2,75
141,50,2,75
142,38,2,80
143,50,2,75
144,50,2,75
145,38,2,80
146,50,2,75
147,50,2,75
148,38,2,80
149,50,2,75
150,50,2,75
151,38,2,80
152,50,2,75
153,50,2,75
154,38,2,80
155,50,2,75
156,50,2,75
157,38,2,80
158,50,2,75
159,50,2,75
160,38,2,80
161,50,2,75
162,50,2,75
163,38,2,80
164,50,2,75
165,50,2,75
166,38,2,80
167,50,2,75
168,50,2,75
169,38,2,80
170,50,2,75
171,50,2,75
172,38,2,80
173,50,2,75
174,50,2,75
175,38,2,80
176,50,2,75
177,50,2,75
178,38,2,80
179,50,2,75
180,50,2,75
181,38,2,80
182,50,2,75
183,50,2,75
184,38,2,80
185,50,2,75
186,50,2,75
187,38,2,80
188,50,2,75
189,50,2,75
190,38,2,80
191,50,2,75
192,50,2,75
