eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,71,4,105
1,72,5,105
2,71,4,80
3,71,4,80
4,72,5,95
5,69,2,80
6,69,2,80
7,67,0,95
8,64,9,80
9,62,7,80
10,72,5,105
11,71,4,80
12,71,4,80
13,72,5,95
14,74,7,80
15,74,7,80
16,76,9,95
17,74,7,80
18,74,7,80
19,72,5,105
20,71,4,80
21,71,4,80
22,72,5,95
23,69,2,80
24,69,2,80
25,67,0,95
26,64,9,80
27,62,7,80
28,62,7,105
29,64,9,80
30,62,7,80
31,62,7,95
32,64,9,80
33,67,0,80
34,69,2,95
35,71,4,80
36,71,4,80
37,72,5,105
38,71,4,80
39,71,4,80
40,72,5,95
41,69,2,80
42,69,2,80
43,67,0,95
44,64,9,80
45,62,7,80
46,72,5,105
47,71,4,80
48,71,4,80
49,72,5,95
50,74,7,80
51,74,7,80
52,76,9,95
53,74,7,80
54,74,7,80
55,72,5,105
56,71,4,80
57,71,4,80
58,72,5,95
59,69,2,80
60,69,2,80
61,67,0,95
62,64,9,80
63,62,7,80
64,62,7,105
65,64,9,80
66,62,7,80
67,62,7,95
68,64,9,80
69,67,0,80
70,69,2,95
71,71,4,80
72,71,4,80
73,72,5,105
74,74,7,80
75,74,7,80
76,76,9,95
77,72,5,80
78,69,2,80
79,67,0,95
80,64,9,80
81,62,7,80
82,72,5,105
83,74,7,80
84,74,7,80
85,76,9,95
86,72,5,80
87,76,9,80
88,79,0,95
89,76,9,80
90,76,9,80
91,72,5,105
92,74,7,80
93,74,7,80
94,76,9,95
95,72,5,80
96,69,2,80
97,67,0,95
98,64,9,80
99,62,7,80
100,62,7,105
101,64,9,80
102,62,7,80
103,62,7,95
104,64,9,80
105,67,0,80
106,69,2,95
107,71,4,80
108,71,4,80
109,72,5,105
110,74,7,80
111,74,7,80
112,76,9,95
113,72,5,80
114,69,2,80
115,67,0,95
116,64,9,80
117,62,7,80
118,72,5,105
119,74,7,80
120,74,7,80
121,76,9,95
122,72,5,80
123,76,9,80
124,79,0,95
125,76,9,80
126,76,9,80
127,72,5,105
128,74,7,80
129,74,7,80
130,76,9,95
131,72,5,80
132,69,2,80
133,67,0,95
134,64,9,80
135,62,7,80
136,62,7,105
137,64,9,80
138,62,7,80
139,62,7,95
140,64,9,80
141,67,0,80
142,69,2,95
