eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,64,7,105
1,69,0,105
2,69,0,80
3,69,0,80
4,71,2,80
5,76,7,105
6,74,5,80
7,71,2,80
8,69,0,80
9,67,10,105
10,67,10,80
11,67,10,80
12,69,0,80
13,71,2,105
14,74,5,80
15,71,2,80
16,67,10,80
17,69,0,105
18,69,0,80
19,69,0,80
20,71,2,80
21,76,7,105
22,74,5,80
23,71,2,80
24,74,5,80
25,76,7,105
26,79,10,80
27,74,5,80
28,71,2,80
29,69,0,105
30,69,0,80
31,69,0,80
32,64,7,80
33,69,0,105
34,69,0,80
35,69,0,80
36,71,2,80
37,76,7,105
38,74,5,80
39,71,2,80
40,69,0,80
41,67,10,105
42,67,10,80
43,67,10,80
44,69,0,80
45,71,2,105
46,74,5,80
47,71,2,80
48,67,10,80
49,69,0,105
50,69,0,80
51,69,0,80
52,71,2,80
53,76,7,105
54,74,5,80
55,71,2,80
56,74,5,80
57,76,7,105
58,79,10,80
59,74,5,80
60,71,2,80
61,69,0,105
62,69,0,80
63,69,0,80
64,71,2,80
65,76,7,105
66,81,0,80
67,81,0,80
68,79,10,80
69,83,2,105
70,81,0,80
71,79,10,80
72,79,10,80
73,76,7,105
74,78,9,80
75,79,10,80
76,81,0,80
77,79,10,105
78,76,7,80
79,76,7,80
80,74,5,80
81,76,7,105
82,81,0,80
83,81,0,80
84,79,10,80
85,83,2,105
86,81,0,80
87,79,10,80
88,76,7,105
89,76,7,105
90,79,10,80
91,74,5,80
92,71,2,80
93,69,0,105
94,69,0,80
95,69,0,80
96,71,2,80
97,76,7,105
98,81,0,80
99,81,0,80
100,79,10,80
101,83,2,105
102,81,0,80
103,79,10,80
104,79,10,80
105,76,7,105
106,78,9,80
107,79,10,80
108,81,0,80
109,79,10,105
110,76,7,80
111,76,7,80
112,74,5,80
113,76,7,105
114,81,0,80
115,81,0,80
116,79,10,80
117,83,2,105
118,81,0,80
119,79,10,80
120,76,7,105
121,76,7,105
122,79,10,80
123,74,5,80
124,71,2,80
125,69,0,105
126,69,0,80
127,69,0,80
