eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,66,4,105
1,64,2,80
2,62,0,105
3,66,4,80
4,66,4,80
5,62,0,80
6,69,7,95
7,62,0,80
8,66,4,80
9,69,7,80
10,74,0,105
11,78,4,80
12,78,4,80
13,76,2,80
14,74,0,95
15,71,9,80
16,71,9,80
17,74,0,80
18,69,7,105
19,66,4,80
20,66,4,80
21,64,2,80
22,62,0,95
23,66,4,80
24,69,7,80
25,66,4,80
26,71,9,105
27,66,4,80
28,69,7,80
29,66,4,80
30,64,2,95
31,66,4,80
32,66,4,80
33,64,2,80
34,62,0,105
35,66,4,80
36,66,4,80
37,62,0,80
38,69,7,95
39,62,0,80
40,66,4,80
41,69,7,80
42,74,0,105
43,78,4,80
44,78,4,80
45,76,2,80
46,74,0,95
47,71,9,80
48,71,9,80
49,74,0,80
50,69,7,105
51,66,4,80
52,66,4,80
53,66,4,80
54,74,0,95
55,66,4,80
56,69,7,80
57,66,4,80
58,64,2,105
59,67,5,80
60,66,4,80
61,64,2,80
62,62,0,95
63,66,4,80
64,66,4,80
65,64,2,80
66,62,0,105
67,66,4,80
68,66,4,80
69,62,0,80
70,69,7,95
71,62,0,80
72,66,4,80
73,69,7,80
74,74,0,105
75,78,4,80
76,78,4,80
77,76,2,80
78,74,0,95
79,71,9,80
80,71,9,80
81,74,0,80
82,69,7,105
83,66,4,80
84,66,4,80
85,64,2,80
86,62,0,95
87,66,4,80
88,69,7,80
89,66,4,80
90,71,9,105
91,66,4,80
92,69,7,80
93,66,4,80
94,64,2,95
95,66,4,80
96,66,4,80
97,64,2,80
98,62,0,105
99,66,4,80
100,66,4,80
101,62,0,80
102,69,7,95
103,62,0,80
104,66,4,80
105,69,7,80
106,74,0,105
107,78,4,80
108,78,4,80
109,76,2,80
110,74,0,95
111,71,9,80
112,71,9,80
113,74,0,80
114,69,7,105
115,66,4,80
116,66,4,80
117,66,4,80
118,74,0,95
119,66,4,80
120,69,7,80
121,66,4,80
122,64,2,105
123,67,5,80
124,66,4,80
125,64,2,80
126,62,0,95
127,66,4,80
128,66,4,80
129,69,7,80
130,74,0,105
131,78,4,80
132,78,4,80
133,76,2,80
134,74,0,95
135,78,4,80
136,81,7,80
137,78,4,80
138,79,5,105
139,83,9,80
140,83,9,80
141,79,5,80
142,81,7,95
143,78,4,80
144,78,4,80
145,76,2,80
146,74,0,105
147,71,9,80
148,71,9,80
149,69,7,80
150,66,4,95
151,69,7,80
152,74,0,80
153,76,2,80
154,78,4,105
155,74,0,80
156,79,5,80
157,78,4,80
158,76,2,95
159,74,0,80
160,74,0,80
161,76,2,80
162,78,4,105
163,81,7,80
164,81,7,80
165,78,4,80
166,79,5,95
167,83,9,80
168,83,9,80
169,79,5,80
170,81,7,105
171,78,4,80
172,78,4,80
173,76,2,80
174,74,0,95
175,71,9,80
176,71,9,80
177,74,0,80
178,69,7,105
179,66,4,80
180,66,4,80
181,66,4,80
182,74,0,95
183,66,4,80
184,69,7,80
185,66,4,80
186,64,2,105
187,67,5,80
188,66,4,80
189,64,2,80
190,62,0,95
191,66,4,80
192,66,4,80
193,69,7,80
194,74,0,105
195,78,4,80
196,78,4,80
197,76,2,80
198,74,0,95
199,78,4,80
200,81,7,80
201,78,4,80
202,79,5,105
203,83,9,80
204,83,9,80
205,79,5,80
206,81,7,95
207,78,4,80
208,78,4,80
209,76,2,80
210,74,0,105
211,71,9,80
212,71,9,80
213,69,7,80
214,66,4,95
215,69,7,80
216,74,0,80
217,76,2,80
218,78,4,105
219,74,0,80
220,79,5,80
221,78,4,80
222,76,2,95
223,74,0,80
224,74,0,80
225,76,2,80
226,78,4,105
227,81,7,80
228,81,7,80
229,78,4,80
230,79,5,95
231,83,9,80
232,83,9,80
233,79,5,80
234,81,7,105
235,78,4,80
236,78,4,80
237,76,2,80
238,74,0,95
239,71,9,80
240,71,9,80
241,74,0,80
242,69,7,105
243,66,4,80
244,66,4,80
245,66,4,80
246,74,0,95
247,66,4,80
248,69,7,80
249,66,4,80
250,64,2,105
251,67,5,80
252,66,4,80
253,64,2,80
254,62,0,95
