eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,62,7,105
1,67,0,105
2,67,0,80
3,62,7,80
4,67,0,80
5,71,4,95
6,74,7,80
7,67,0,80
8,71,4,80
9,74,7,105
10,79,0,80
11,76,9,80
12,71,4,80
13,74,7,95
14,71,4,80
15,69,2,80
16,71,4,80
17,74,7,105
18,71,4,80
19,71,4,80
20,74,7,80
21,76,9,95
22,74,7,80
23,79,0,80
24,76,9,80
25,74,7,105
26,71,4,80
27,69,2,80
28,71,4,80
29,67,0,95
30,64,9,80
31,62,7,80
32,64,9,80
33,67,0,105
34,67,0,80
35,62,7,80
36,67,0,80
37,71,4,95
38,74,7,80
39,67,0,80
40,71,4,80
41,74,7,105
42,79,0,80
43,76,9,80
44,71,4,80
45,74,7,95
46,71,4,80
47,69,2,80
48,71,4,80
49,74,7,105
50,71,4,80
51,71,4,80
52,74,7,80
53,76,9,95
54,74,7,80
55,79,0,80
56,76,9,80
57,74,7,105
58,71,4,80
59,69,2,80
60,71,4,80
61,67,0,95
62,62,7,80
63,62,7,80
64,62,7,80
65,67,0,105
66,67,0,80
67,62,7,80
68,67,0,80
69,71,4,95
70,74,7,80
71,67,0,80
72,71,4,80
73,74,7,105
74,79,0,80
75,76,9,80
76,71,4,80
77,74,7,95
78,71,4,80
79,69,2,80
80,71,4,80
81,74,7,105
82,71,4,80
83,71,4,80
84,74,7,80
85,76,9,95
86,74,7,80
87,79,0,80
88,76,9,80
89,74,7,105
90,71,4,80
91,69,2,80
92,71,4,80
93,67,0,95
94,64,9,80
95,62,7,80
96,64,9,80
97,67,0,105
98,67,0,80
99,62,7,80
100,67,0,80
101,71,4,95
102,74,7,80
103,67,0,80
104,71,4,80
105,74,7,105
106,79,0,80
107,76,9,80
108,71,4,80
109,74,7,95
110,71,4,80
111,69,2,80
112,71,4,80
113,74,7,105
114,71,4,80
115,71,4,80
116,74,7,80
117,76,9,95
118,74,7,80
119,79,0,80
120,76,9,80
121,74,7,105
122,71,4,80
123,69,2,80
124,71,4,80
125,67,0,95
126,71,4,80
127,71,4,80
128,71,4,80
129,76,9,105
130,79,0,80
131,79,0,80
132,81,2,80
133,79,0,95
134,74,7,80
135,74,7,80
136,78,11,80
137,79,0,105
138,81,2,80
139,83,4,80
140,79,0,80
141,81,2,95
142,79,0,80
143,76,9,80
144,74,7,80
145,76,9,105
146,81,2,80
147,81,2,80
148,79,0,80
149,81,2,95
150,76,9,80
151,76,9,80
152,81,2,80
153,81,2,105
154,79,0,80
155,83,4,80
156,79,0,80
157,81,2,95
158,79,0,80
159,76,9,80
160,79,0,80
161,74,7,105
162,79,0,80
163,79,0,80
164,78,11,80
165,79,0,95
166,74,7,80
167,74,7,80
168,78,11,80
169,79,0,105
170,81,2,80
171,83,4,80
172,79,0,80
173,81,2,95
174,79,0,80
175,76,9,80
176,79,0,80
177,74,7,105
178,71,4,80
179,71,4,80
180,74,7,80
181,76,9,95
182,74,7,80
183,79,0,80
184,76,9,80
185,74,7,105
186,71,4,80
187,69,2,80
188,71,4,80
189,67,0,95
190,71,4,80
191,71,4,80
192,71,4,80
193,76,9,105
194,79,0,80
195,79,0,80
196,81,2,80
197,79,0,95
198,74,7,80
199,74,7,80
200,78,11,80
201,79,0,105
202,81,2,80
203,83,4,80
204,79,0,80
205,81,2,95
206,79,0,80
207,76,9,80
208,74,7,80
209,76,9,105
210,81,2,80
211,81,2,80
212,79,0,80
213,81,2,95
214,76,9,80
215,76,9,80
216,81,2,80
217,81,2,105
218,79,0,80
219,83,4,80
220,79,0,80
221,81,2,95
222,79,0,80
223,76,9,80
224,79,0,80
225,74,7,105
226,79,0,80
227,79,0,80
228,78,11,80
229,79,0,95
230,74,7,80
231,74,7,80
232,78,11,80
233,79,0,105
234,81,2,80
235,83,4,80
236,79,0,80
237,81,2,95
238,79,0,80
239,76,9,80
240,79,0,80
241,74,7,105
242,71,4,80
243,71,4,80
244,74,7,80
245,76,9,95
246,74,7,80
247,79,0,80
248,76,9,80
249,74,7,105
250,71,4,80
251,69,2,80
252,71,4,80
253,67,0,95
