eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,7,105
1,66,4,105
2,69,7,80
3,66,4,80
4,62,0,80
5,67,5,105
6,71,9,80
7,71,9,80
8,69,7,80
9,66,4,105
10,69,7,80
11,66,4,80
12,62,0,80
13,66,4,105
14,64,2,80
15,64,2,80
16,67,5,80
17,66,4,105
18,69,7,80
19,66,4,80
20,62,0,80
21,67,5,105
22,71,9,80
23,71,9,80
24,69,7,80
25,71,9,105
26,74,0,80
27,69,7,80
28,67,5,80
29,66,4,105
30,62,0,80
31,62,0,80
32,69,7,80
33,66,4,105
34,69,7,80
35,66,4,80
36,62,0,80
37,67,5,105
38,71,9,80
39,71,9,80
40,69,7,80
41,66,4,105
42,69,7,80
43,66,4,80
44,62,0,80
45,66,4,105
46,64,2,80
47,64,2,80
48,67,5,80
49,66,4,105
50,69,7,80
51,66,4,80
52,62,0,80
53,67,5,105
54,71,9,80
55,71,9,80
56,69,7,80
57,71,9,105
58,74,0,80
59,69,7,80
60,67,5,80
61,66,4,105
62,62,0,80
63,62,0,80
64,76,2,80
65,78,4,105
66,74,0,80
67,74,0,80
68,71,9,80
69,69,7,105
70,74,0,80
71,74,0,80
72,76,2,80
73,78,4,105
74,74,0,80
75,81,7,80
76,79,5,80
77,78,4,105
78,76,2,80
79,76,2,80
80,79,5,80
81,78,4,105
82,74,0,80
83,74,0,80
84,73,11,80
85,71,9,105
86,74,0,80
87,74,0,80
88,71,9,80
89,69,7,105
90,71,9,80
91,71,9,80
92,67,5,80
93,66,4,105
94,62,0,80
95,62,0,80
96,76,2,80
97,78,4,105
98,74,0,80
99,74,0,80
100,71,9,80
101,69,7,105
102,74,0,80
103,74,0,80
104,76,2,80
105,78,4,105
106,74,0,80
107,81,7,80
108,79,5,80
109,78,4,105
110,76,2,80
111,76,2,80
112,79,5,80
113,78,4,105
114,74,0,80
115,74,0,80
116,73,11,80
117,71,9,105
118,74,0,80
119,74,0,80
120,71,9,80
121,69,7,105
122,71,9,80
123,71,9,80
124,67,5,80
125,66,4,105
126,62,0,80
127,62,0,80
