eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,67,0,105
1,71,4,80
2,71,4,80
3,74,7,80
4,79,0,95
5,76,9,80
6,74,7,80
7,71,4,80
8,67,0,105
9,71,4,80
10,74,7,80
11,71,4,80
12,72,5,95
13,71,4,80
14,69,2,80
15,71,4,80
16,67,0,105
17,71,4,80
18,71,4,80
19,74,7,80
20,79,0,95
21,78,11,80
22,79,0,80
23,81,2,80
24,83,4,105
25,81,2,80
26,79,0,80
27,76,9,80
28,74,7,95
29,71,4,80
30,69,2,80
31,71,4,80
32,67,0,105
33,71,4,80
34,71,4,80
35,74,7,80
36,79,0,95
37,76,9,80
38,74,7,80
39,71,4,80
40,67,0,105
41,71,4,80
42,74,7,80
43,71,4,80
44,72,5,95
45,71,4,80
46,69,2,80
47,71,4,80
48,67,0,105
49,71,4,80
50,71,4,80
51,74,7,80
52,79,0,95
53,78,11,80
54,79,0,80
55,81,2,80
56,83,4,105
57,81,2,80
58,79,0,80
59,76,9,80
60,74,7,95
61,71,4,80
62,69,2,80
63,71,4,80
64,76,9,105
65,76,9,80
66,76,9,80
67,71,4,80
68,74,7,95
69,76,9,80
70,74,7,80
71,71,4,80
72,76,9,105
73,76,9,80
74,76,9,80
75,71,4,80
76,74,7,95
77,71,4,80
78,69,2,80
79,71,4,80
80,76,9,105
81,76,9,80
82,76,9,80
83,71,4,80
84,74,7,95
85,76,9,80
86,79,0,80
87,81,2,80
88,83,4,105
89,81,2,80
90,79,0,80
91,76,9,80
92,74,7,95
93,71,4,80
94,69,2,80
95,71,4,80
96,76,9,105
97,76,9,80
98,76,9,80
99,71,4,80
100,74,7,95
101,76,9,80
102,74,7,80
103,71,4,80
104,76,9,105
105,76,9,80
106,76,9,80
107,71,4,80
108,74,7,95
109,71,4,80
110,69,2,80
111,71,4,80
112,76,9,105
113,76,9,80
114,76,9,80
115,71,4,80
116,74,7,95
117,76,9,80
118,79,0,80
119,81,2,80
120,83,4,105
121,81,2,80
122,79,0,80
123,76,9,80
124,74,7,95
125,71,4,80
126,69,2,80
127,71,4,80
