eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,67,10,105
1,69,0,105
2,72,3,80
3,71,2,80
4,67,10,80
5,69,0,95
6,71,2,80
7,71,2,80
8,74,5,80
9,76,7,105
10,81,0,80
11,81,0,80
12,78,9,80
13,79,10,95
14,76,7,80
15,74,5,80
16,71,2,80
17,67,10,105
18,67,10,80
19,67,10,80
20,64,7,80
21,67,10,95
22,64,7,80
23,62,5,80
24,64,7,80
25,67,10,105
26,69,0,80
27,71,2,80
28,67,10,80
29,69,0,95
30,67,10,80
31,64,7,80
32,67,10,80
33,69,0,105
34,72,3,80
35,71,2,80
36,67,10,80
37,69,0,95
38,71,2,80
39,71,2,80
40,74,5,80
41,76,7,105
42,81,0,80
43,81,0,80
44,78,9,80
45,79,10,95
46,76,7,80
47,74,5,80
48,69,0,80
49,71,2,105
50,74,5,80
51,81,0,80
52,78,9,80
53,79,10,95
54,78,9,80
55,76,7,80
56,74,5,80
57,79,10,105
58,76,7,80
59,74,5,80
60,71,2,80
61,69,0,95
62,67,10,80
63,67,10,80
64,67,10,80
65,69,0,105
66,72,3,80
67,71,2,80
68,67,10,80
69,69,0,95
70,71,2,80
71,71,2,80
72,74,5,80
73,76,7,105
74,81,0,80
75,81,0,80
76,78,9,80
77,79,10,95
78,76,7,80
79,74,5,80
80,71,2,80
81,67,10,105
82,67,10,80
83,67,10,80
84,64,7,80
85,67,10,95
86,64,7,80
87,62,5,80
88,64,7,80
89,67,10,105
90,69,0,80
91,71,2,80
92,67,10,80
93,69,0,95
94,67,10,80
95,64,7,80
96,67,10,80
97,69,0,105
98,72,3,80
99,71,2,80
100,67,10,80
101,69,0,95
102,71,2,80
103,71,2,80
104,74,5,80
105,76,7,105
106,81,0,80
107,81,0,80
108,78,9,80
109,79,10,95
110,76,7,80
111,74,5,80
112,69,0,80
113,71,2,105
114,74,5,80
115,81,0,80
116,78,9,80
117,79,10,95
118,78,9,80
119,76,7,80
120,74,5,80
121,79,10,105
122,76,7,80
123,74,5,80
124,71,2,80
125,69,0,95
126,71,2,80
127,71,2,80
128,71,2,80
129,72,3,105
130,72,3,80
131,72,3,80
132,71,2,80
133,72,3,95
134,74,5,80
135,76,7,80
136,79,10,80
137,79,10,105
138,81,0,80
139,81,0,80
140,79,10,80
141,79,10,95
142,76,7,80
143,74,5,80
144,74,5,105
145,74,5,105
146,71,2,80
147,67,10,80
148,71,2,80
149,74,5,95
150,74,5,80
151,74,5,80
152,74,5,80
153,74,5,105
154,71,2,80
155,67,10,80
156,71,2,80
157,74,5,95
158,74,5,80
159,74,5,80
160,71,2,80
161,72,3,105
162,72,3,80
163,72,3,80
164,71,2,80
165,72,3,95
166,74,5,80
167,76,7,80
168,79,10,80
169,79,10,105
170,81,0,80
171,81,0,80
172,79,10,80
173,79,10,95
174,76,7,80
175,74,5,80
176,69,0,80
177,71,2,105
178,74,5,80
179,81,0,80
180,78,9,80
181,79,10,95
182,78,9,80
183,76,7,80
184,74,5,80
185,79,10,105
186,76,7,80
187,74,5,80
188,71,2,80
189,69,0,95
190,71,2,80
191,71,2,80
192,71,2,80
193,72,3,105
194,72,3,80
195,72,3,80
196,71,2,80
197,72,3,95
198,74,5,80
199,76,7,80
200,79,10,80
201,79,10,105
202,81,0,80
203,81,0,80
204,79,10,80
205,79,10,95
206,76,7,80
207,74,5,80
208,74,5,105
209,74,5,105
210,71,2,80
211,67,10,80
212,71,2,80
213,74,5,95
214,74,5,80
215,74,5,80
216,74,5,80
217,74,5,105
218,71,2,80
219,67,10,80
220,71,2,80
221,74,5,95
222,74,5,80
223,74,5,80
224,71,2,80
225,72,3,105
226,72,3,80
227,72,3,80
228,71,2,80
229,72,3,95
230,74,5,80
231,76,7,80
232,79,10,80
233,79,10,105
234,81,0,80
235,81,0,80
236,79,10,80
237,79,10,95
238,76,7,80
239,74,5,80
240,69,0,80
