eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,76,9,105
1,74,7,105
2,71,4,80
3,67,0,80
4,69,2,95
5,67,0,80
6,64,9,80
7,64,9,105
8,62,7,80
9,64,9,80
10,67,0,95
11,67,0,80
12,67,0,80
13,67,0,105
14,71,4,80
15,69,2,80
16,69,2,95
17,71,4,80
18,74,7,80
19,76,9,105
20,74,7,80
21,71,4,80
22,74,7,95
23,76,9,80
24,76,9,80
25,74,7,105
26,71,4,80
27,67,0,80
28,69,2,95
29,67,0,80
30,64,9,80
31,64,9,105
32,62,7,80
33,64,9,80
34,67,0,95
35,67,0,80
36,67,0,80
37,67,0,105
38,71,4,80
39,69,2,80
40,69,2,95
41,67,0,80
42,69,2,80
43,71,4,105
44,67,0,80
45,67,0,80
46,79,0,95
47,76,9,80
48,76,9,80
49,74,7,105
50,71,4,80
51,67,0,80
52,69,2,95
53,67,0,80
54,64,9,80
55,64,9,105
56,62,7,80
57,64,9,80
58,67,0,95
59,67,0,80
60,67,0,80
61,67,0,105
62,71,4,80
63,69,2,80
64,69,2,95
65,71,4,80
66,74,7,80
67,76,9,105
68,74,7,80
69,71,4,80
70,74,7,95
71,76,9,80
72,76,9,80
73,74,7,105
74,71,4,80
75,67,0,80
76,69,2,95
77,67,0,80
78,64,9,80
79,64,9,105
80,62,7,80
81,64,9,80
82,67,0,95
83,67,0,80
84,67,0,80
85,67,0,105
86,71,4,80
87,69,2,80
88,69,2,95
89,67,0,80
90,69,2,80
91,71,4,105
92,67,0,80
93,67,0,80
94,67,0,95
95,69,2,80
96,69,2,80
97,71,4,105
98,74,7,80
99,74,7,80
100,74,7,95
101,71,4,80
102,69,2,80
103,71,4,105
104,74,7,80
105,74,7,80
106,74,7,95
107,69,2,80
108,69,2,80
109,71,4,105
110,76,9,80
111,76,9,80
112,76,9,95
113,74,7,80
114,76,9,80
115,78,11,105
116,76,9,80
117,76,9,80
118,76,9,95
119,74,7,80
120,76,9,80
121,78,11,105
122,79,0,80
123,78,11,80
124,76,9,95
125,78,11,80
126,76,9,80
127,74,7,105
128,71,4,80
129,69,2,80
130,74,7,95
131,76,9,80
132,76,9,80
133,74,7,105
134,71,4,80
135,67,0,80
136,69,2,95
137,67,0,80
138,69,2,80
139,71,4,105
140,67,0,80
141,67,0,80
142,67,0,95
143,69,2,80
144,69,2,80
145,71,4,105
146,74,7,80
147,74,7,80
148,74,7,95
149,71,4,80
150,69,2,80
151,71,4,105
152,74,7,80
153,74,7,80
154,74,7,95
155,69,2,80
156,69,2,80
157,71,4,105
158,76,9,80
159,76,9,80
160,76,9,95
161,74,7,80
162,76,9,80
163,78,11,105
164,76,9,80
165,76,9,80
166,76,9,95
167,74,7,80
168,76,9,80
169,78,11,105
170,79,0,80
171,78,11,80
172,76,9,95
173,78,11,80
174,76,9,80
175,74,7,105
176,71,4,80
177,69,2,80
178,74,7,95
179,76,9,80
180,76,9,80
181,74,7,105
182,71,4,80
183,67,0,80
184,69,2,95
185,67,0,80
186,69,2,80
187,71,4,105
188,67,0,80
189,67,0,80
190,67,0,95
