eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,74,0,105
1,76,2,80
2,74,0,80
3,69,7,95
4,67,5,80
5,67,5,80
6,64,2,95
7,62,0,80
8,62,0,80
9,69,7,95
10,62,0,80
11,62,0,80
12,64,2,105
13,62,0,80
14,64,2,80
15,67,5,95
16,64,2,80
17,64,2,80
18,72,10,95
19,64,2,80
20,64,2,80
21,67,5,95
22,64,2,80
23,64,2,80
24,74,0,105
25,76,2,80
26,74,0,80
27,71,9,95
28,69,7,80
29,67,5,80
30,64,2,95
31,62,0,80
32,62,0,80
33,69,7,95
34,62,0,80
35,62,0,80
36,64,2,105
37,62,0,80
38,64,2,80
39,67,5,95
40,64,2,80
41,64,2,80
42,62,0,95
43,62,0,95
44,62,0,95
45,62,0,95
46,74,0,105
47,74,0,105
48,74,0,105
49,76,2,80
50,74,0,80
51,69,7,95
52,67,5,80
53,67,5,80
54,64,2,95
55,62,0,80
56,62,0,80
57,69,7,95
58,62,0,80
59,62,0,80
60,64,2,105
61,62,0,80
62,64,2,80
63,67,5,95
64,64,2,80
65,64,2,80
66,72,10,95
67,64,2,80
68,64,2,80
69,67,5,95
70,64,2,80
71,64,2,80
72,74,0,105
73,76,2,80
74,74,0,80
75,71,9,95
76,69,7,80
77,67,5,80
78,64,2,95
79,62,0,80
80,62,0,80
81,69,7,95
82,62,0,80
83,62,0,80
84,64,2,105
85,62,0,80
86,64,2,80
87,67,5,95
88,64,2,80
89,64,2,80
90,62,0,95
91,62,0,95
92,62,0,95
93,62,0,95
94,64,2,80
95,67,5,80
96,69,7,105
97,74,0,80
98,74,0,80
99,74,0,95
100,72,10,80
101,74,0,80
102,76,2,95
103,79,5,80
104,79,5,80
105,79,5,95
106,78,4,80
107,79,5,80
108,81,7,105
109,76,2,80
110,76,2,80
111,79,5,95
112,76,2,80
113,76,2,80
114,74,0,95
115,72,10,80
116,72,10,80
117,69,7,95
118,67,5,80
119,67,5,80
120,69,7,105
121,74,0,80
122,74,0,80
123,74,0,95
124,72,10,80
125,74,0,80
126,76,2,95
127,79,5,80
128,79,5,80
129,79,5,95
130,78,4,80
131,79,5,80
132,81,7,105
133,76,2,80
134,76,2,80
135,79,5,95
136,76,2,80
137,76,2,80
138,74,0,95
139,74,0,95
140,74,0,95
141,74,0,95
142,72,10,80
143,72,10,80
144,69,7,105
145,74,0,80
146,74,0,80
147,74,0,95
148,72,10,80
149,74,0,80
150,76,2,95
151,79,5,80
152,79,5,80
153,79,5,95
154,78,4,80
155,79,5,80
156,81,7,105
157,76,2,80
158,76,2,80
159,79,5,95
160,76,2,80
161,76,2,80
162,74,0,95
163,72,10,80
164,72,10,80
165,69,7,95
166,71,9,80
167,72,10,80
168,74,0,105
169,76,2,80
170,74,0,80
171,71,9,95
172,69,7,80
173,67,5,80
174,64,2,95
175,62,0,80
176,62,0,80
177,69,7,95
178,62,0,80
179,62,0,80
180,64,2,105
181,62,0,80
182,64,2,80
183,67,5,95
184,64,2,80
185,64,2,80
186,62,0,95
187,62,0,95
188,62,0,95
189,62,0,95
