eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,73,4,105
1,71,2,80
2,69,0,105
3,66,9,80
4,64,7,80
5,66,9,80
6,69,0,95
7,69,0,80
8,69,0,80
9,81,0,80
10,78,9,105
11,76,7,80
12,73,4,80
13,76,7,80
14,78,9,95
15,81,0,80
16,81,0,80
17,78,9,80
18,76,7,105
19,73,4,80
20,72,3,80
21,73,4,80
22,81,0,95
23,76,7,80
24,78,9,80
25,76,7,80
26,71,2,105
27,69,0,80
28,66,9,80
29,69,0,80
30,71,2,95
31,74,5,80
32,73,4,80
33,71,2,80
34,69,0,105
35,66,9,80
36,64,7,80
37,66,9,80
38,69,0,95
39,73,4,80
40,73,4,80
41,76,7,80
42,78,9,105
43,76,7,80
44,73,4,80
45,76,7,80
46,78,9,95
47,81,0,80
48,81,0,80
49,78,9,80
50,76,7,105
51,73,4,80
52,72,3,80
53,73,4,80
54,81,0,95
55,76,7,80
56,78,9,80
57,76,7,80
58,71,2,105
59,69,0,80
60,71,2,80
61,74,5,80
62,69,0,95
63,73,4,80
64,73,4,80
65,71,2,80
66,69,0,105
67,66,9,80
68,64,7,80
69,66,9,80
70,69,0,95
71,69,0,80
72,69,0,80
73,81,0,80
74,78,9,105
75,76,7,80
76,73,4,80
77,76,7,80
78,78,9,95
79,81,0,80
80,81,0,80
81,78,9,80
82,76,7,105
83,73,4,80
84,72,3,80
85,73,4,80
86,81,0,95
87,76,7,80
88,78,9,80
89,76,7,80
90,71,2,105
91,69,0,80
92,66,9,80
93,69,0,80
94,71,2,95
95,74,5,80
96,73,4,80
97,71,2,80
98,69,0,105
99,66,9,80
100,64,7,80
101,66,9,80
102,69,0,95
103,73,4,80
104,73,4,80
105,76,7,80
106,78,9,105
107,76,7,80
108,73,4,80
109,76,7,80
110,78,9,95
111,81,0,80
112,81,0,80
113,78,9,80
114,76,7,105
115,73,4,80
116,72,3,80
117,73,4,80
118,81,0,95
119,76,7,80
120,78,9,80
121,76,7,80
122,71,2,105
123,69,0,80
124,71,2,80
125,74,5,80
126,69,0,95
127,76,7,80
128,76,7,80
129,74,5,80
130,73,4,105
131,76,7,80
132,69,0,80
133,73,4,80
134,76,7,95
135,69,0,80
136,73,4,80
137,69,0,80
138,71,2,105
139,64,7,80
140,68,11,80
141,64,7,80
142,71,2,95
143,64,7,80
144,69,0,80
145,71,2,80
146,73,4,105
147,69,0,80
148,69,0,80
149,73,4,80
150,73,4,95
151,69,0,80
152,69,0,80
153,73,4,80
154,71,2,105
155,69,0,80
156,71,2,80
157,73,4,80
158,74,5,95
159,73,4,80
160,71,2,80
161,69,0,80
162,73,4,105
163,69,0,80
164,69,0,80
165,73,4,80
166,73,4,95
167,69,0,80
168,69,0,80
169,73,4,80
170,71,2,105
171,64,7,80
172,68,11,80
173,64,7,80
174,71,2,95
175,64,7,80
176,68,11,80
177,71,2,80
178,69,0,105
179,71,2,80
180,73,4,80
181,76,7,80
182,78,9,95
183,76,7,80
184,78,9,80
185,81,0,80
186,76,7,105
187,73,4,80
188,71,2,80
189,74,5,80
190,69,0,95
191,76,7,80
192,76,7,80
193,74,5,80
194,73,4,105
195,76,7,80
196,69,0,80
197,73,4,80
198,76,7,95
199,69,0,80
200,73,4,80
201,69,0,80
202,71,2,105
203,64,7,80
204,68,11,80
205,64,7,80
206,71,2,95
207,64,7,80
208,69,0,80
209,71,2,80
210,73,4,105
211,69,0,80
212,69,0,80
213,73,4,80
214,73,4,95
215,69,0,80
216,69,0,80
217,73,4,80
218,71,2,105
219,69,0,80
220,71,2,80
221,73,4,80
222,74,5,95
223,73,4,80
224,71,2,80
225,69,0,80
226,73,4,105
227,69,0,80
228,69,0,80
229,73,4,80
230,73,4,95
231,69,0,80
232,69,0,80
233,73,4,80
234,71,2,105
235,64,7,80
236,68,11,80
237,64,7,80
238,71,2,95
239,64,7,80
240,68,11,80
241,71,2,80
242,69,0,105
243,71,2,80
244,73,4,80
245,76,7,80
246,78,9,95
247,76,7,80
248,78,9,80
249,81,0,80
250,76,7,105
251,73,4,80
252,71,2,80
253,74,5,80
254,69,0,95
