eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,74,0,105
1,72,10,80
2,69,7,105
3,62,0,80
4,62,0,80
5,69,7,95
6,69,7,95
7,67,5,80
8,66,4,80
9,64,2,80
10,69,7,105
11,62,0,80
12,62,0,80
13,69,7,95
14,69,7,95
15,67,5,80
16,69,7,80
17,74,0,80
18,69,7,105
19,62,0,80
20,62,0,80
21,69,7,95
22,69,7,95
23,67,5,80
24,66,4,80
25,69,7,80
26,67,5,105
27,64,2,80
28,60,10,80
29,64,2,80
30,67,5,95
31,71,9,80
32,71,9,80
33,74,0,80
34,69,7,105
35,62,0,80
36,62,0,80
37,69,7,95
38,69,7,95
39,67,5,80
40,66,4,80
41,64,2,80
42,69,7,105
43,62,0,80
44,62,0,80
45,71,9,95
46,71,9,95
47,67,5,80
48,71,9,80
49,74,0,80
50,69,7,105
51,62,0,80
52,62,0,80
53,69,7,95
54,69,7,95
55,67,5,80
56,66,4,80
57,69,7,80
58,67,5,105
59,64,2,80
60,60,10,80
61,64,2,80
62,67,5,95
63,72,10,80
64,67,5,80
65,64,2,80
66,62,0,105
67,74,0,80
68,74,0,80
69,69,7,80
70,66,4,95
71,69,7,80
72,69,7,80
73,66,4,80
74,62,0,105
75,74,0,80
76,74,0,80
77,66,4,80
78,69,7,95
79,71,9,80
80,69,7,80
81,66,4,80
82,62,0,105
83,74,0,80
84,74,0,80
85,69,7,80
86,66,4,95
87,69,7,80
88,69,7,80
89,66,4,80
90,67,5,105
91,64,2,80
92,60,10,80
93,64,2,80
94,67,5,95
95,72,10,80
96,67,5,80
97,64,2,80
98,62,0,105
99,74,0,80
100,74,0,80
101,69,7,80
102,66,4,95
103,69,7,80
104,69,7,80
105,66,4,80
106,62,0,105
107,74,0,80
108,72,10,80
109,74,0,80
110,69,7,95
111,71,9,80
112,71,9,80
113,72,10,80
114,74,0,105
115,71,9,80
116,72,10,80
117,69,7,80
118,71,9,95
119,67,5,80
120,69,7,80
121,66,4,80
122,67,5,105
123,64,2,80
124,60,10,80
125,64,2,80
126,67,5,95
127,76,2,80
128,76,2,80
129,79,5,80
130,78,4,105
131,74,0,80
132,72,10,80
133,74,0,80
134,69,7,95
135,74,0,80
136,74,0,80
137,79,5,80
138,78,4,105
139,74,0,80
140,78,4,80
141,79,5,80
142,81,7,95
143,83,9,80
144,81,7,80
145,79,5,80
146,78,4,105
147,74,0,80
148,74,0,80
149,78,4,80
150,69,7,95
151,74,0,80
152,78,4,80
153,74,0,80
154,76,2,105
155,72,10,80
156,76,2,80
157,78,4,80
158,79,5,95
159,83,9,80
160,81,7,80
161,79,5,80
162,78,4,105
163,74,0,80
164,72,10,80
165,74,0,80
166,69,7,95
167,74,0,80
168,74,0,80
169,79,5,80
170,78,4,105
171,74,0,80
172,78,4,80
173,79,5,80
174,81,7,95
175,83,9,80
176,81,7,80
177,79,5,80
178,78,4,105
179,74,0,80
180,74,0,80
181,78,4,80
182,69,7,95
183,74,0,80
184,78,4,80
185,74,0,80
186,76,2,105
187,72,10,80
188,76,2,80
189,78,4,80
190,79,5,95
191,83,9,80
192,81,7,80
193,79,5,80
194,78,4,105
195,78,4,80
196,76,2,80
197,72,10,80
198,74,0,95
199,69,7,80
200,71,9,80
201,67,5,80
202,66,4,105
203,69,7,80
204,62,0,80
205,66,4,80
206,69,7,95
207,71,9,80
208,71,9,80
209,72,10,80
210,74,0,105
211,71,9,80
212,72,10,80
213,69,7,80
214,71,9,95
215,67,5,80
216,69,7,80
217,66,4,80
218,67,5,105
219,64,2,80
220,60,10,80
221,64,2,80
222,67,5,95
223,76,2,80
224,76,2,80
225,79,5,80
226,78,4,105
227,74,0,80
228,76,2,80
229,72,10,80
230,74,0,95
231,69,7,80
232,71,9,80
233,67,5,80
234,66,4,105
235,69,7,80
236,62,0,80
237,66,4,80
238,69,7,95
239,71,9,80
240,71,9,80
241,72,10,80
242,74,0,105
243,71,9,80
244,72,10,80
245,69,7,80
246,71,9,95
247,67,5,80
248,69,7,80
249,66,4,80
250,67,5,105
251,64,2,80
252,60,10,80
253,64,2,80
254,67,5,95
255,69,7,80
256,71,9,80
257,72,10,80
258,74,0,105
259,62,0,80
260,62,0,80
261,69,7,95
262,69,7,95
263,62,0,80
264,66,4,80
265,62,0,80
266,74,0,105
267,62,0,80
268,62,0,80
269,69,7,95
270,69,7,95
271,71,9,80
272,71,9,80
273,72,10,80
274,74,0,105
275,62,0,80
276,62,0,80
277,69,7,95
278,69,7,95
279,62,0,80
280,66,4,80
281,69,7,80
282,67,5,105
283,64,2,80
284,60,10,80
285,64,2,80
286,67,5,95
287,71,9,80
288,71,9,80
289,72,10,80
290,74,0,105
291,62,0,80
292,62,0,80
293,69,7,95
294,69,7,95
295,62,0,80
296,66,4,80
297,62,0,80
298,74,0,105
299,62,0,80
300,62,0,80
301,69,7,95
302,69,7,95
303,71,9,80
304,71,9,80
305,72,10,80
306,74,0,105
307,71,9,80
308,72,10,80
309,69,7,80
310,71,9,95
311,67,5,80
312,69,7,80
313,66,4,80
314,67,5,105
315,64,2,80
316,60,10,80
317,64,2,80
318,67,5,95
319,69,7,80
320,71,9,80
321,74,0,80
