eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,64,7,105
1,69,0,80
2,69,0,80
3,67,10,80
4,69,0,95
5,71,2,80
6,71,2,80
7,74,5,80
8,76,7,105
9,79,10,80
10,79,10,80
11,74,5,80
12,76,7,95
13,74,5,80
14,71,2,80
15,69,0,80
16,67,10,105
17,71,2,80
18,71,2,80
19,71,2,80
20,69,0,95
21,64,7,80
22,67,10,80
23,64,7,80
24,62,5,105
25,64,7,80
26,67,10,80
27,64,7,80
28,69,0,95
29,67,10,80
30,64,7,80
31,62,5,80
32,64,7,105
33,69,0,80
34,69,0,80
35,67,10,80
36,69,0,95
37,71,2,80
38,71,2,80
39,74,5,80
40,79,10,105
41,74,5,80
42,74,5,80
43,74,5,80
44,76,7,95
45,74,5,80
46,71,2,80
47,69,0,80
48,67,10,105
49,62,5,80
50,71,2,80
51,62,5,80
52,79,10,95
53,76,7,80
54,74,5,80
55,71,2,80
56,67,10,105
57,69,0,80
58,69,0,80
59,67,10,80
60,69,0,95
61,64,7,105
62,64,7,105
63,64,7,105
64,64,7,105
65,69,0,80
66,69,0,80
67,67,10,80
68,69,0,95
69,71,2,80
70,71,2,80
71,74,5,80
72,76,7,105
73,79,10,80
74,79,10,80
75,74,5,80
76,76,7,95
77,74,5,80
78,71,2,80
79,69,0,80
80,67,10,105
81,71,2,80
82,71,2,80
83,71,2,80
84,69,0,95
85,64,7,80
86,67,10,80
87,64,7,80
88,62,5,105
89,64,7,80
90,67,10,80
91,64,7,80
92,69,0,95
93,67,10,80
94,64,7,80
95,62,5,80
96,64,7,105
97,69,0,80
98,69,0,80
99,67,10,80
100,69,0,95
101,71,2,80
102,71,2,80
103,74,5,80
104,79,10,105
105,74,5,80
106,74,5,80
107,74,5,80
108,76,7,95
109,74,5,80
110,71,2,80
111,69,0,80
112,67,10,105
113,62,5,80
114,71,2,80
115,62,5,80
116,79,10,95
117,76,7,80
118,74,5,80
119,71,2,80
120,67,10,105
121,69,0,80
122,69,0,80
123,67,10,80
124,69,0,95
125,76,7,105
126,76,7,105
127,76,7,105
128,76,7,105
129,79,10,80
130,79,10,80
131,81,0,95
132,81,0,95
133,79,10,80
134,79,10,80
135,81,0,80
136,83,2,105
137,81,0,80
138,81,0,80
139,78,9,80
140,79,10,95
141,76,7,80
142,74,5,80
143,71,2,80
144,74,5,105
145,73,4,80
146,74,5,80
147,76,7,80
148,79,10,95
149,81,0,80
150,81,0,80
151,81,0,80
152,83,2,105
153,79,10,80
154,81,0,80
155,78,9,80
156,79,10,95
157,76,7,80
158,78,9,80
159,74,5,80
160,76,7,105
161,79,10,80
162,79,10,80
163,81,0,95
164,81,0,95
165,79,10,80
166,79,10,80
167,81,0,80
168,83,2,105
169,81,0,80
170,81,0,80
171,78,9,80
172,79,10,95
173,76,7,80
174,74,5,80
175,71,2,80
176,67,10,105
177,62,5,80
178,71,2,80
179,62,5,80
180,79,10,95
181,76,7,80
182,74,5,80
183,71,2,80
184,67,10,105
185,69,0,80
186,71,2,80
187,67,10,80
188,69,0,95
189,76,7,105
190,76,7,105
191,76,7,105
192,76,7,105
193,79,10,80
194,79,10,80
195,81,0,95
196,81,0,95
197,79,10,80
198,79,10,80
199,81,0,80
200,83,2,105
201,81,0,80
202,81,0,80
203,78,9,80
204,79,10,95
205,76,7,80
206,74,5,80
207,71,2,80
208,74,5,105
209,73,4,80
210,74,5,80
211,76,7,80
212,79,10,95
213,81,0,80
214,81,0,80
215,81,0,80
216,83,2,105
217,79,10,80
218,81,0,80
219,78,9,80
220,79,10,95
221,76,7,80
222,78,9,80
223,74,5,80
224,76,7,105
225,79,10,80
226,79,10,80
227,81,0,95
228,81,0,95
229,79,10,80
230,79,10,80
231,81,0,80
232,83,2,105
233,81,0,80
234,81,0,80
235,78,9,80
236,79,10,95
237,76,7,80
238,74,5,80
239,71,2,80
240,67,10,105
241,62,5,80
242,71,2,80
243,62,5,80
244,79,10,95
245,76,7,80
246,74,5,80
247,71,2,80
248,67,10,105
249,69,0,80
250,71,2,80
251,67,10,80
252,69,0,95
