eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,66,4,105
1,69,7,80
2,71,9,80
3,73,11,80
4,74,0,95
5,71,9,80
6,71,9,80
7,69,7,80
8,74,0,105
9,71,9,80
10,71,9,80
11,69,7,80
12,66,4,95
13,64,2,80
14,64,2,80
15,66,4,105
16,66,4,105
17,69,7,80
18,71,9,80
19,73,11,80
20,74,0,95
21,71,9,80
22,71,9,80
23,69,7,80
24,78,4,105
25,79,5,80
26,78,4,80
27,76,2,80
28,74,0,95
29,71,9,80
30,71,9,80
31,69,7,80
32,66,4,105
33,69,7,80
34,71,9,80
35,73,11,80
36,74,0,95
37,71,9,80
38,71,9,80
39,69,7,80
40,74,0,105
41,71,9,80
42,71,9,80
43,69,7,80
44,66,4,95
45,64,2,80
46,64,2,80
47,66,4,105
48,66,4,105
49,69,7,80
50,71,9,80
51,73,11,80
52,74,0,95
53,71,9,80
54,71,9,80
55,69,7,80
56,78,4,105
57,79,5,80
58,78,4,80
59,76,2,80
60,74,0,95
61,71,9,80
62,71,9,80
63,76,2,80
64,81,7,105
65,74,0,80
66,74,0,80
67,69,7,95
68,69,7,95
69,74,0,80
70,78,4,80
71,83,9,80
72,81,7,105
73,74,0,80
74,78,4,80
75,81,7,80
76,83,9,95
77,76,2,80
78,76,2,80
79,78,4,80
80,81,7,105
81,74,0,80
82,74,0,80
83,81,7,95
84,81,7,95
85,83,9,80
86,81,7,80
87,78,4,80
88,76,2,105
89,79,5,80
90,78,4,80
91,76,2,80
92,74,0,95
93,71,9,80
94,71,9,80
95,76,2,80
96,81,7,105
97,74,0,80
98,74,0,80
99,69,7,95
100,69,7,95
101,74,0,80
102,78,4,80
103,83,9,80
104,81,7,105
105,74,0,80
106,78,4,80
107,81,7,80
108,83,9,95
109,76,2,80
110,76,2,80
111,78,4,80
112,79,5,105
113,79,5,80
114,79,5,80
115,76,2,80
116,78,4,95
117,76,2,80
118,78,4,80
119,74,0,80
120,76,2,105
121,79,5,80
122,78,4,80
123,76,2,80
124,74,0,95
125,71,9,80
126,71,9,80
127,69,7,80
