eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,76,2,105
1,78,4,80
2,76,2,80
3,74,0,105
4,66,4,80
5,66,4,80
6,69,7,80
7,69,7,95
8,62,0,80
9,66,4,80
10,69,7,80
11,71,9,105
12,74,0,80
13,76,2,80
14,79,5,80
15,78,4,95
16,74,0,80
17,76,2,80
18,73,11,80
19,74,0,105
20,66,4,80
21,66,4,80
22,69,7,80
23,69,7,95
24,62,0,80
25,66,4,80
26,62,0,80
27,64,2,105
28,67,5,80
29,66,4,80
30,64,2,80
31,62,0,95
32,76,2,80
33,78,4,80
34,76,2,80
35,74,0,105
36,66,4,80
37,66,4,80
38,69,7,80
39,69,7,95
40,62,0,80
41,66,4,80
42,69,7,80
43,71,9,105
44,74,0,80
45,76,2,80
46,79,5,80
47,78,4,95
48,74,0,80
49,76,2,80
50,73,11,80
51,74,0,105
52,66,4,80
53,66,4,80
54,69,7,80
55,69,7,95
56,62,0,80
57,66,4,80
58,62,0,80
59,64,2,105
60,67,5,80
61,66,4,80
62,64,2,80
63,62,0,95
64,69,7,80
65,69,7,80
66,74,0,105
67,74,0,105
68,76,2,80
69,78,4,80
70,79,5,80
71,81,7,95
72,78,4,80
73,76,2,80
74,74,0,80
75,73,11,105
76,69,7,80
77,76,2,80
78,69,7,80
79,78,4,95
80,69,7,80
81,76,2,80
82,69,7,80
83,74,0,105
84,76,2,80
85,78,4,80
86,79,5,80
87,81,7,95
88,78,4,80
89,76,2,80
90,74,0,80
91,73,11,105
92,69,7,80
93,71,9,80
94,73,11,80
95,74,0,95
96,69,7,80
97,69,7,80
98,74,0,105
99,74,0,105
100,76,2,80
101,78,4,80
102,79,5,80
103,81,7,95
104,78,4,80
105,76,2,80
106,74,0,80
107,73,11,105
108,69,7,80
109,76,2,80
110,69,7,80
111,78,4,95
112,69,7,80
113,76,2,80
114,69,7,80
115,78,4,105
116,78,4,80
117,78,4,80
118,78,4,80
119,79,5,95
120,81,7,80
121,81,7,80
122,79,5,80
123,78,4,105
124,79,5,80
125,76,2,80
126,73,11,80
127,74,0,95
