eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,67,10,105
1,69,0,105
2,71,2,80
3,69,0,80
4,69,0,95
5,67,10,80
6,64,7,80
7,72,3,105
8,71,2,80
9,71,2,80
10,72,3,95
11,74,5,80
12,74,5,80
13,76,7,105
14,79,10,80
15,76,7,80
16,76,7,95
17,74,5,80
18,71,2,80
19,79,10,105
20,78,9,80
21,79,10,80
22,76,7,95
23,74,5,80
24,74,5,80
25,74,5,105
26,76,7,80
27,78,9,80
28,79,10,95
29,78,9,80
30,76,7,80
31,74,5,105
32,71,2,80
33,67,10,80
34,67,10,95
35,69,0,80
36,71,2,80
37,72,3,105
38,71,2,80
39,69,0,80
40,74,5,95
41,71,2,80
42,67,10,80
43,69,0,105
44,69,0,95
45,69,0,95
46,69,0,95
47,67,10,80
48,67,10,80
49,69,0,105
50,71,2,80
51,69,0,80
52,69,0,95
53,67,10,80
54,64,7,80
55,72,3,105
56,71,2,80
57,71,2,80
58,72,3,95
59,74,5,80
60,74,5,80
61,76,7,105
62,79,10,80
63,76,7,80
64,76,7,95
65,74,5,80
66,71,2,80
67,79,10,105
68,78,9,80
69,79,10,80
70,76,7,95
71,74,5,80
72,74,5,80
73,74,5,105
74,76,7,80
75,78,9,80
76,79,10,95
77,78,9,80
78,76,7,80
79,74,5,105
80,71,2,80
81,67,10,80
82,67,10,95
83,69,0,80
84,71,2,80
85,72,3,105
86,71,2,80
87,69,0,80
88,74,5,95
89,71,2,80
90,67,10,80
91,69,0,105
92,69,0,95
93,69,0,95
94,69,0,95
95,79,10,80
96,79,10,80
97,81,0,105
98,81,0,95
99,81,0,95
100,81,0,95
101,83,2,80
102,81,0,80
103,79,10,105
104,79,10,95
105,79,10,95
106,79,10,95
107,78,9,80
108,79,10,80
109,81,0,105
110,81,0,95
111,81,0,95
112,81,0,95
113,83,2,80
114,81,0,80
115,79,10,105
116,78,9,80
117,79,10,80
118,76,7,95
119,74,5,80
120,74,5,80
121,74,5,105
122,76,7,80
123,78,9,80
124,79,10,95
125,78,9,80
126,76,7,80
127,74,5,105
128,71,2,80
129,67,10,80
130,67,10,95
131,69,0,80
132,71,2,80
133,72,3,105
134,71,2,80
135,69,0,80
136,74,5,95
137,71,2,80
138,67,10,80
139,69,0,105
140,69,0,95
141,69,0,95
142,69,0,95
143,79,10,80
144,79,10,80
145,81,0,105
146,81,0,95
147,81,0,95
148,81,0,95
149,83,2,80
150,81,0,80
151,79,10,105
152,79,10,95
153,79,10,95
154,79,10,95
155,78,9,80
156,79,10,80
157,81,0,105
158,81,0,95
159,81,0,95
160,81,0,95
161,83,2,80
162,81,0,80
163,79,10,105
164,78,9,80
165,79,10,80
166,76,7,95
167,74,5,80
168,74,5,80
169,74,5,105
170,76,7,80
171,78,9,80
172,79,10,95
173,78,9,80
174,76,7,80
175,74,5,105
176,71,2,80
177,67,10,80
178,67,10,95
179,69,0,80
180,71,2,80
181,72,3,105
182,71,2,80
183,69,0,80
184,74,5,95
185,71,2,80
186,67,10,80
187,69,0,105
188,69,0,95
189,69,0,95
190,69,0,95
