eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,66,4,105
1,62,0,80
2,64,2,80
3,57,7,95
4,57,7,95
5,62,0,80
6,64,2,80
7,66,4,105
8,66,4,105
9,67,5,80
10,69,7,80
11,66,4,80
12,67,5,95
13,64,2,80
14,66,4,80
15,62,0,80
16,64,2,105
17,64,2,80
18,64,2,80
19,66,4,80
20,67,5,95
21,64,2,80
22,66,4,80
23,62,0,80
24,64,2,105
25,62,0,80
26,64,2,80
27,66,4,80
28,67,5,95
29,66,4,80
30,64,2,80
31,67,5,80
32,66,4,105
33,62,0,80
34,64,2,80
35,57,7,95
36,57,7,95
37,62,0,80
38,64,2,80
39,66,4,105
40,66,4,105
41,67,5,80
42,69,7,80
43,66,4,80
44,67,5,95
45,66,4,80
46,64,2,80
47,74,0,80
48,73,11,105
49,74,0,80
50,76,2,80
51,78,4,80
52,79,5,95
53,76,2,80
54,81,7,80
55,79,5,80
56,78,4,105
57,74,0,80
58,76,2,80
59,73,11,80
60,74,0,95
61,71,9,80
62,69,7,80
63,67,5,80
64,66,4,105
65,62,0,80
66,64,2,80
67,57,7,95
68,57,7,95
69,62,0,80
70,64,2,80
71,66,4,105
72,66,4,105
73,67,5,80
74,69,7,80
75,66,4,80
76,67,5,95
77,64,2,80
78,66,4,80
79,62,0,80
80,64,2,105
81,64,2,80
82,64,2,80
83,66,4,80
84,67,5,95
85,64,2,80
86,66,4,80
87,62,0,80
88,64,2,105
89,62,0,80
90,64,2,80
91,66,4,80
92,67,5,95
93,66,4,80
94,64,2,80
95,67,5,80
96,66,4,105
97,62,0,80
98,64,2,80
99,57,7,95
100,57,7,95
101,62,0,80
102,64,2,80
103,66,4,105
104,66,4,105
105,67,5,80
106,69,7,80
107,66,4,80
108,67,5,95
109,66,4,80
110,64,2,80
111,74,0,80
112,73,11,105
113,74,0,80
114,76,2,80
115,79,5,80
116,78,4,95
117,81,7,80
118,76,2,80
119,73,11,80
120,76,2,105
121,74,0,80
122,74,0,80
123,73,11,80
124,74,0,95
125,78,4,80
126,76,2,80
127,78,4,80
128,78,4,105
129,71,9,80
130,71,9,80
131,71,9,80
132,78,4,95
133,81,7,80
134,80,6,80
135,76,2,80
136,78,4,105
137,71,9,80
138,71,9,80
139,71,9,80
140,78,4,95
141,81,7,80
142,76,2,80
143,74,0,80
144,73,11,105
145,69,7,80
146,76,2,80
147,69,7,80
148,78,4,95
149,69,7,80
150,76,2,80
151,69,7,80
152,73,11,105
153,74,0,80
154,76,2,80
155,78,4,80
156,79,5,95
157,78,4,80
158,76,2,80
159,79,5,80
160,78,4,105
161,71,9,80
162,71,9,80
163,71,9,80
164,78,4,95
165,81,7,80
166,80,6,80
167,76,2,80
168,78,4,105
169,71,9,80
170,71,9,80
171,71,9,80
172,78,4,95
173,81,7,80
174,76,2,80
175,74,0,80
176,73,11,105
177,74,0,80
178,76,2,80
179,79,5,80
180,78,4,95
181,81,7,80
182,76,2,80
183,73,11,80
184,74,0,105
185,74,0,80
186,74,0,80
187,73,11,80
188,74,0,95
189,78,4,80
190,76,2,80
191,78,4,80
192,78,4,105
193,71,9,80
194,71,9,80
195,71,9,80
196,78,4,95
197,81,7,80
198,80,6,80
199,76,2,80
200,78,4,105
201,71,9,80
202,71,9,80
203,71,9,80
204,78,4,95
205,81,7,80
206,76,2,80
207,74,0,80
208,73,11,105
209,69,7,80
210,76,2,80
211,69,7,80
212,78,4,95
213,69,7,80
214,76,2,80
215,69,7,80
216,73,11,105
217,74,0,80
218,76,2,80
219,78,4,80
220,79,5,95
221,78,4,80
222,76,2,80
223,79,5,80
224,78,4,105
225,71,9,80
226,71,9,80
227,71,9,80
228,78,4,95
229,81,7,80
230,80,6,80
231,76,2,80
232,78,4,105
233,71,9,80
234,71,9,80
235,71,9,80
236,78,4,95
237,81,7,80
238,76,2,80
239,74,0,80
240,73,11,105
241,74,0,80
242,76,2,80
243,79,5,80
244,78,4,95
245,81,7,80
246,76,2,80
247,73,11,80
248,74,0,105
249,74,0,80
250,74,0,80
251,73,11,80
252,74,0,95
253,69,7,80
254,71,9,80
255,73,11,80
256,74,0,105
257,78,4,80
258,78,4,80
259,74,0,80
260,74,0,95
261,78,4,80
262,78,4,80
263,74,0,80
264,73,11,105
265,76,2,80
266,76,2,80
267,73,11,80
268,73,11,95
269,76,2,80
270,76,2,80
271,73,11,80
272,74,0,105
273,78,4,80
274,78,4,80
275,74,0,80
276,74,0,95
277,74,0,80
278,76,2,80
279,78,4,80
280,79,5,105
281,78,4,80
282,79,5,80
283,76,2,80
284,74,0,95
285,73,11,80
286,71,9,80
287,69,7,80
288,74,0,105
289,78,4,80
290,78,4,80
291,74,0,80
292,74,0,95
293,78,4,80
294,78,4,80
295,74,0,80
296,73,11,105
297,73,11,80
298,76,2,80
299,73,11,80
300,73,11,95
301,73,11,80
302,76,2,80
303,78,4,80
304,79,5,105
305,78,4,80
306,79,5,80
307,76,2,80
308,74,0,95
309,73,11,80
310,71,9,80
311,69,7,80
312,73,11,105
313,74,0,80
314,76,2,80
315,73,11,80
316,74,0,95
317,71,9,80
318,69,7,80
319,67,5,80
