eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,76,7,105
1,78,9,80
2,78,9,80
3,80,11,80
4,81,0,105
5,76,7,80
6,76,7,80
7,73,4,80
8,69,0,95
9,73,4,80
10,76,7,80
11,73,4,80
12,69,0,105
13,73,4,80
14,76,7,80
15,73,4,80
16,74,5,95
17,71,2,80
18,71,2,80
19,76,7,105
20,76,7,105
21,81,0,80
22,81,0,80
23,78,9,80
24,73,4,95
25,69,0,80
26,69,0,80
27,73,4,80
28,74,5,105
29,78,9,80
30,76,7,80
31,74,5,80
32,73,4,95
33,69,0,80
34,69,0,80
35,81,0,105
36,81,0,105
37,81,0,80
38,76,7,80
39,73,4,80
40,69,0,95
41,73,4,80
42,76,7,80
43,69,0,80
44,69,0,105
45,73,4,80
46,76,7,80
47,73,4,80
48,74,5,95
49,71,2,80
50,71,2,80
51,76,7,105
52,76,7,105
53,81,0,80
54,81,0,80
55,78,9,80
56,76,7,95
57,76,7,80
58,76,7,80
59,80,11,80
60,81,0,105
61,83,2,80
62,83,2,80
63,81,0,80
64,81,0,95
65,78,9,80
66,76,7,80
67,74,5,80
68,73,4,105
69,69,0,80
70,76,7,80
71,69,0,80
72,78,9,95
73,69,0,80
74,76,7,80
75,69,0,80
76,73,4,105
77,69,0,80
78,76,7,80
79,73,4,80
80,71,2,95
81,71,2,80
82,71,2,80
83,73,4,105
84,73,4,105
85,69,0,80
86,76,7,80
87,69,0,80
88,78,9,95
89,69,0,80
90,76,7,80
91,69,0,80
92,74,5,105
93,78,9,80
94,76,7,80
95,74,5,80
96,69,0,95
97,73,4,105
98,73,4,105
99,73,4,105
100,73,4,105
101,69,0,80
102,76,7,80
103,69,0,80
104,78,9,95
105,69,0,80
106,76,7,80
107,69,0,80
108,73,4,105
109,69,0,80
110,76,7,80
111,73,4,80
112,71,2,95
113,71,2,80
114,71,2,80
115,69,0,105
116,69,0,105
117,73,4,80
118,73,4,80
119,73,4,80
120,74,5,95
121,76,7,80
122,78,9,80
123,81,0,80
124,80,11,105
125,83,2,80
126,76,7,80
127,80,11,80
128,81,0,95
