eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,66,4,105
1,64,2,80
2,64,2,80
3,62,0,80
4,69,7,95
5,69,7,80
6,69,7,80
7,71,9,80
8,74,0,105
9,76,2,80
10,78,4,80
11,74,0,80
12,71,9,95
13,76,2,80
14,76,2,80
15,78,4,80
16,79,5,105
17,76,2,80
18,78,4,80
19,74,0,80
20,76,2,95
21,76,2,80
22,74,0,80
23,71,9,80
24,69,7,105
25,67,5,80
26,66,4,80
27,62,0,80
28,64,2,95
29,64,2,80
30,64,2,80
31,66,4,105
32,66,4,105
33,64,2,80
34,64,2,80
35,62,0,80
36,69,7,95
37,69,7,80
38,69,7,80
39,71,9,80
40,74,0,105
41,76,2,80
42,78,4,80
43,74,0,80
44,71,9,95
45,76,2,80
46,76,2,80
47,78,4,80
48,79,5,105
49,76,2,80
50,78,4,80
51,74,0,80
52,76,2,95
53,76,2,80
54,74,0,80
55,71,9,80
56,69,7,105
57,74,0,80
58,79,5,80
59,76,2,80
60,74,0,95
61,74,0,80
62,74,0,80
63,66,4,105
64,66,4,105
65,64,2,80
66,64,2,80
67,62,0,80
68,69,7,95
69,69,7,80
70,69,7,80
71,71,9,80
72,74,0,105
73,76,2,80
74,78,4,80
75,74,0,80
76,71,9,95
77,76,2,80
78,76,2,80
79,78,4,80
80,79,5,105
81,76,2,80
82,78,4,80
83,74,0,80
84,76,2,95
85,76,2,80
86,74,0,80
87,71,9,80
88,69,7,105
89,67,5,80
90,66,4,80
91,62,0,80
92,64,2,95
93,64,2,80
94,64,2,80
95,66,4,105
96,66,4,105
97,64,2,80
98,64,2,80
99,62,0,80
100,69,7,95
101,69,7,80
102,69,7,80
103,71,9,80
104,74,0,105
105,76,2,80
106,78,4,80
107,74,0,80
108,71,9,95
109,76,2,80
110,76,2,80
111,78,4,80
112,79,5,105
113,76,2,80
114,78,4,80
115,74,0,80
116,76,2,95
117,76,2,80
118,74,0,80
119,71,9,80
120,69,7,105
121,74,0,80
122,79,5,80
123,76,2,80
124,74,0,95
125,78,4,80
126,78,4,80
127,79,5,80
128,81,7,105
129,78,4,80
130,79,5,80
131,76,2,80
132,78,4,95
133,74,0,80
134,76,2,80
135,73,11,80
136,74,0,105
137,76,2,80
138,78,4,80
139,74,0,80
140,71,9,95
141,79,5,105
142,79,5,105
143,79,5,105
144,79,5,105
145,78,4,80
146,78,4,80
147,74,0,80
148,76,2,95
149,76,2,80
150,74,0,80
151,71,9,80
152,69,7,105
153,67,5,80
154,66,4,80
155,62,0,80
156,64,2,95
157,66,4,105
158,66,4,105
159,66,4,105
160,66,4,105
161,64,2,80
162,64,2,80
163,62,0,80
164,69,7,95
165,69,7,80
166,69,7,80
167,71,9,80
168,74,0,105
169,76,2,80
170,78,4,80
171,74,0,80
172,71,9,95
173,71,9,80
174,76,2,80
175,78,4,80
176,79,5,105
177,76,2,80
178,78,4,80
179,74,0,80
180,76,2,95
181,76,2,80
182,74,0,80
183,71,9,80
184,69,7,105
185,74,0,80
186,79,5,80
187,76,2,80
188,74,0,95
189,78,4,80
190,78,4,80
191,79,5,80
192,81,7,105
193,78,4,80
194,79,5,80
195,76,2,80
196,78,4,95
197,74,0,80
198,76,2,80
199,73,11,80
200,74,0,105
201,76,2,80
202,78,4,80
203,74,0,80
204,71,9,95
205,79,5,105
206,79,5,105
207,79,5,105
208,79,5,105
209,78,4,80
210,78,4,80
211,74,0,80
212,76,2,95
213,76,2,80
214,74,0,80
215,71,9,80
216,69,7,105
217,67,5,80
218,66,4,80
219,62,0,80
220,64,2,95
221,66,4,105
222,66,4,105
223,66,4,105
224,66,4,105
225,64,2,80
226,64,2,80
227,62,0,80
228,69,7,95
229,69,7,80
230,69,7,80
231,71,9,80
232,74,0,105
233,76,2,80
234,78,4,80
235,74,0,80
236,71,9,95
237,71,9,80
238,76,2,80
239,78,4,80
240,79,5,105
241,76,2,80
242,78,4,80
243,74,0,80
244,76,2,95
245,76,2,80
246,74,0,80
247,71,9,80
248,69,7,105
249,74,0,80
250,79,5,80
251,76,2,80
252,74,0,95
