eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,78,4,105
1,76,2,80
2,74,0,105
3,71,9,80
4,69,7,80
5,71,9,80
6,74,0,95
7,76,2,80
8,78,4,80
9,76,2,80
10,74,0,105
11,71,9,80
12,69,7,80
13,71,9,80
14,74,0,95
15,76,2,80
16,78,4,80
17,79,5,80
18,81,7,105
19,78,4,80
20,83,9,80
21,78,4,80
22,81,7,95
23,78,4,80
24,74,0,80
25,78,4,80
26,76,2,105
27,76,2,80
28,76,2,80
29,76,2,80
30,76,2,95
31,79,5,80
32,78,4,80
33,76,2,80
34,74,0,105
35,71,9,80
36,69,7,80
37,71,9,80
38,74,0,95
39,76,2,80
40,78,4,80
41,76,2,80
42,74,0,105
43,71,9,80
44,69,7,80
45,71,9,80
46,74,0,95
47,76,2,80
48,78,4,80
49,79,5,80
50,81,7,105
51,78,4,80
52,83,9,80
53,78,4,80
54,81,7,95
55,78,4,80
56,74,0,80
57,78,4,80
58,76,2,105
59,76,2,80
60,74,0,80
61,73,11,80
62,74,0,95
63,78,4,80
64,78,4,80
65,76,2,80
66,74,0,105
67,71,9,80
68,69,7,80
69,71,9,80
70,74,0,95
71,76,2,80
72,78,4,80
73,76,2,80
74,74,0,105
75,71,9,80
76,69,7,80
77,71,9,80
78,74,0,95
79,76,2,80
80,78,4,80
81,79,5,80
82,81,7,105
83,78,4,80
84,83,9,80
85,78,4,80
86,81,7,95
87,78,4,80
88,74,0,80
89,78,4,80
90,76,2,105
91,76,2,80
92,76,2,80
93,76,2,80
94,76,2,95
95,79,5,80
96,78,4,80
97,76,2,80
98,74,0,105
99,71,9,80
100,69,7,80
101,71,9,80
102,74,0,95
103,76,2,80
104,78,4,80
105,76,2,80
106,74,0,105
107,71,9,80
108,69,7,80
109,71,9,80
110,74,0,95
111,76,2,80
112,78,4,80
113,79,5,80
114,81,7,105
115,78,4,80
116,83,9,80
117,78,4,80
118,81,7,95
119,78,4,80
120,74,0,80
121,78,4,80
122,76,2,105
123,76,2,80
124,74,0,80
125,73,11,80
126,74,0,95
127,78,4,80
128,78,4,80
129,81,7,80
130,83,9,105
131,83,9,80
132,83,9,80
133,83,9,80
134,83,9,95
135,81,7,80
136,78,4,80
137,81,7,80
138,81,7,105
139,81,7,80
140,81,7,80
141,83,9,80
142,81,7,95
143,78,4,80
144,74,0,80
145,78,4,80
146,79,5,105
147,79,5,80
148,79,5,80
149,78,4,95
150,78,4,95
151,78,4,80
152,76,2,80
153,74,0,80
154,71,9,105
155,76,2,80
156,76,2,80
157,76,2,80
158,76,2,95
159,79,5,80
160,78,4,80
161,76,2,80
162,74,0,105
163,71,9,80
164,69,7,80
165,71,9,80
166,74,0,95
167,76,2,80
168,78,4,80
169,76,2,80
170,74,0,105
171,71,9,80
172,69,7,80
173,71,9,80
174,74,0,95
175,76,2,80
176,78,4,80
177,79,5,80
178,81,7,105
179,78,4,80
180,83,9,80
181,78,4,80
182,81,7,95
183,78,4,80
184,74,0,80
185,78,4,80
186,76,2,105
187,76,2,80
188,74,0,80
189,73,11,80
190,74,0,95
191,78,4,80
192,78,4,80
193,81,7,80
194,83,9,105
195,83,9,80
196,83,9,80
197,83,9,80
198,83,9,95
199,81,7,80
200,78,4,80
201,81,7,80
202,81,7,105
203,81,7,80
204,81,7,80
205,83,9,80
206,81,7,95
207,78,4,80
208,74,0,80
209,78,4,80
210,79,5,105
211,79,5,80
212,79,5,80
213,78,4,95
214,78,4,95
215,78,4,80
216,76,2,80
217,74,0,80
218,71,9,105
219,76,2,80
220,76,2,80
221,76,2,80
222,76,2,95
223,79,5,80
224,78,4,80
225,76,2,80
226,74,0,105
227,71,9,80
228,69,7,80
229,71,9,80
230,74,0,95
231,76,2,80
232,78,4,80
233,76,2,80
234,74,0,105
235,71,9,80
236,69,7,80
237,71,9,80
238,74,0,95
239,76,2,80
240,78,4,80
241,79,5,80
242,81,7,105
243,78,4,80
244,83,9,80
245,78,4,80
246,81,7,95
247,78,4,80
248,74,0,80
249,78,4,80
250,76,2,105
251,76,2,80
252,74,0,80
253,73,11,80
254,74,0,95
