eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,62,0,105
1,66,4,80
2,66,4,80
3,62,0,80
4,69,7,95
5,62,0,80
6,66,4,80
7,62,0,80
8,69,7,105
9,71,9,80
10,71,9,80
11,69,7,80
12,67,5,95
13,64,2,80
14,72,10,80
15,64,2,80
16,62,0,105
17,66,4,80
18,66,4,80
19,62,0,80
20,69,7,95
21,62,0,80
22,66,4,80
23,69,7,80
24,74,0,105
25,76,2,80
26,76,2,80
27,74,0,80
28,72,10,95
29,69,7,80
30,67,5,80
31,64,2,80
32,62,0,105
33,66,4,80
34,66,4,80
35,62,0,80
36,69,7,95
37,62,0,80
38,66,4,80
39,62,0,80
40,69,7,105
41,71,9,80
42,71,9,80
43,69,7,80
44,67,5,95
45,64,2,80
46,62,0,80
47,69,7,80
48,72,10,105
49,69,7,80
50,71,9,80
51,67,5,80
52,69,7,95
53,71,9,80
54,71,9,80
55,71,9,80
56,74,0,105
57,76,2,80
58,76,2,80
59,74,0,80
60,72,10,95
61,69,7,80
62,67,5,80
63,64,2,80
64,62,0,105
65,66,4,80
66,66,4,80
67,62,0,80
68,69,7,95
69,62,0,80
70,66,4,80
71,62,0,80
72,69,7,105
73,71,9,80
74,71,9,80
75,69,7,80
76,67,5,95
77,64,2,80
78,72,10,80
79,64,2,80
80,62,0,105
81,66,4,80
82,66,4,80
83,62,0,80
84,69,7,95
85,62,0,80
86,66,4,80
87,69,7,80
88,74,0,105
89,76,2,80
90,76,2,80
91,74,0,80
92,72,10,95
93,69,7,80
94,67,5,80
95,64,2,80
96,62,0,105
97,66,4,80
98,66,4,80
99,62,0,80
100,69,7,95
101,62,0,80
102,66,4,80
103,62,0,80
104,69,7,105
105,71,9,80
106,71,9,80
107,69,7,80
108,67,5,95
109,64,2,80
110,62,0,80
111,69,7,80
112,72,10,105
113,69,7,80
114,71,9,80
115,67,5,80
116,69,7,95
117,71,9,80
118,71,9,80
119,71,9,80
120,74,0,105
121,76,2,80
122,76,2,80
123,74,0,80
124,72,10,95
125,69,7,80
126,67,5,80
127,64,2,80
128,69,7,105
129,74,0,80
130,76,2,80
131,69,7,95
132,69,7,95
133,74,0,80
134,76,2,80
135,69,7,105
136,69,7,105
137,74,0,80
138,76,2,80
139,76,2,95
140,76,2,95
141,74,0,80
142,71,9,80
143,74,0,80
144,76,2,105
145,81,7,80
146,81,7,80
147,79,5,80
148,81,7,95
149,81,7,105
150,81,7,105
151,81,7,105
152,81,7,105
153,79,5,80
154,79,5,80
155,79,5,80
156,76,2,95
157,74,0,80
158,71,9,80
159,74,0,80
160,76,2,105
161,78,4,80
162,79,5,80
163,76,2,80
164,81,7,95
165,79,5,80
166,79,5,80
167,76,2,80
168,78,4,105
169,76,2,80
170,76,2,80
171,74,0,80
172,72,10,95
173,69,7,80
174,69,7,80
175,72,10,105
176,72,10,105
177,69,7,80
178,71,9,80
179,67,5,80
180,69,7,95
181,71,9,80
182,71,9,80
183,71,9,80
184,74,0,105
185,76,2,80
186,76,2,80
187,74,0,80
188,72,10,95
189,69,7,80
190,74,0,80
191,71,9,80
192,69,7,105
193,74,0,80
194,76,2,80
195,69,7,95
196,69,7,95
197,74,0,80
198,76,2,80
199,69,7,105
200,69,7,105
201,74,0,80
202,76,2,80
203,76,2,95
204,76,2,95
205,74,0,80
206,71,9,80
207,74,0,80
208,76,2,105
209,81,7,80
210,81,7,80
211,79,5,80
212,81,7,95
213,81,7,105
214,81,7,105
215,81,7,105
216,81,7,105
217,79,5,80
218,79,5,80
219,79,5,80
220,76,2,95
221,74,0,80
222,71,9,80
223,74,0,80
224,76,2,105
225,78,4,80
226,79,5,80
227,76,2,80
228,81,7,95
229,79,5,80
230,79,5,80
231,76,2,80
232,78,4,105
233,76,2,80
234,76,2,80
235,74,0,80
236,72,10,95
237,69,7,80
238,69,7,80
239,72,10,105
240,72,10,105
241,69,7,80
242,71,9,80
243,67,5,80
244,69,7,95
245,71,9,80
246,71,9,80
247,71,9,80
248,74,0,105
249,76,2,80
250,76,2,80
251,74,0,80
252,72,10,95
253,69,7,80
254,67,5,80
255,64,2,80
256,62,0,105
