eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,67,0,105
1,69,2,80
2,71,4,105
3,74,7,80
4,69,2,80
5,71,4,80
6,67,0,105
7,64,9,80
8,64,9,80
9,62,7,80
10,64,9,105
11,69,2,80
12,69,2,80
13,71,4,80
14,69,2,105
15,67,0,80
16,67,0,80
17,69,2,80
18,71,4,105
19,74,7,80
20,69,2,80
21,71,4,80
22,67,0,105
23,64,9,80
24,64,9,80
25,62,7,80
26,64,9,105
27,67,0,80
28,67,0,80
29,67,0,80
30,67,0,105
31,67,0,80
32,67,0,80
33,69,2,80
34,71,4,105
35,74,7,80
36,69,2,80
37,71,4,80
38,67,0,105
39,64,9,80
40,64,9,80
41,62,7,80
42,64,9,105
43,69,2,80
44,69,2,80
45,71,4,80
46,69,2,105
47,67,0,80
48,67,0,80
49,69,2,80
50,71,4,105
51,74,7,80
52,69,2,80
53,71,4,80
54,67,0,105
55,64,9,80
56,64,9,80
57,62,7,80
58,64,9,105
59,67,0,80
60,67,0,80
61,67,0,80
62,67,0,105
63,67,0,80
64,67,0,80
65,69,2,80
66,71,4,105
67,69,2,80
68,74,7,80
69,71,4,80
70,76,9,105
71,79,0,80
72,79,0,80
73,76,9,80
74,74,7,105
75,71,4,80
76,69,2,80
77,67,0,80
78,64,9,105
79,67,0,80
80,67,0,80
81,69,2,80
82,71,4,105
83,74,7,80
84,69,2,80
85,71,4,80
86,67,0,105
87,64,9,80
88,64,9,80
89,62,7,80
90,64,9,105
91,67,0,80
92,67,0,80
93,67,0,80
94,67,0,105
95,67,0,80
96,67,0,80
97,69,2,80
98,71,4,105
99,69,2,80
100,74,7,80
101,71,4,80
102,76,9,105
103,79,0,80
104,79,0,80
105,76,9,80
106,74,7,105
107,71,4,80
108,69,2,80
109,67,0,80
110,64,9,105
111,67,0,80
112,67,0,80
113,69,2,80
114,71,4,105
115,74,7,80
116,69,2,80
117,71,4,80
118,67,0,105
119,64,9,80
120,64,9,80
121,62,7,80
122,64,9,105
123,67,0,80
124,67,0,80
125,67,0,80
126,67,0,105
