eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,81,5,105
1,83,7,105
2,83,7,95
3,83,7,95
4,83,7,95
5,81,5,80
6,81,5,80
7,83,7,95
8,81,5,80
9,81,5,80
10,78,2,95
11,76,0,80
12,76,0,80
13,74,10,105
14,76,0,80
15,78,2,80
16,81,5,95
17,78,2,80
18,78,2,80
19,74,10,95
20,76,0,80
21,78,2,80
22,81,5,95
23,83,7,105
24,83,7,105
25,83,7,105
26,83,7,95
27,83,7,95
28,83,7,95
29,81,5,80
30,81,5,80
31,83,7,95
32,81,5,80
33,81,5,80
34,78,2,95
35,76,0,80
36,76,0,80
37,74,10,105
38,76,0,80
39,78,2,80
40,81,5,95
41,78,2,80
42,78,2,80
43,76,0,95
44,76,0,95
45,76,0,95
46,76,0,95
47,81,5,80
48,81,5,80
49,83,7,105
50,83,7,95
51,83,7,95
52,83,7,95
53,81,5,80
54,81,5,80
55,83,7,95
56,81,5,80
57,81,5,80
58,78,2,95
59,76,0,80
60,76,0,80
61,74,10,105
62,76,0,80
63,78,2,80
64,81,5,95
65,78,2,80
66,78,2,80
67,74,10,95
68,76,0,80
69,78,2,80
70,81,5,95
71,83,7,105
72,83,7,105
73,83,7,105
74,83,7,95
75,83,7,95
76,83,7,95
77,81,5,80
78,81,5,80
79,83,7,95
80,81,5,80
81,81,5,80
82,78,2,95
83,76,0,80
84,76,0,80
85,74,10,105
86,76,0,80
87,78,2,80
88,81,5,95
89,78,2,80
90,78,2,80
91,76,0,95
92,76,0,95
93,76,0,95
94,76,0,95
95,74,10,80
96,74,10,80
97,71,7,105
98,76,0,80
99,76,0,80
100,76,0,95
101,78,2,80
102,78,2,80
103,76,0,95
104,74,10,80
105,74,10,80
106,71,7,95
107,69,5,80
108,69,5,80
109,71,7,105
110,74,10,80
111,74,10,80
112,74,10,95
113,71,7,80
114,69,5,80
115,71,7,95
116,74,10,80
117,74,10,80
118,74,10,95
119,71,7,105
120,71,7,105
121,71,7,105
122,76,0,80
123,76,0,80
124,76,0,95
125,78,2,80
126,78,2,80
127,76,0,95
128,74,10,80
129,74,10,80
130,71,7,95
131,69,5,80
132,69,5,80
133,74,10,105
134,76,0,80
135,78,2,80
136,81,5,95
137,78,2,80
138,78,2,80
139,78,2,95
140,76,0,80
141,76,0,80
142,76,0,95
143,74,10,80
144,74,10,80
145,71,7,105
146,76,0,80
147,76,0,80
148,76,0,95
149,78,2,80
150,78,2,80
151,76,0,95
152,74,10,80
153,74,10,80
154,71,7,95
155,69,5,80
156,69,5,80
157,71,7,105
158,74,10,80
159,74,10,80
160,74,10,95
161,71,7,80
162,69,5,80
163,71,7,95
164,74,10,80
165,74,10,80
166,74,10,95
167,71,7,105
168,71,7,105
169,71,7,105
170,76,0,80
171,76,0,80
172,76,0,95
173,78,2,80
174,78,2,80
175,76,0,95
176,74,10,80
177,74,10,80
178,71,7,95
179,69,5,80
180,69,5,80
181,74,10,105
182,76,0,80
183,78,2,80
184,81,5,95
185,78,2,80
186,78,2,80
187,78,2,95
188,76,0,80
189,76,0,80
190,76,0,95
