eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,67,10,105
1,65,8,80
2,64,7,80
3,72,3,95
4,64,7,80
5,64,7,80
6,67,10,105
7,64,7,80
8,64,7,80
9,64,7,95
10,66,9,80
11,64,7,80
12,62,5,105
13,64,7,80
14,62,5,80
15,62,5,95
16,64,7,80
17,64,7,80
18,67,10,105
19,64,7,80
20,62,5,80
21,62,5,95
22,64,7,80
23,64,7,80
24,67,10,105
25,65,8,80
26,64,7,80
27,72,3,95
28,64,7,80
29,64,7,80
30,67,10,105
31,64,7,80
32,64,7,80
33,62,5,95
34,64,7,80
35,67,10,80
36,69,0,105
37,71,2,95
38,71,2,95
39,71,2,95
40,69,0,80
41,67,10,80
42,69,0,105
43,69,0,95
44,69,0,95
45,69,0,95
46,67,10,105
47,67,10,105
48,67,10,105
49,65,8,80
50,64,7,80
51,72,3,95
52,64,7,80
53,64,7,80
54,67,10,105
55,64,7,80
56,64,7,80
57,64,7,95
58,66,9,80
59,64,7,80
60,62,5,105
61,64,7,80
62,62,5,80
63,62,5,95
64,64,7,80
65,64,7,80
66,67,10,105
67,64,7,80
68,62,5,80
69,62,5,95
70,64,7,80
71,64,7,80
72,67,10,105
73,65,8,80
74,64,7,80
75,72,3,95
76,64,7,80
77,64,7,80
78,67,10,105
79,64,7,80
80,64,7,80
81,62,5,95
82,64,7,80
83,67,10,80
84,69,0,105
85,71,2,95
86,71,2,95
87,71,2,95
88,69,0,80
89,67,10,80
90,69,0,105
91,69,0,95
92,69,0,95
93,69,0,95
94,71,2,80
95,71,2,80
96,72,3,105
97,71,2,80
98,71,2,80
99,72,3,95
100,74,5,80
101,74,5,80
102,76,7,105
103,69,0,80
104,69,0,80
105,69,0,95
106,72,3,80
107,72,3,80
108,71,2,105
109,69,0,80
110,67,10,80
111,67,10,95
112,69,0,80
113,71,2,80
114,74,5,105
115,71,2,80
116,67,10,80
117,67,10,95
118,69,0,80
119,71,2,80
120,72,3,105
121,71,2,80
122,71,2,80
123,72,3,95
124,74,5,80
125,74,5,80
126,76,7,105
127,69,0,80
128,69,0,80
129,69,0,95
130,72,3,80
131,72,3,80
132,71,2,105
133,69,0,80
134,67,10,80
135,67,10,95
136,69,0,80
137,71,2,80
138,69,0,105
139,69,0,95
140,69,0,95
141,69,0,95
142,71,2,80
143,71,2,80
144,72,3,105
145,71,2,80
146,71,2,80
147,72,3,95
148,74,5,80
149,74,5,80
150,76,7,105
151,69,0,80
152,69,0,80
153,69,0,95
154,72,3,80
155,72,3,80
156,71,2,105
157,69,0,80
158,67,10,80
159,67,10,95
160,69,0,80
161,71,2,80
162,74,5,105
163,71,2,80
164,67,10,80
165,67,10,95
166,69,0,80
167,71,2,80
168,72,3,105
169,71,2,80
170,71,2,80
171,72,3,95
172,74,5,80
173,74,5,80
174,76,7,105
175,69,0,80
176,69,0,80
177,69,0,95
178,72,3,80
179,72,3,80
180,71,2,105
181,69,0,80
182,67,10,80
183,67,10,95
184,69,0,80
185,71,2,80
186,69,0,105
187,69,0,95
188,69,0,95
189,69,0,95
