eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,7,105
1,67,5,80
2,67,5,80
3,66,4,95
4,64,2,80
5,62,0,80
6,66,4,95
7,67,5,80
8,67,5,80
9,69,7,95
10,74,0,105
11,74,0,105
12,74,0,105
13,73,11,95
14,73,11,95
15,73,11,95
16,71,9,80
17,69,7,80
18,71,9,95
19,67,5,80
20,67,5,80
21,64,2,95
22,69,7,105
23,69,7,105
24,69,7,105
25,67,5,80
26,67,5,80
27,66,4,95
28,64,2,80
29,62,0,80
30,64,2,95
31,66,4,80
32,67,5,80
33,69,7,95
34,71,9,105
35,71,9,105
36,71,9,105
37,73,11,80
38,74,0,80
39,76,2,95
40,74,0,80
41,74,0,80
42,73,11,95
43,71,9,80
44,73,11,80
45,74,0,95
46,69,7,105
47,69,7,105
48,69,7,105
49,67,5,80
50,67,5,80
51,66,4,95
52,64,2,80
53,62,0,80
54,66,4,95
55,67,5,80
56,67,5,80
57,69,7,95
58,74,0,105
59,74,0,105
60,74,0,105
61,73,11,95
62,73,11,95
63,73,11,95
64,71,9,80
65,69,7,80
66,71,9,95
67,67,5,80
68,67,5,80
69,64,2,95
70,69,7,105
71,69,7,105
72,69,7,105
73,67,5,80
74,67,5,80
75,66,4,95
76,64,2,80
77,62,0,80
78,64,2,95
79,66,4,80
80,67,5,80
81,69,7,95
82,71,9,105
83,71,9,105
84,71,9,105
85,73,11,80
86,74,0,80
87,76,2,95
88,74,0,80
89,74,0,80
90,73,11,95
91,71,9,80
92,73,11,80
93,74,0,95
94,78,4,105
95,78,4,105
96,78,4,105
97,78,4,95
98,78,4,95
99,78,4,95
100,76,2,80
101,76,2,80
102,74,0,95
103,73,11,80
104,73,11,80
105,71,9,95
106,76,2,105
107,76,2,105
108,76,2,105
109,76,2,95
110,76,2,95
111,76,2,95
112,74,0,80
113,74,0,80
114,73,11,95
115,74,0,80
116,71,9,80
117,69,7,95
118,78,4,105
119,78,4,105
120,78,4,105
121,78,4,80
122,78,4,80
123,78,4,95
124,76,2,80
125,76,2,80
126,74,0,95
127,73,11,80
128,73,11,80
129,71,9,95
130,73,11,80
131,74,0,80
132,76,2,105
133,76,2,95
134,76,2,95
135,76,2,95
136,78,4,80
137,74,0,80
138,69,7,95
139,71,9,80
140,73,11,80
141,74,0,95
142,78,4,105
143,78,4,105
144,78,4,105
145,78,4,95
146,78,4,95
147,78,4,95
148,76,2,80
149,76,2,80
150,74,0,95
151,73,11,80
152,73,11,80
153,71,9,95
154,76,2,105
155,76,2,105
156,76,2,105
157,76,2,95
158,76,2,95
159,76,2,95
160,74,0,80
161,74,0,80
162,73,11,95
163,74,0,80
164,71,9,80
165,69,7,95
166,78,4,105
167,78,4,105
168,78,4,105
169,78,4,80
170,78,4,80
171,78,4,95
172,76,2,80
173,76,2,80
174,74,0,95
175,73,11,80
176,73,11,80
177,71,9,95
178,73,11,80
179,74,0,80
180,76,2,105
181,76,2,95
182,76,2,95
183,76,2,95
184,78,4,80
185,74,0,80
186,69,7,95
187,71,9,80
188,73,11,80
189,74,0,95
