eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,7,105
1,74,0,105
2,69,7,80
3,78,4,80
4,76,2,80
5,74,0,105
6,71,9,80
7,71,9,80
8,73,11,80
9,69,7,105
10,74,0,80
11,78,4,80
12,76,2,80
13,74,0,105
14,78,4,80
15,81,7,80
16,78,4,80
17,74,0,105
18,69,7,80
19,78,4,80
20,76,2,80
21,74,0,105
22,71,9,80
23,71,9,80
24,73,11,80
25,69,7,105
26,74,0,80
27,78,4,80
28,76,2,80
29,74,0,105
30,78,4,80
31,81,7,80
32,69,7,80
33,74,0,105
34,69,7,80
35,78,4,80
36,76,2,80
37,74,0,105
38,71,9,80
39,71,9,80
40,73,11,80
41,69,7,105
42,74,0,80
43,78,4,80
44,76,2,80
45,74,0,105
46,78,4,80
47,81,7,80
48,78,4,80
49,74,0,105
50,69,7,80
51,78,4,80
52,76,2,80
53,74,0,105
54,71,9,80
55,71,9,80
56,73,11,80
57,69,7,105
58,74,0,80
59,78,4,80
60,76,2,80
61,74,0,105
62,78,4,80
63,81,7,80
64,76,2,80
65,78,4,105
66,81,7,80
67,86,0,80
68,85,11,105
69,85,11,105
70,83,9,80
71,81,7,80
72,79,5,105
73,79,5,105
74,79,5,80
75,79,5,80
76,83,9,80
77,83,9,105
78,81,7,80
79,81,7,80
80,78,4,105
81,78,4,105
82,81,7,80
83,86,0,80
84,85,11,105
85,85,11,105
86,83,9,80
87,81,7,80
88,79,5,105
89,79,5,105
90,79,5,80
91,79,5,80
92,83,9,80
93,81,7,105
94,79,5,80
95,79,5,80
96,76,2,80
