eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,71,4,105
1,72,5,80
2,74,7,105
3,79,0,80
4,79,0,80
5,76,9,80
6,74,7,95
7,76,9,80
8,76,9,80
9,78,11,80
10,79,0,105
11,78,11,80
12,79,0,80
13,76,9,80
14,74,7,95
15,71,4,80
16,67,0,80
17,71,4,80
18,72,5,105
19,71,4,80
20,72,5,80
21,74,7,80
22,76,9,95
23,74,7,80
24,72,5,80
25,71,4,80
26,69,2,105
27,67,0,80
28,66,11,80
29,67,0,80
30,69,2,95
31,71,4,80
32,71,4,80
33,72,5,80
34,74,7,105
35,71,4,80
36,74,7,80
37,79,0,80
38,76,9,95
39,74,7,80
40,71,4,80
41,74,7,80
42,79,0,105
43,78,11,80
44,79,0,80
45,76,9,80
46,74,7,95
47,71,4,80
48,67,0,80
49,71,4,80
50,72,5,105
51,71,4,80
52,72,5,80
53,74,7,80
54,76,9,95
55,81,2,80
56,81,2,80
57,79,0,80
58,78,11,105
59,74,7,80
60,76,9,80
61,78,11,80
62,79,0,95
63,71,4,80
64,71,4,80
65,72,5,80
66,74,7,105
67,79,0,80
68,79,0,80
69,76,9,80
70,74,7,95
71,76,9,80
72,76,9,80
73,78,11,80
74,79,0,105
75,78,11,80
76,79,0,80
77,76,9,80
78,74,7,95
79,71,4,80
80,67,0,80
81,71,4,80
82,72,5,105
83,71,4,80
84,72,5,80
85,74,7,80
86,76,9,95
87,74,7,80
88,72,5,80
89,71,4,80
90,69,2,105
91,67,0,80
92,66,11,80
93,67,0,80
94,69,2,95
95,71,4,80
96,71,4,80
97,72,5,80
98,74,7,105
99,71,4,80
100,74,7,80
101,79,0,80
102,76,9,95
103,74,7,80
104,71,4,80
105,74,7,80
106,79,0,105
107,78,11,80
108,79,0,80
109,76,9,80
110,74,7,95
111,71,4,80
112,67,0,80
113,71,4,80
114,72,5,105
115,71,4,80
116,72,5,80
117,74,7,80
118,76,9,95
119,81,2,80
120,81,2,80
121,79,0,80
122,78,11,105
123,74,7,80
124,76,9,80
125,78,11,80
126,79,0,95
127,74,7,80
128,74,7,80
129,71,4,80
130,69,2,105
131,71,4,80
132,71,4,80
133,67,0,80
134,69,2,95
135,67,0,80
136,66,11,80
137,62,7,80
138,69,2,105
139,71,4,80
140,71,4,80
141,67,0,80
142,69,2,95
143,67,0,80
144,66,11,80
145,62,7,80
146,67,0,105
147,69,2,80
148,71,4,80
149,74,7,80
150,79,0,95
151,78,11,80
152,78,11,80
153,79,0,80
154,76,9,105
155,69,2,80
156,72,5,80
157,69,2,80
158,76,9,95
159,69,2,80
160,72,5,80
161,69,2,80
162,69,2,105
163,71,4,80
164,71,4,80
165,67,0,80
166,69,2,95
167,67,0,80
168,66,11,80
169,62,7,80
170,69,2,105
171,71,4,80
172,71,4,80
173,67,0,80
174,69,2,95
175,67,0,80
176,66,11,80
177,62,7,80
178,67,0,105
179,69,2,80
180,71,4,80
181,74,7,80
182,79,0,95
183,78,11,80
184,79,0,80
185,76,9,80
186,74,7,105
187,72,5,80
188,71,4,80
189,69,2,80
190,67,0,95
191,74,7,80
192,74,7,80
193,71,4,80
194,69,2,105
195,71,4,80
196,71,4,80
197,67,0,80
198,69,2,95
199,67,0,80
200,66,11,80
201,62,7,80
202,69,2,105
203,71,4,80
204,71,4,80
205,67,0,80
206,69,2,95
207,67,0,80
208,66,11,80
209,62,7,80
210,67,0,105
211,69,2,80
212,71,4,80
213,74,7,80
214,79,0,95
215,78,11,80
216,78,11,80
217,79,0,80
218,76,9,105
219,69,2,80
220,72,5,80
221,69,2,80
222,76,9,95
223,69,2,80
224,72,5,80
225,69,2,80
226,69,2,105
227,71,4,80
228,71,4,80
229,67,0,80
230,69,2,95
231,67,0,80
232,66,11,80
233,62,7,80
234,69,2,105
235,71,4,80
236,71,4,80
237,67,0,80
238,69,2,95
239,67,0,80
240,66,11,80
241,62,7,80
242,67,0,105
243,69,2,80
244,71,4,80
245,74,7,80
246,79,0,95
247,78,11,80
248,79,0,80
249,76,9,80
250,74,7,105
251,72,5,80
252,71,4,80
253,69,2,80
254,67,0,95
