eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,7,105
1,62,0,80
2,66,4,80
3,69,7,80
4,71,9,95
5,73,11,80
6,74,0,80
7,71,9,80
8,69,7,105
9,62,0,80
10,66,4,80
11,69,7,80
12,71,9,95
13,64,2,80
14,64,2,80
15,69,7,105
16,69,7,105
17,62,0,80
18,66,4,80
19,69,7,80
20,71,9,95
21,73,11,80
22,74,0,80
23,78,4,80
24,79,5,105
25,76,2,80
26,73,11,80
27,76,2,80
28,74,0,95
29,73,11,80
30,74,0,80
31,71,9,80
32,69,7,105
33,62,0,80
34,66,4,80
35,69,7,80
36,71,9,95
37,73,11,80
38,74,0,80
39,71,9,80
40,69,7,105
41,62,0,80
42,66,4,80
43,69,7,80
44,71,9,95
45,64,2,80
46,64,2,80
47,69,7,105
48,69,7,105
49,62,0,80
50,66,4,80
51,69,7,80
52,71,9,95
53,73,11,80
54,74,0,80
55,78,4,80
56,79,5,105
57,76,2,80
58,73,11,80
59,76,2,80
60,74,0,95
61,69,7,80
62,69,7,80
63,73,11,80
64,74,0,105
65,73,11,80
66,74,0,80
67,78,4,80
68,76,2,95
69,79,5,80
70,79,5,80
71,79,5,80
72,78,4,105
73,76,2,80
74,76,2,80
75,76,2,80
76,74,0,95
77,73,11,80
78,71,9,80
79,69,7,80
80,74,0,105
81,73,11,80
82,74,0,80
83,78,4,80
84,76,2,95
85,75,1,80
86,76,2,80
87,79,5,80
88,78,4,105
89,74,0,80
90,71,9,80
91,73,11,80
92,74,0,95
93,69,7,80
94,69,7,80
95,73,11,80
96,74,0,105
97,74,0,80
98,74,0,80
99,78,4,80
100,76,2,95
101,76,2,80
102,76,2,80
103,79,5,80
104,78,4,105
105,78,4,80
106,78,4,80
107,76,2,80
108,74,0,95
109,73,11,80
110,71,9,80
111,69,7,80
112,67,5,105
113,71,9,80
114,71,9,80
115,69,7,80
116,71,9,95
117,73,11,80
118,74,0,80
119,78,4,80
120,79,5,105
121,76,2,80
122,73,11,80
123,76,2,80
124,74,0,95
125,69,7,80
126,69,7,80
127,73,11,80
128,74,0,105
129,73,11,80
130,74,0,80
131,78,4,80
132,76,2,95
133,79,5,80
134,79,5,80
135,79,5,80
136,78,4,105
137,76,2,80
138,76,2,80
139,76,2,80
140,74,0,95
141,73,11,80
142,71,9,80
143,69,7,80
144,74,0,105
145,73,11,80
146,74,0,80
147,78,4,80
148,76,2,95
149,75,1,80
150,76,2,80
151,79,5,80
152,78,4,105
153,74,0,80
154,71,9,80
155,73,11,80
156,74,0,95
157,69,7,80
158,69,7,80
159,73,11,80
160,74,0,105
161,74,0,80
162,74,0,80
163,78,4,80
164,76,2,95
165,76,2,80
166,76,2,80
167,79,5,80
168,78,4,105
169,78,4,80
170,78,4,80
171,76,2,80
172,74,0,95
173,73,11,80
174,71,9,80
175,69,7,80
176,67,5,105
177,71,9,80
178,71,9,80
179,69,7,80
180,71,9,95
181,73,11,80
182,74,0,80
183,78,4,80
184,79,5,105
185,76,2,80
186,73,11,80
187,76,2,80
188,74,0,95
