eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,7,105
1,62,0,105
2,66,4,80
3,69,7,80
4,74,0,95
5,76,2,80
6,78,4,80
7,76,2,105
8,74,0,80
9,71,9,80
10,79,5,95
11,81,7,80
12,83,9,80
13,81,7,105
14,78,4,80
15,74,0,80
16,69,7,95
17,74,0,80
18,78,4,80
19,76,2,105
20,74,0,80
21,71,9,80
22,69,7,95
23,66,4,80
24,62,0,105
25,66,4,80
26,69,7,80
27,74,0,95
28,76,2,80
29,78,4,80
30,76,2,105
31,74,0,80
32,71,9,80
33,79,5,95
34,81,7,80
35,83,9,80
36,81,7,105
37,78,4,80
38,74,0,80
39,69,7,95
40,74,0,80
41,78,4,80
42,76,2,105
43,74,0,80
44,73,11,80
45,74,0,95
46,69,7,80
47,69,7,80
48,62,0,105
49,66,4,80
50,69,7,80
51,74,0,95
52,76,2,80
53,78,4,80
54,76,2,105
55,74,0,80
56,71,9,80
57,79,5,95
58,81,7,80
59,83,9,80
60,81,7,105
61,78,4,80
62,74,0,80
63,69,7,95
64,74,0,80
65,78,4,80
66,76,2,105
67,74,0,80
68,71,9,80
69,69,7,95
70,66,4,80
71,62,0,105
72,66,4,80
73,69,7,80
74,74,0,95
75,76,2,80
76,78,4,80
77,76,2,105
78,74,0,80
79,71,9,80
80,79,5,95
81,81,7,80
82,83,9,80
83,81,7,105
84,78,4,80
85,74,0,80
86,69,7,95
87,74,0,80
88,78,4,80
89,76,2,105
90,74,0,80
91,73,11,80
92,74,0,95
93,76,2,80
94,76,2,80
95,78,4,105
96,74,0,80
97,78,4,80
98,81,7,95
99,78,4,80
100,81,7,80
101,83,9,105
102,79,5,80
103,83,9,80
104,81,7,95
105,79,5,80
106,79,5,80
107,78,4,105
108,74,0,80
109,78,4,80
110,81,7,95
111,78,4,80
112,81,7,80
113,79,5,105
114,83,9,80
115,79,5,80
116,81,7,95
117,78,4,80
118,78,4,80
119,79,5,105
120,83,9,80
121,79,5,80
122,78,4,95
123,81,7,80
124,78,4,80
125,76,2,105
126,74,0,80
127,71,9,80
128,79,5,95
129,81,7,80
130,83,9,80
131,81,7,105
132,78,4,80
133,74,0,80
134,69,7,95
135,74,0,80
136,78,4,80
137,76,2,105
138,74,0,80
139,73,11,80
140,74,0,95
141,76,2,80
142,76,2,80
143,78,4,105
144,74,0,80
145,78,4,80
146,81,7,95
147,78,4,80
148,81,7,80
149,83,9,105
150,79,5,80
151,83,9,80
152,81,7,95
153,79,5,80
154,79,5,80
155,78,4,105
156,74,0,80
157,78,4,80
158,81,7,95
159,78,4,80
160,81,7,80
161,79,5,105
162,83,9,80
163,79,5,80
164,81,7,95
165,78,4,80
166,78,4,80
167,79,5,105
168,83,9,80
169,79,5,80
170,78,4,95
171,81,7,80
172,78,4,80
173,76,2,105
174,74,0,80
175,71,9,80
176,79,5,95
177,81,7,80
178,83,9,80
179,81,7,105
180,78,4,80
181,74,0,80
182,69,7,95
183,74,0,80
184,78,4,80
185,76,2,105
186,74,0,80
187,73,11,80
188,74,0,95
