eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,7,105
1,69,7,80
2,69,7,80
3,71,9,95
4,69,7,80
5,67,5,80
6,69,7,95
7,67,5,80
8,67,5,80
9,66,4,105
10,67,5,80
11,69,7,80
12,71,9,95
13,67,5,80
14,71,9,80
15,73,11,95
16,69,7,80
17,67,5,80
18,66,4,105
19,67,5,80
20,69,7,80
21,71,9,95
22,69,7,80
23,67,5,80
24,69,7,95
25,79,5,80
26,79,5,80
27,78,4,105
28,76,2,80
29,74,0,80
30,74,0,95
31,76,2,80
32,74,0,80
33,73,11,95
34,71,9,80
35,69,7,80
36,69,7,105
37,69,7,80
38,69,7,80
39,71,9,95
40,69,7,80
41,67,5,80
42,69,7,95
43,67,5,80
44,67,5,80
45,66,4,105
46,67,5,80
47,69,7,80
48,71,9,95
49,67,5,80
50,71,9,80
51,73,11,95
52,69,7,80
53,67,5,80
54,66,4,105
55,67,5,80
56,69,7,80
57,71,9,95
58,69,7,80
59,67,5,80
60,69,7,95
61,79,5,80
62,79,5,80
63,78,4,105
64,76,2,80
65,74,0,80
66,74,0,95
67,76,2,80
68,74,0,80
69,73,11,95
70,71,9,80
71,69,7,80
72,73,11,105
73,74,0,80
74,76,2,80
75,76,2,95
76,78,4,80
77,74,0,80
78,76,2,95
79,74,0,80
80,74,0,80
81,73,11,105
82,74,0,80
83,76,2,80
84,78,4,95
85,74,0,80
86,78,4,80
87,79,5,95
88,76,2,80
89,74,0,80
90,73,11,105
91,74,0,80
92,76,2,80
93,76,2,95
94,78,4,80
95,74,0,80
96,76,2,95
97,78,4,80
98,79,5,80
99,78,4,105
100,76,2,80
101,74,0,80
102,74,0,95
103,76,2,80
104,74,0,80
105,73,11,95
106,71,9,80
107,69,7,80
108,73,11,105
109,74,0,80
110,76,2,80
111,76,2,95
112,78,4,80
113,74,0,80
114,76,2,95
115,74,0,80
116,74,0,80
117,73,11,105
118,74,0,80
119,76,2,80
120,78,4,95
121,74,0,80
122,78,4,80
123,79,5,95
124,76,2,80
125,74,0,80
126,73,11,105
127,74,0,80
128,76,2,80
129,76,2,95
130,78,4,80
131,74,0,80
132,76,2,95
133,78,4,80
134,79,5,80
135,81,7,105
136,74,0,80
137,74,0,80
138,74,0,95
139,76,2,80
140,74,0,80
141,73,11,95
142,71,9,80
143,69,7,80
