eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,67,0,105
1,64,9,80
2,62,7,80
3,62,7,95
4,64,9,80
5,62,7,80
6,67,0,95
7,64,9,80
8,62,7,80
9,67,0,95
10,69,2,80
11,69,2,80
12,71,4,105
13,67,0,80
14,64,9,80
15,64,9,95
16,67,0,80
17,64,9,80
18,72,5,95
19,69,2,80
20,69,2,80
21,71,4,95
22,72,5,80
23,74,7,80
24,76,9,105
25,78,11,80
26,78,11,80
27,79,0,95
28,74,7,80
29,71,4,80
30,72,5,95
31,71,4,80
32,69,2,80
33,71,4,95
34,67,0,80
35,64,9,80
36,67,0,105
37,69,2,80
38,71,4,80
39,67,0,95
40,64,9,80
41,62,7,80
42,64,9,95
43,66,11,80
44,66,11,80
45,67,0,95
46,67,0,105
47,67,0,105
48,67,0,105
49,64,9,80
50,62,7,80
51,62,7,95
52,64,9,80
53,62,7,80
54,67,0,95
55,64,9,80
56,62,7,80
57,67,0,95
58,69,2,80
59,69,2,80
60,71,4,105
61,67,0,80
62,64,9,80
63,64,9,95
64,67,0,80
65,64,9,80
66,72,5,95
67,69,2,80
68,69,2,80
69,71,4,95
70,72,5,80
71,74,7,80
72,76,9,105
73,78,11,80
74,78,11,80
75,79,0,95
76,74,7,80
77,71,4,80
78,72,5,95
79,71,4,80
80,69,2,80
81,71,4,95
82,67,0,80
83,64,9,80
84,67,0,105
85,69,2,80
86,71,4,80
87,67,0,95
88,64,9,80
89,62,7,80
90,64,9,95
91,66,11,80
92,66,11,80
93,67,0,95
94,74,7,105
95,74,7,105
96,74,7,105
97,71,4,80
98,71,4,80
99,74,7,95
100,71,4,80
101,71,4,80
102,79,0,95
103,78,11,80
104,76,9,80
105,74,7,95
106,72,5,80
107,71,4,80
108,74,7,105
109,71,4,80
110,71,4,80
111,74,7,95
112,71,4,80
113,71,4,80
114,69,2,95
115,67,0,80
116,69,2,80
117,71,4,95
118,67,0,80
119,64,9,80
120,74,7,105
121,71,4,80
122,71,4,80
123,74,7,95
124,71,4,80
125,71,4,80
126,79,0,95
127,78,11,80
128,76,9,80
129,74,7,95
130,72,5,80
131,71,4,80
132,69,2,105
133,67,0,80
134,69,2,80
135,71,4,95
136,67,0,80
137,62,7,80
138,64,9,95
139,66,11,80
140,66,11,80
141,67,0,95
142,74,7,105
143,74,7,105
144,74,7,105
145,71,4,80
146,71,4,80
147,74,7,95
148,71,4,80
149,71,4,80
150,79,0,95
151,78,11,80
152,76,9,80
153,74,7,95
154,72,5,80
155,71,4,80
156,74,7,105
157,71,4,80
158,71,4,80
159,74,7,95
160,71,4,80
161,71,4,80
162,69,2,95
163,67,0,80
164,69,2,80
165,71,4,95
166,67,0,80
167,64,9,80
168,74,7,105
169,71,4,80
170,71,4,80
171,74,7,95
172,71,4,80
173,71,4,80
174,79,0,95
175,78,11,80
176,76,9,80
177,74,7,95
178,72,5,80
179,71,4,80
180,69,2,105
181,67,0,80
182,69,2,80
183,71,4,95
184,67,0,80
185,62,7,80
186,64,9,95
187,66,11,80
188,66,11,80
189,67,0,95
