eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,81,7,105
1,79,5,80
2,78,4,105
3,79,5,80
4,76,2,80
5,73,11,80
6,74,0,95
7,69,7,80
8,69,7,80
9,67,5,80
10,66,4,105
11,67,5,80
12,69,7,80
13,71,9,80
14,72,10,95
15,69,7,80
16,69,7,80
17,69,7,105
18,69,7,105
19,74,0,80
20,74,0,80
21,76,2,80
22,78,4,95
23,74,0,80
24,74,0,80
25,72,10,80
26,69,7,105
27,71,9,80
28,72,10,80
29,69,7,80
30,79,5,95
31,81,7,80
32,81,7,80
33,79,5,80
34,78,4,105
35,79,5,80
36,76,2,80
37,73,11,80
38,74,0,95
39,69,7,80
40,69,7,80
41,67,5,80
42,66,4,105
43,67,5,80
44,69,7,80
45,71,9,80
46,72,10,95
47,69,7,80
48,67,5,80
49,69,7,105
50,69,7,105
51,74,0,80
52,74,0,80
53,74,0,80
54,78,4,95
55,74,0,80
56,74,0,80
57,72,10,80
58,69,7,105
59,71,9,80
60,72,10,80
61,69,7,80
62,74,0,95
63,81,7,80
64,81,7,80
65,79,5,80
66,78,4,105
67,79,5,80
68,76,2,80
69,73,11,80
70,74,0,95
71,69,7,80
72,69,7,80
73,67,5,80
74,66,4,105
75,67,5,80
76,69,7,80
77,71,9,80
78,72,10,95
79,69,7,80
80,69,7,80
81,69,7,105
82,69,7,105
83,74,0,80
84,74,0,80
85,76,2,80
86,78,4,95
87,74,0,80
88,74,0,80
89,72,10,80
90,69,7,105
91,71,9,80
92,72,10,80
93,69,7,80
94,79,5,95
95,81,7,80
96,81,7,80
97,79,5,80
98,78,4,105
99,79,5,80
100,76,2,80
101,73,11,80
102,74,0,95
103,69,7,80
104,69,7,80
105,67,5,80
106,66,4,105
107,67,5,80
108,69,7,80
109,71,9,80
110,72,10,95
111,69,7,80
112,67,5,80
113,69,7,105
114,69,7,105
115,74,0,80
116,74,0,80
117,74,0,80
118,78,4,95
119,74,0,80
120,74,0,80
121,72,10,80
122,69,7,105
123,71,9,80
124,72,10,80
125,69,7,80
126,74,0,95
127,74,0,80
128,74,0,80
129,76,2,80
130,78,4,105
131,76,2,80
132,78,4,80
133,79,5,80
134,81,7,95
135,83,9,105
136,83,9,105
137,83,9,105
138,83,9,105
139,79,5,80
140,81,7,80
141,79,5,80
142,78,4,95
143,74,0,80
144,74,0,80
145,76,2,80
146,78,4,105
147,76,2,80
148,78,4,80
149,79,5,80
150,81,7,95
151,81,7,80
152,81,7,80
153,83,9,105
154,83,9,105
155,79,5,80
156,81,7,80
157,78,4,80
158,79,5,95
159,78,4,105
160,78,4,105
161,78,4,105
162,78,4,105
163,76,2,80
164,78,4,80
165,79,5,80
166,81,7,95
167,81,7,80
168,81,7,80
169,83,9,105
170,83,9,105
171,79,5,80
172,81,7,80
173,79,5,80
174,78,4,95
175,74,0,80
176,74,0,80
177,74,0,80
178,83,9,105
179,81,7,80
180,81,7,80
181,78,4,80
182,79,5,95
183,83,9,80
184,81,7,80
185,79,5,80
186,78,4,105
187,74,0,80
188,76,2,80
189,78,4,80
190,79,5,95
191,83,9,80
192,81,7,80
193,79,5,80
194,78,4,105
195,76,2,80
196,78,4,80
197,79,5,80
198,81,7,95
199,83,9,105
200,83,9,105
201,83,9,105
202,83,9,105
203,79,5,80
204,81,7,80
205,79,5,80
206,78,4,95
207,74,0,80
208,74,0,80
209,76,2,80
210,78,4,105
211,76,2,80
212,78,4,80
213,79,5,80
214,81,7,95
215,81,7,80
216,81,7,80
217,83,9,105
218,83,9,105
219,79,5,80
220,81,7,80
221,78,4,80
222,79,5,95
223,78,4,105
224,78,4,105
225,78,4,105
226,78,4,105
227,76,2,80
228,78,4,80
229,79,5,80
230,81,7,95
231,81,7,80
232,81,7,80
233,83,9,105
234,83,9,105
235,79,5,80
236,81,7,80
237,79,5,80
238,78,4,95
239,74,0,80
240,74,0,80
241,74,0,80
242,83,9,105
243,81,7,80
244,81,7,80
245,78,4,80
246,79,5,95
247,83,9,80
248,81,7,80
249,79,5,80
250,78,4,105
251,74,0,80
252,76,2,80
253,78,4,80
254,79,5,95
255,83,9,80
256,81,7,80
257,79,5,80
