eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,74,0,105
1,71,9,80
2,69,7,105
3,74,0,80
4,74,0,80
5,78,4,80
6,76,2,95
7,78,4,80
8,74,0,80
9,71,9,80
10,69,7,105
11,66,4,80
12,66,4,80
13,64,2,95
14,64,2,95
15,62,0,80
16,64,2,80
17,66,4,80
18,69,7,105
19,74,0,80
20,74,0,80
21,78,4,80
22,76,2,95
23,74,0,80
24,76,2,80
25,78,4,80
26,81,7,105
27,78,4,80
28,76,2,80
29,78,4,80
30,74,0,95
31,71,9,80
32,71,9,80
33,71,9,80
34,69,7,105
35,74,0,80
36,74,0,80
37,78,4,80
38,76,2,95
39,78,4,80
40,74,0,80
41,71,9,80
42,69,7,105
43,66,4,80
44,66,4,80
45,64,2,95
46,64,2,95
47,62,0,80
48,64,2,80
49,66,4,80
50,69,7,105
51,74,0,80
52,74,0,80
53,78,4,80
54,76,2,95
55,74,0,80
56,76,2,80
57,78,4,80
58,81,7,105
59,78,4,80
60,76,2,80
61,78,4,80
62,74,0,95
63,78,4,80
64,78,4,80
65,79,5,80
66,81,7,105
67,74,0,80
68,78,4,80
69,81,7,80
70,83,9,95
71,81,7,80
72,78,4,80
73,83,9,80
74,81,7,105
75,74,0,80
76,78,4,80
77,74,0,80
78,76,2,95
79,74,0,80
80,71,9,80
81,74,0,80
82,81,7,105
83,74,0,80
84,78,4,80
85,81,7,80
86,83,9,95
87,81,7,80
88,78,4,80
89,83,9,80
90,81,7,105
91,78,4,80
92,76,2,80
93,78,4,80
94,74,0,95
95,76,2,80
96,78,4,80
97,79,5,80
98,81,7,105
99,74,0,80
100,78,4,80
101,81,7,80
102,83,9,95
103,81,7,80
104,78,4,80
105,83,9,80
106,81,7,105
107,74,0,80
108,78,4,80
109,74,0,80
110,76,2,95
111,74,0,80
112,71,9,80
113,74,0,80
114,69,7,105
115,66,4,80
116,66,4,80
117,69,7,80
118,74,0,95
119,76,2,80
120,78,4,80
121,79,5,80
122,81,7,105
123,78,4,80
124,76,2,80
125,81,7,80
126,78,4,95
127,74,0,80
128,74,0,80
