eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,74,5,105
1,76,7,105
2,69,0,80
3,69,0,80
4,71,2,95
5,69,0,80
6,71,2,80
7,76,7,105
8,69,0,80
9,69,0,80
10,69,0,95
11,71,2,80
12,74,5,80
13,76,7,105
14,69,0,80
15,69,0,80
16,71,2,95
17,69,0,80
18,71,2,80
19,74,5,105
20,71,2,80
21,67,10,80
22,67,10,95
23,74,5,80
24,74,5,80
25,76,7,105
26,69,0,80
27,69,0,80
28,71,2,95
29,69,0,80
30,71,2,80
31,76,7,105
32,69,0,80
33,69,0,80
34,69,0,95
35,67,10,80
36,64,7,80
37,67,10,105
38,69,0,80
39,71,2,80
40,74,5,95
41,76,7,80
42,76,7,80
43,74,5,105
44,71,2,80
45,69,0,80
46,69,0,95
47,76,7,105
48,76,7,105
49,76,7,105
50,69,0,80
51,69,0,80
52,71,2,95
53,69,0,80
54,71,2,80
55,76,7,105
56,69,0,80
57,69,0,80
58,69,0,95
59,71,2,80
60,74,5,80
61,76,7,105
62,69,0,80
63,69,0,80
64,71,2,95
65,69,0,80
66,71,2,80
67,74,5,105
68,71,2,80
69,67,10,80
70,67,10,95
71,74,5,80
72,74,5,80
73,76,7,105
74,69,0,80
75,69,0,80
76,71,2,95
77,69,0,80
78,71,2,80
79,76,7,105
80,69,0,80
81,69,0,80
82,69,0,95
83,67,10,80
84,64,7,80
85,67,10,105
86,69,0,80
87,71,2,80
88,74,5,95
89,76,7,80
90,76,7,80
91,74,5,105
92,71,2,80
93,69,0,80
94,69,0,95
95,81,0,105
96,81,0,105
97,81,0,105
98,83,2,80
99,81,0,80
100,79,10,95
101,76,7,80
102,76,7,80
103,74,5,105
104,71,2,80
105,67,10,80
106,67,10,95
107,71,2,80
108,74,5,80
109,81,0,105
110,83,2,80
111,81,0,80
112,79,10,95
113,76,7,80
114,76,7,80
115,74,5,105
116,71,2,80
117,74,5,80
118,79,10,95
119,81,0,105
120,81,0,105
121,81,0,105
122,83,2,80
123,81,0,80
124,79,10,95
125,76,7,80
126,76,7,80
127,74,5,105
128,71,2,80
129,67,10,80
130,69,0,95
131,67,10,80
132,64,7,80
133,67,10,105
134,69,0,80
135,71,2,80
136,74,5,95
137,76,7,80
138,76,7,80
139,74,5,105
140,71,2,80
141,69,0,80
142,69,0,95
143,81,0,105
144,81,0,105
145,81,0,105
146,83,2,80
147,81,0,80
148,79,10,95
149,76,7,80
150,76,7,80
151,74,5,105
152,71,2,80
153,67,10,80
154,67,10,95
155,71,2,80
156,74,5,80
157,81,0,105
158,83,2,80
159,81,0,80
160,79,10,95
161,76,7,80
162,76,7,80
163,74,5,105
164,71,2,80
165,74,5,80
166,79,10,95
167,81,0,105
168,81,0,105
169,81,0,105
170,83,2,80
171,81,0,80
172,79,10,95
173,76,7,80
174,76,7,80
175,74,5,105
176,71,2,80
177,67,10,80
178,69,0,95
179,67,10,80
180,64,7,80
181,67,10,105
182,69,0,80
183,71,2,80
184,74,5,95
185,76,7,80
186,76,7,80
187,74,5,105
188,71,2,80
189,69,0,80
190,69,0,95
