eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,71,7,105
1,71,7,95
2,71,7,95
3,71,7,95
4,67,3,80
5,67,3,80
6,71,7,105
7,67,3,80
8,64,0,80
9,67,3,95
10,67,3,105
11,67,3,105
12,67,3,105
13,67,3,95
14,67,3,95
15,67,3,95
16,71,7,80
17,74,10,80
18,76,0,105
19,69,5,80
20,69,5,80
21,69,5,95
22,71,7,80
23,72,8,80
24,71,7,105
25,72,8,80
26,69,5,80
27,71,7,95
28,72,8,80
29,69,5,80
30,71,7,105
31,67,3,80
32,64,0,80
33,67,3,95
34,69,5,80
35,69,5,80
36,71,7,105
37,72,8,80
38,74,10,80
39,76,0,95
40,72,8,80
41,69,5,80
42,67,3,105
43,64,0,80
44,64,0,80
45,62,10,95
46,64,0,80
47,67,3,80
48,71,7,105
49,71,7,95
50,71,7,95
51,71,7,95
52,67,3,80
53,67,3,80
54,71,7,105
55,67,3,80
56,64,0,80
57,67,3,95
58,67,3,105
59,67,3,105
60,67,3,105
61,67,3,95
62,67,3,95
63,67,3,95
64,71,7,80
65,74,10,80
66,76,0,105
67,69,5,80
68,69,5,80
69,69,5,95
70,71,7,80
71,72,8,80
72,71,7,105
73,72,8,80
74,69,5,80
75,71,7,95
76,72,8,80
77,69,5,80
78,71,7,105
79,67,3,80
80,64,0,80
81,67,3,95
82,69,5,80
83,69,5,80
84,71,7,105
85,72,8,80
86,74,10,80
87,76,0,95
88,72,8,80
89,69,5,80
90,67,3,105
91,64,0,80
92,64,0,80
93,62,10,95
94,64,0,80
95,67,3,80
96,69,5,105
97,69,5,95
98,69,5,95
99,69,5,95
100,71,7,80
101,69,5,80
102,67,3,105
103,64,0,80
104,64,0,80
105,62,10,95
106,64,0,80
107,62,10,80
108,67,3,105
109,64,0,80
110,62,10,80
111,72,8,95
112,69,5,80
113,69,5,80
114,67,3,105
115,64,0,80
116,64,0,80
117,62,10,95
118,64,0,80
119,67,3,80
120,69,5,105
121,67,3,80
122,67,3,80
123,69,5,95
124,67,3,80
125,67,3,80
126,67,3,105
127,64,0,80
128,62,10,80
129,62,10,95
130,64,0,80
131,67,3,80
132,71,7,105
133,72,8,80
134,74,10,80
135,76,0,95
136,72,8,80
137,69,5,80
138,67,3,105
139,64,0,80
140,64,0,80
141,62,10,95
142,64,0,80
143,67,3,80
144,69,5,105
145,69,5,95
146,69,5,95
147,69,5,95
148,71,7,80
149,69,5,80
150,67,3,105
151,64,0,80
152,64,0,80
153,62,10,95
154,64,0,80
155,62,10,80
156,67,3,105
157,64,0,80
158,62,10,80
159,72,8,95
160,69,5,80
161,69,5,80
162,67,3,105
163,64,0,80
164,64,0,80
165,62,10,95
166,64,0,80
167,67,3,80
168,69,5,105
169,67,3,80
170,67,3,80
171,69,5,95
172,67,3,80
173,67,3,80
174,67,3,105
175,64,0,80
176,62,10,80
177,62,10,95
178,64,0,80
179,67,3,80
180,71,7,105
181,72,8,80
182,74,10,80
183,76,0,95
184,72,8,80
185,69,5,80
186,67,3,105
187,64,0,80
188,64,0,80
189,62,10,95
190,64,0,80
191,67,3,80
