eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,67,0,105
1,62,7,80
2,62,7,80
3,72,5,80
4,71,4,95
5,67,0,80
6,74,7,80
7,71,4,80
8,72,5,105
9,71,4,80
10,69,2,80
11,71,4,80
12,72,5,95
13,74,7,80
14,76,9,80
15,74,7,80
16,76,9,105
17,79,0,80
18,74,7,80
19,79,0,80
20,71,4,95
21,67,0,80
22,67,0,80
23,81,2,105
24,81,2,105
25,79,0,80
26,83,4,80
27,81,2,80
28,79,0,95
29,76,9,80
30,74,7,80
31,71,4,80
32,67,0,105
33,62,7,80
34,62,7,80
35,72,5,80
36,71,4,95
37,67,0,80
38,74,7,80
39,71,4,80
40,72,5,105
41,71,4,80
42,69,2,80
43,71,4,80
44,72,5,95
45,74,7,80
46,76,9,80
47,74,7,80
48,76,9,105
49,79,0,80
50,74,7,80
51,79,0,80
52,71,4,95
53,67,0,80
54,67,0,80
55,81,2,105
56,81,2,105
57,79,0,80
58,83,4,80
59,81,2,80
60,79,0,95
61,78,11,80
62,78,11,80
63,76,9,80
64,74,7,105
65,71,4,80
66,71,4,80
67,74,7,80
68,76,9,95
69,79,0,80
70,78,11,80
71,81,2,80
72,79,0,105
73,74,7,80
74,71,4,80
75,67,0,80
76,66,11,95
77,69,2,80
78,66,11,80
79,62,7,80
80,64,9,105
81,67,0,80
82,66,11,80
83,69,2,80
84,67,0,95
85,71,4,80
86,74,7,80
87,79,0,80
88,81,2,105
89,79,0,80
90,81,2,80
91,83,4,80
92,81,2,95
93,81,2,80
94,81,2,80
95,79,0,80
96,76,9,105
97,79,0,80
98,79,0,80
99,74,7,95
100,74,7,95
101,79,0,80
102,79,0,80
103,81,2,105
104,81,2,105
105,79,0,80
106,83,4,80
107,71,4,80
108,72,5,95
109,71,4,80
110,69,2,80
111,67,0,80
112,64,9,105
113,67,0,80
114,62,7,80
115,67,0,80
116,59,4,95
117,67,0,80
118,62,7,80
119,67,0,80
120,69,2,105
121,67,0,80
122,71,4,80
123,69,2,80
124,67,0,95
