eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,64,9,105
1,69,2,80
2,69,2,80
3,67,0,80
4,69,2,95
5,71,4,80
6,71,4,80
7,74,7,80
8,76,9,105
9,79,0,80
10,79,0,80
11,74,7,80
12,76,9,95
13,74,7,80
14,71,4,80
15,69,2,80
16,67,0,105
17,71,4,80
18,71,4,80
19,71,4,80
20,69,2,95
21,64,9,80
22,67,0,80
23,64,9,80
24,62,7,105
25,64,9,80
26,67,0,80
27,64,9,80
28,69,2,95
29,67,0,80
30,64,9,80
31,62,7,80
32,64,9,105
33,69,2,80
34,69,2,80
35,67,0,80
36,69,2,95
37,71,4,80
38,71,4,80
39,74,7,80
40,79,0,105
41,74,7,80
42,74,7,80
43,74,7,80
44,76,9,95
45,74,7,80
46,71,4,80
47,69,2,80
48,67,0,105
49,62,7,80
50,71,4,80
51,62,7,80
52,79,0,95
53,76,9,80
54,74,7,80
55,71,4,80
56,67,0,105
57,69,2,80
58,69,2,80
59,67,0,80
60,69,2,95
61,64,9,105
62,64,9,105
63,64,9,105
64,64,9,105
65,69,2,80
66,69,2,80
67,67,0,80
68,69,2,95
69,71,4,80
70,71,4,80
71,74,7,80
72,76,9,105
73,79,0,80
74,79,0,80
75,74,7,80
76,76,9,95
77,74,7,80
78,71,4,80
79,69,2,80
80,67,0,105
81,71,4,80
82,71,4,80
83,71,4,80
84,69,2,95
85,64,9,80
86,67,0,80
87,64,9,80
88,62,7,105
89,64,9,80
90,67,0,80
91,64,9,80
92,69,2,95
93,67,0,80
94,64,9,80
95,62,7,80
96,64,9,105
97,69,2,80
98,69,2,80
99,67,0,80
100,69,2,95
101,71,4,80
102,71,4,80
103,74,7,80
104,45,2,80
105,57,2,75
106,57,2,75
107,45,2,80
108,45,2,80
109,57,2,75
110,57,2,75
111,45,2,80
112,45,2,80
113,57,2,75
114,57,2,75
115,45,2,80
116,45,2,80
117,57,2,75
118,57,2,75
119,45,2,80
120,45,2,80
121,57,2,75
122,57,2,75
123,45,2,80
124,45,2,80
125,57,2,75
126,57,2,75
127,45,2,80
128,45,2,80
129,57,2,75
130,57,2,75
131,45,2,80
132,45,2,80
133,57,2,75
134,57,2,75
135,45,2,80
136,45,2,80
137,57,2,75
138,57,2,75
139,45,2,80
140,45,2,80
141,57,2,75
142,57,2,75
143,45,2,80
144,45,2,80
145,57,2,75
146,57,2,75
147,45,2,80
148,45,2,80
149,57,2,75
150,57,2,75
151,45,2,80
152,45,2,80
153,57,2,75
154,57,2,75
155,45,2,80
156,45,2,80
157,57,2,75
158,57,2,75
159,45,2,80
160,45,2,80
161,57,2,75
162,57,2,75
163,45,2,80
164,45,2,80
165,57,2,75
166,57,2,75
167,45,2,80
168,45,2,80
169,57,2,75
170,57,2,75
171,45,2,80
172,45,2,80
173,57,2,75
174,57,2,75
175,45,2,80
176,45,2,80
177,57,2,75
178,57,2,75
179,45,2,80
180,45,2,80
181,57,2,75
182,57,2,75
183,45,2,80
184,45,2,80
185,57,2,75
186,57,2,75
187,45,2,80
188,45,2,80
189,57,2,75
190,57,2,75
191,45,2,80
192,45,2,80
193,57,2,75
194,57,2,75
195,45,2,80
196,45,2,80
197,57,2,75
198,57,2,75
199,45,2,80
200,45,2,80
201,57,2,75
202,57,2,75
203,45,2,80
204,45,2,80
205,57,2,75
206,57,2,75
207,45,2,80
208,45,2,80
209,57,2,75
210,57,2,75
211,45,2,80
212,45,2,80
213,57,2,75
214,57,2,75
215,45,2,80
216,45,2,80
217,57,2,75
218,57,2,75
219,45,2,80
220,45,2,80
221,57,2,75
222,57,2,75
223,45,2,80
224,45,2,80
225,57,2,75
226,57,2,75
227,45,2,80
228,45,2,80
229,57,2,75
230,57,2,75
231,45,2,80
232,45,2,80
233,57,2,75
234,57,2,75
235,45,2,80
236,45,2,80
237,57,2,75
238,57,2,75
239,45,2,80
240,45,2,80
241,57,2,75
242,57,2,75
243,45,2,80
244,45,2,80
245,57,2,75
246,57,2,75
247,45,2,80
248,45,2,80
249,57,2,75
250,57,2,75
251,45,2,80
252,45,2,80
253,57,2,75
254,57,2,75
