,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,9,2,2,0,0
2,76,2,1,105,4,2,9,7,7,1,1
5,69,6,1,95,9,0,9,0,0,-1,0
9,67,10,2,105,7,1,9,-2,10,-1,-1
12,67,14,1,95,7,1,9,-2,10,0,-1
15,72,18,1,105,0,10,9,3,3,1,0
19,76,22,1,95,4,2,9,7,7,1,1
23,71,26,1,105,11,-3,9,2,2,-1,0
27,79,30,1,95,7,1,9,10,10,1,1
31,76,34,1,105,4,5,9,7,7,-1,0
34,69,38,1,95,9,0,9,0,0,-1,-1
38,67,42,2,105,7,1,9,-2,10,-1,-2
41,67,46,1,95,7,1,9,-2,10,0,-2
44,72,50,1,105,0,10,9,3,3,1,-1
48,76,54,1,95,4,2,9,7,7,1,0
52,72,58,1,105,0,-2,9,3,3,-1,-1
56,69,62,2,95,9,2,9,0,0,-1,-2
59,76,66,1,105,4,2,9,7,7,1,-1
62,69,70,1,95,9,0,9,0,0,-1,-2
66,67,74,2,105,7,1,9,-2,10,-1,-3
69,67,78,1,95,7,1,9,-2,10,0,-3
72,72,82,1,105,0,10,9,3,3,1,-2
76,76,86,1,95,4,2,9,7,7,1,-1
80,71,90,1,105,11,-3,9,2,2,-1,-2
84,79,94,1,95,7,1,9,10,10,1,-1
88,76,98,1,105,4,5,9,7,7,-1,-2
91,69,102,1,95,9,0,9,0,0,-1,-3
95,67,106,2,105,7,1,9,-2,10,-1,-4
98,67,110,1,95,7,1,9,-2,10,0,-4
101,72,114,1,105,0,10,9,3,3,1,-3
105,76,118,1,95,4,2,9,7,7,1,-2
109,72,122,1,105,0,-2,9,3,3,-1,-3
113,69,126,2,95,9,2,9,0,0,-1,-4
116,76,130,1,105,4,2,9,7,7,1,-3
119,81,134,1,95,9,0,9,12,0,1,-2
123,79,138,2,105,7,1,9,10,10,-1,-3
126,79,142,1,95,7,1,9,10,10,0,-3
129,72,146,1,105,0,-2,9,3,3,-1,-4
133,76,150,1,95,4,2,9,7,7,1,-3
137,71,154,1,105,11,-3,9,2,2,-1,-4
141,79,158,1,95,7,1,9,10,10,1,-3
145,76,162,1,105,4,5,9,7,7,-1,-4
148,81,166,1,95,9,0,9,12,0,1,-3
152,79,170,2,105,7,1,9,10,10,-1,-4
155,79,174,1,95,7,1,9,10,10,0,-4
158,72,178,1,105,0,-2,9,3,3,-1,-5
162,76,182,1,95,4,2,9,7,7,1,-4
166,72,186,1,105,0,-2,9,3,3,-1,-5
170,69,190,2,95,9,2,9,0,0,-1,-6
173,76,194,1,105,4,2,9,7,7,1,-5
176,81,198,1,95,9,0,9,12,0,1,-4
180,79,202,2,105,7,1,9,10,10,-1,-5
183,79,206,1,95,7,1,9,10,10,0,-5
186,72,210,1,105,0,-2,9,3,3,-1,-6
190,76,214,1,95,4,2,9,7,7,1,-5
194,71,218,1,105,11,-3,9,2,2,-1,-6
198,79,222,1,95,7,1,9,10,10,1,-5
202,76,226,1,105,4,5,9,7,7,-1,-6
205,81,230,1,95,9,0,9,12,0,1,-5
209,79,234,2,105,7,1,9,10,10,-1,-6
212,79,238,1,95,7,1,9,10,10,0,-6
215,72,242,1,105,0,-2,9,3,3,-1,-7
219,76,246,1,95,4,2,9,7,7,1,-6
223,72,250,1,105,0,-2,9,3,3,-1,-7
227,69,254,2,95,9,2,9,0,0,-1,-8
