,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,1,105,9,0,2,7,7,0,0
4,71,4,1,95,11,2,2,9,9,1,1
8,69,8,1,105,9,-2,2,7,7,-1,0
12,71,12,1,95,11,2,2,9,9,1,1
15,69,16,1,105,9,5,2,7,7,-1,0
19,71,20,1,95,11,2,2,9,9,1,1
23,79,24,0,105,7,1,2,17,5,1,2
28,74,28,1,95,2,-2,2,12,0,-1,1
32,69,32,1,105,9,-2,2,7,7,-1,0
36,71,36,1,95,11,2,2,9,9,1,1
40,69,40,1,105,9,-2,2,7,7,-1,0
44,71,44,1,95,11,2,2,9,9,1,1
47,69,48,1,105,9,5,2,7,7,-1,0
51,71,52,1,95,11,2,2,9,9,1,1
55,79,56,0,105,7,1,2,17,5,1,2
60,74,60,2,95,2,-2,2,12,0,-1,1
64,74,64,1,105,2,1,2,12,0,0,1
68,76,68,3,95,4,-2,2,14,2,1,2
70,78,72,3,105,6,-1,2,16,4,1,3
72,74,76,1,95,2,-2,2,12,0,-1,2
76,74,80,1,105,2,5,2,12,0,0,2
80,76,84,1,95,4,-2,2,14,2,1,3
84,78,88,1,105,6,-1,2,16,4,1,4
88,74,92,2,95,2,1,2,12,0,-1,3
92,74,96,2,105,2,1,2,12,0,0,3
95,76,100,0,95,4,-2,2,14,2,1,4
99,78,104,0,105,6,-1,2,16,4,1,5
103,74,108,1,95,2,-2,2,12,0,-1,4
107,67,112,1,105,7,-2,2,5,5,-1,3
111,71,116,1,95,11,2,2,9,9,1,4
115,79,120,0,105,7,1,2,17,5,1,5
120,74,124,2,95,2,-2,2,12,0,-1,4
124,74,128,1,105,2,1,2,12,0,0,4
128,76,132,3,95,4,-2,2,14,2,1,5
130,78,136,3,105,6,-1,2,16,4,1,6
132,74,140,1,95,2,-2,2,12,0,-1,5
136,74,144,1,105,2,5,2,12,0,0,5
140,76,148,1,95,4,-2,2,14,2,1,6
144,78,152,1,105,6,-1,2,16,4,1,7
148,74,156,2,95,2,1,2,12,0,-1,6
152,74,160,2,105,2,1,2,12,0,0,6
155,76,164,0,95,4,-2,2,14,2,1,7
159,78,168,0,105,6,-1,2,16,4,1,8
163,74,172,1,95,2,-2,2,12,0,-1,7
167,67,176,1,105,7,-2,2,5,5,-1,6
171,71,180,1,95,11,2,2,9,9,1,7
175,79,184,0,105,7,1,2,17,5,1,8
180,74,188,4,95,2,-2,2,12,0,-1,7
