,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,74,0,1,105,2,0,2,12,0,0,0
2,69,2,2,105,9,-2,2,7,7,-1,-1
5,69,6,2,95,9,4,2,7,7,0,-1
8,72,10,1,105,0,1,2,10,10,1,0
12,64,14,1,95,4,-3,2,2,2,-1,-1
16,69,18,0,105,9,-3,2,7,7,1,0
21,69,22,2,95,9,4,2,7,7,0,0
24,72,26,1,105,0,1,2,10,10,1,1
28,64,30,1,95,4,0,2,2,2,-1,0
31,69,34,0,105,9,7,2,7,7,1,1
36,69,38,2,95,9,4,2,7,7,0,1
39,72,42,1,105,0,1,2,10,10,1,2
43,64,46,1,95,4,-3,2,2,2,-1,1
47,69,50,0,105,9,-3,2,7,7,1,2
52,69,54,2,95,9,4,2,7,7,0,2
55,72,58,1,105,0,1,2,10,10,1,3
59,65,62,1,95,5,1,2,3,3,-1,2
62,76,66,1,105,4,14,2,14,2,1,3
65,76,70,1,95,4,2,2,14,2,0,3
69,76,74,1,105,4,2,2,14,2,0,3
72,76,78,1,95,4,2,2,14,2,0,3
76,76,82,1,105,4,-3,2,14,2,0,3
79,76,86,1,95,4,2,2,14,2,0,3
83,69,90,1,105,9,0,2,7,7,-1,2
87,76,94,1,95,4,2,2,14,2,1,3
90,76,98,1,105,4,2,2,14,2,0,3
93,76,102,1,95,4,2,2,14,2,0,3
97,76,106,1,105,4,2,2,14,2,0,3
100,76,110,1,95,4,2,2,14,2,0,3
104,81,114,1,105,9,2,2,19,7,1,4
108,77,118,1,95,5,1,2,15,3,-1,3
112,69,122,1,105,9,-4,2,7,7,-1,2
116,74,126,1,95,2,2,2,12,0,1,3
