,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,1,105,9,0,2,7,7,0,0
1,74,1,1,105,2,5,2,12,0,1,1
4,64,4,2,95,4,-2,2,2,2,-1,0
6,62,7,1,105,2,-4,2,0,0,-1,-1
9,62,10,2,95,2,0,2,0,0,0,-1
11,69,13,1,105,9,-2,2,7,7,1,0
14,64,16,1,95,4,-2,2,2,2,-1,-1
17,62,19,1,105,2,-4,2,0,0,-1,-2
20,71,22,2,95,11,2,2,9,9,1,-1
22,74,25,1,105,2,5,2,12,0,1,0
25,64,28,2,95,4,-2,2,2,2,-1,-1
27,62,31,1,105,2,-4,2,0,0,-1,-2
30,62,34,2,95,2,0,2,0,0,0,-2
32,79,37,1,105,7,1,2,17,5,1,-1
35,78,40,1,95,6,2,2,16,4,-1,-2
38,69,43,1,105,9,-2,2,7,7,-1,-3
41,71,46,2,95,11,2,2,9,9,1,-2
43,74,49,1,105,2,5,2,12,0,1,-1
46,64,52,2,95,4,-2,2,2,2,-1,-2
48,62,55,1,105,2,-4,2,0,0,-1,-3
51,62,58,2,95,2,0,2,0,0,0,-3
53,69,61,1,105,9,-2,2,7,7,1,-2
56,64,64,1,95,4,-2,2,2,2,-1,-3
59,62,67,1,105,2,-4,2,0,0,-1,-4
62,71,70,2,95,11,2,2,9,9,1,-3
64,74,73,1,105,2,5,2,12,0,1,-2
67,64,76,2,95,4,-2,2,2,2,-1,-3
69,62,79,1,105,2,-4,2,0,0,-1,-4
72,62,82,2,95,2,0,2,0,0,0,-4
74,79,85,1,105,7,1,2,17,5,1,-3
77,78,88,1,95,6,2,2,16,4,-1,-4
80,69,91,1,105,9,-2,2,7,7,-1,-5
83,71,94,2,95,11,2,2,9,9,1,-4
85,74,97,1,105,2,5,2,12,0,1,-3
89,78,100,1,95,6,4,2,16,4,1,-2
92,69,103,1,105,9,-2,2,7,7,-1,-3
95,62,106,1,95,2,0,2,0,0,-1,-4
98,74,109,2,105,2,5,2,12,0,1,-3
100,78,112,1,95,6,4,2,16,4,1,-2
103,69,115,1,105,9,-2,2,7,7,-1,-3
106,71,118,2,95,11,2,2,9,9,1,-2
108,74,121,1,105,2,5,2,12,0,1,-1
112,78,124,1,95,6,4,2,16,4,1,0
115,69,127,1,105,9,-2,2,7,7,-1,-1
118,69,130,2,95,9,0,2,7,7,0,-1
120,79,133,1,105,7,1,2,17,5,1,0
123,78,136,1,95,6,2,2,16,4,-1,-1
126,69,139,1,105,9,-2,2,7,7,-1,-2
129,71,142,2,95,11,2,2,9,9,1,-1
131,74,145,1,105,2,5,2,12,0,1,0
135,78,148,1,95,6,4,2,16,4,1,1
138,69,151,1,105,9,-2,2,7,7,-1,0
141,62,154,1,95,2,0,2,0,0,-1,-1
144,74,157,2,105,2,5,2,12,0,1,0
146,78,160,1,95,6,4,2,16,4,1,1
149,69,163,1,105,9,-2,2,7,7,-1,0
152,71,166,2,95,11,2,2,9,9,1,1
154,74,169,1,105,2,5,2,12,0,1,2
158,78,172,1,95,6,4,2,16,4,1,3
161,69,175,1,105,9,-2,2,7,7,-1,2
164,69,178,2,95,9,0,2,7,7,0,2
166,79,181,1,105,7,1,2,17,5,1,3
169,78,184,1,95,6,2,2,16,4,-1,2
172,69,187,1,105,9,-2,2,7,7,-1,1
175,71,190,2,95,11,2,2,9,9,1,2
