,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,66,0,1,105,6,0,2,4,4,0,0
5,71,4,1,105,11,2,2,9,9,1,1
10,69,8,1,105,9,0,2,7,7,-1,0
14,66,12,1,105,6,2,2,4,4,-1,-1
19,66,16,1,105,6,4,2,4,4,0,-1
24,71,20,1,105,11,2,2,9,9,1,0
29,69,24,1,105,9,0,2,7,7,-1,-1
33,66,28,1,105,6,2,2,4,4,-1,-2
36,66,32,1,105,6,4,2,4,4,0,-2
41,71,36,1,105,11,2,2,9,9,1,-1
46,69,40,1,105,9,0,2,7,7,-1,-2
50,66,44,1,105,6,2,2,4,4,-1,-3
55,66,48,1,105,6,4,2,4,4,0,-3
60,71,52,1,105,11,2,2,9,9,1,-2
65,69,56,1,105,9,0,2,7,7,-1,-3
69,66,60,1,105,6,2,2,4,4,-1,-4
72,69,64,1,105,9,7,2,7,7,1,-3
76,73,68,1,105,1,-1,2,11,11,1,-2
81,73,72,1,105,1,2,2,11,11,0,-2
86,71,76,1,105,11,2,2,9,9,-1,-3
91,69,80,1,105,9,0,2,7,7,-1,-4
95,73,84,1,105,1,-1,2,11,11,1,-3
100,73,88,1,105,1,2,2,11,11,0,-3
104,74,92,2,105,2,1,2,12,0,1,-2
106,69,96,1,105,9,-5,2,7,7,-1,-3
110,73,100,1,105,1,-1,2,11,11,1,-2
115,73,104,1,105,1,2,2,11,11,0,-2
120,71,108,1,105,11,2,2,9,9,-1,-3
125,69,112,1,105,9,0,2,7,7,-1,-4
129,73,116,1,105,1,-1,2,11,11,1,-3
134,73,120,1,105,1,2,2,11,11,0,-3
138,74,124,2,105,2,1,2,12,0,1,-2
