,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,76,0,3,105,4,0,4,12,0,0,0
2,71,4,1,95,11,-3,4,7,7,-1,-1
6,74,8,2,105,2,5,4,10,10,1,0
9,69,12,1,95,9,-5,4,5,5,-1,-1
13,76,16,3,105,4,2,4,12,0,1,0
15,71,20,1,95,11,-3,4,7,7,-1,-1
19,78,24,1,105,6,2,4,14,2,1,0
23,78,28,1,95,6,-3,4,14,2,0,0
27,76,32,3,105,4,0,4,12,0,-1,-1
29,71,36,1,95,11,-3,4,7,7,-1,-2
33,74,40,2,105,2,5,4,10,10,1,-1
36,81,44,1,95,9,7,4,17,5,1,0
40,76,48,2,105,4,2,4,12,0,-1,-1
43,71,52,1,95,11,-3,4,7,7,-1,-2
47,78,56,1,105,6,2,4,14,2,1,-1
51,78,60,1,95,6,-3,4,14,2,0,-1
54,83,64,1,105,11,7,4,19,7,1,0
58,83,68,1,95,11,7,4,19,7,0,0
62,81,72,1,105,9,5,4,17,5,-1,-1
66,81,76,1,95,9,7,4,17,5,0,-1
69,83,80,1,105,11,5,4,19,7,1,0
73,83,84,1,95,11,7,4,19,7,0,0
77,81,88,1,105,9,5,4,17,5,-1,-1
81,78,92,1,95,6,2,4,14,2,-1,-2
85,83,96,1,105,11,7,4,19,7,1,-1
89,83,100,1,95,11,7,4,19,7,0,-1
93,81,104,1,105,9,5,4,17,5,-1,-2
97,81,108,1,95,9,7,4,17,5,0,-2
100,83,112,1,105,11,5,4,19,7,1,-1
104,83,116,1,95,11,7,4,19,7,0,-1
108,81,120,1,105,9,5,4,17,5,-1,-2
112,78,124,1,95,6,2,4,14,2,-1,-3
