,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,76,0,1,105,4,0,9,7,7,0,0
4,81,4,2,95,9,-2,9,12,0,1,1
7,74,8,1,105,2,-2,9,5,5,-1,0
11,79,12,2,95,7,-2,9,10,10,1,1
14,76,16,1,105,4,2,9,7,7,-1,0
18,81,20,2,95,9,-2,9,12,0,1,1
21,74,24,1,105,2,-2,9,5,5,-1,0
25,71,28,1,95,11,2,9,2,2,-1,-1
28,76,32,1,105,4,7,9,7,7,1,0
32,81,36,2,95,9,-2,9,12,0,1,1
35,74,40,1,105,2,-2,9,5,5,-1,0
39,79,44,2,95,7,-2,9,10,10,1,1
42,83,48,1,105,11,2,9,14,2,1,2
46,79,52,1,95,7,1,9,10,10,-1,1
50,71,56,1,105,11,-3,9,2,2,-1,0
54,67,60,1,95,7,1,9,-2,10,-1,-1
58,69,64,2,105,9,2,9,0,0,1,0
61,69,68,2,95,9,0,9,0,0,0,0
64,69,72,2,105,9,0,9,0,0,0,0
67,74,76,1,95,2,5,9,5,5,1,1
71,69,80,2,105,9,-2,9,0,0,-1,0
74,69,84,2,95,9,0,9,0,0,0,0
77,64,88,1,105,4,-3,9,-5,7,-1,-1
81,71,92,1,95,11,2,9,2,2,1,0
85,69,96,2,105,9,2,9,0,0,-1,-1
88,69,100,2,95,9,0,9,0,0,0,-1
91,69,104,2,105,9,0,9,0,0,0,-1
94,74,108,1,95,2,5,9,5,5,1,0
98,69,112,2,105,9,-2,9,0,0,-1,-1
101,69,116,2,95,9,0,9,0,0,0,-1
104,64,120,1,105,4,-3,9,-5,7,-1,-2
108,71,124,1,95,11,2,9,2,2,1,-1
