,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,76,0,1,105,4,0,7,9,9,0,0
1,74,1,1,105,2,-2,7,7,7,-1,-1
5,71,5,2,95,11,-3,7,4,4,-1,-2
8,71,9,1,105,11,-1,7,4,4,0,-2
12,62,13,1,95,2,-5,7,-5,7,-1,-3
16,71,17,1,105,11,2,7,4,4,1,-2
19,71,21,1,95,11,4,7,4,4,0,-2
23,79,25,2,105,7,1,7,12,0,1,-1
26,79,29,1,95,7,-2,7,12,0,0,-1
30,74,33,2,105,2,0,7,7,7,-1,-2
33,71,37,2,95,11,-3,7,4,4,-1,-3
36,71,41,1,105,11,-1,7,4,4,0,-3
40,62,45,1,95,2,-5,7,-5,7,-1,-4
44,71,49,1,105,11,2,7,4,4,1,-3
47,71,53,1,95,11,4,7,4,4,0,-3
51,79,57,1,105,7,1,7,12,0,1,-2
55,79,61,3,95,7,1,7,12,0,0,-2
57,74,65,1,105,2,-2,7,7,7,-1,-3
61,71,69,2,95,11,-3,7,4,4,-1,-4
64,71,73,1,105,11,-1,7,4,4,0,-4
68,62,77,1,95,2,-5,7,-5,7,-1,-5
72,71,81,1,105,11,2,7,4,4,1,-4
75,71,85,1,95,11,4,7,4,4,0,-4
79,79,89,2,105,7,1,7,12,0,1,-3
82,79,93,1,95,7,-2,7,12,0,0,-3
86,74,97,2,105,2,0,7,7,7,-1,-4
89,71,101,2,95,11,-3,7,4,4,-1,-5
92,71,105,1,105,11,-1,7,4,4,0,-5
96,62,109,1,95,2,-5,7,-5,7,-1,-6
100,71,113,1,105,11,2,7,4,4,1,-5
103,71,117,1,95,11,4,7,4,4,0,-5
107,79,121,1,105,7,1,7,12,0,1,-4
111,79,125,2,95,7,1,7,12,0,0,-4
114,79,129,2,105,7,1,7,12,0,0,-4
117,79,133,1,95,7,-2,7,12,0,0,-4
121,74,137,2,105,2,3,7,7,7,-1,-5
124,71,141,1,95,11,-3,7,4,4,-1,-6
128,79,145,2,105,7,5,7,12,0,1,-5
131,79,149,1,95,7,-2,7,12,0,0,-5
135,74,153,1,105,2,3,7,7,7,-1,-6
139,83,157,1,95,11,2,7,16,4,1,-5
143,79,161,1,105,7,1,7,12,0,-1,-6
147,79,165,1,95,7,1,7,12,0,0,-6
151,74,169,2,105,2,3,7,7,7,-1,-7
154,71,173,1,95,11,-3,7,4,4,-1,-8
158,79,177,2,105,7,5,7,12,0,1,-7
161,79,181,1,95,7,-2,7,12,0,0,-7
165,72,185,1,105,0,-2,7,5,5,-1,-8
169,79,189,2,95,7,1,7,12,0,1,-7
172,79,193,2,105,7,1,7,12,0,0,-7
175,79,197,1,95,7,-2,7,12,0,0,-7
179,74,201,2,105,2,3,7,7,7,-1,-8
182,71,205,1,95,11,-3,7,4,4,-1,-9
186,79,209,2,105,7,5,7,12,0,1,-8
189,79,213,1,95,7,-2,7,12,0,0,-8
193,74,217,1,105,2,3,7,7,7,-1,-9
197,83,221,1,95,11,2,7,16,4,1,-8
201,79,225,1,105,7,1,7,12,0,-1,-9
205,79,229,1,95,7,1,7,12,0,0,-9
209,74,233,2,105,2,3,7,7,7,-1,-10
212,71,237,1,95,11,-3,7,4,4,-1,-11
216,79,241,2,105,7,5,7,12,0,1,-10
219,79,245,1,95,7,-2,7,12,0,0,-10
223,72,249,1,105,0,-2,7,5,5,-1,-11
227,79,253,4,95,7,1,7,12,0,1,-10
