,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,9,2,2,0,0
1,69,1,3,105,9,-2,9,0,0,-1,-1
3,67,5,1,95,7,-4,9,-2,10,-1,-2
7,69,9,3,105,9,2,9,0,0,1,-1
9,76,13,2,95,4,5,9,7,7,1,0
12,69,17,4,105,9,-2,9,0,0,-1,-1
13,67,21,1,95,7,-2,9,-2,10,-1,-2
17,76,25,1,105,4,2,9,7,7,1,-1
21,76,29,1,95,4,-3,9,7,7,0,-1
25,69,33,3,105,9,-2,9,0,0,-1,-2
27,67,37,1,95,7,-4,9,-2,10,-1,-3
31,69,41,3,105,9,2,9,0,0,1,-2
33,76,45,2,95,4,5,9,7,7,1,-1
36,69,49,4,105,9,-2,9,0,0,-1,-2
37,67,53,1,95,7,-2,9,-2,10,-1,-3
41,76,57,1,105,4,2,9,7,7,1,-2
45,76,61,1,95,4,-3,9,7,7,0,-2
49,76,65,1,105,4,-3,9,7,7,0,-2
53,79,69,1,95,7,-2,9,10,10,1,-1
57,76,73,1,105,4,-3,9,7,7,-1,-2
61,79,77,2,95,7,-2,9,10,10,1,-1
64,76,81,1,105,4,2,9,7,7,-1,-2
68,79,85,1,95,7,-2,9,10,10,1,-1
72,76,89,1,105,4,-3,9,7,7,-1,-2
76,76,93,1,95,4,-3,9,7,7,0,-2
79,76,97,1,105,4,2,9,7,7,0,-2
83,79,101,1,95,7,-2,9,10,10,1,-1
87,76,105,1,105,4,-3,9,7,7,-1,-2
91,79,109,2,95,7,-2,9,10,10,1,-1
94,76,113,1,105,4,2,9,7,7,-1,-2
98,79,117,1,95,7,-2,9,10,10,1,-1
102,76,121,1,105,4,-3,9,7,7,-1,-2
106,76,125,1,95,4,-3,9,7,7,0,-2
110,69,129,8,105,9,-2,9,0,0,-1,-3
