,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
1,79.0,2.0,2.0,105.0,7.0,1.0,7.0,12.0,0.0,-1.0,-1
4,67.0,6.0,1.0,95.0,7.0,-4.0,7.0,0.0,0.0,-1.0,-2
8,76.0,10.0,1.0,105.0,4.0,-2.0,7.0,9.0,9.0,1.0,-1
12,67.0,14.0,3.0,95.0,7.0,1.0,7.0,0.0,0.0,-1.0,-2
14,71.0,18.0,1.0,105.0,11.0,2.0,7.0,4.0,4.0,1.0,-1
18,72.0,22.0,1.0,95.0,0.0,1.0,7.0,5.0,5.0,1.0,0
22,81.0,26.0,1.0,105.0,9.0,2.0,7.0,14.0,2.0,1.0,1
26,74.0,30.0,3.0,95.0,2.0,2.0,7.0,7.0,7.0,-1.0,0
28,79.0,34.0,2.0,105.0,7.0,1.0,7.0,12.0,0.0,1.0,1
31,67.0,38.0,1.0,95.0,7.0,-4.0,7.0,0.0,0.0,-1.0,0
35,76.0,42.0,1.0,105.0,4.0,-2.0,7.0,9.0,9.0,1.0,1
39,67.0,46.0,3.0,95.0,7.0,1.0,7.0,0.0,0.0,-1.0,0
41,71.0,50.0,1.0,105.0,11.0,2.0,7.0,4.0,4.0,1.0,1
45,72.0,54.0,1.0,95.0,0.0,1.0,7.0,5.0,5.0,1.0,2
49,67.0,58.0,2.0,105.0,7.0,-2.0,7.0,0.0,0.0,-1.0,1
52,67.0,62.0,2.0,95.0,7.0,1.0,7.0,0.0,0.0,0.0,1
54,79.0,66.0,2.0,105.0,7.0,1.0,7.0,12.0,0.0,1.0,2
57,67.0,70.0,1.0,95.0,7.0,-4.0,7.0,0.0,0.0,-1.0,1
61,76.0,74.0,1.0,105.0,4.0,-2.0,7.0,9.0,9.0,1.0,2
65,67.0,78.0,3.0,95.0,7.0,1.0,7.0,0.0,0.0,-1.0,1
67,71.0,82.0,1.0,105.0,11.0,2.0,7.0,4.0,4.0,1.0,2
71,72.0,86.0,1.0,95.0,0.0,1.0,7.0,5.0,5.0,1.0,3
75,81.0,90.0,1.0,105.0,9.0,2.0,7.0,14.0,2.0,1.0,4
79,74.0,94.0,3.0,95.0,2.0,2.0,7.0,7.0,7.0,-1.0,3
81,79.0,98.0,2.0,105.0,7.0,1.0,7.0,12.0,0.0,1.0,4
84,67.0,102.0,1.0,95.0,7.0,-4.0,7.0,0.0,0.0,-1.0,3
88,76.0,106.0,1.0,105.0,4.0,-2.0,7.0,9.0,9.0,1.0,4
92,67.0,110.0,3.0,95.0,7.0,1.0,7.0,0.0,0.0,-1.0,3
94,71.0,114.0,1.0,105.0,11.0,2.0,7.0,4.0,4.0,1.0,4
98,72.0,118.0,1.0,95.0,0.0,1.0,7.0,5.0,5.0,1.0,5
102,67.0,122.0,2.0,105.0,7.0,-2.0,7.0,0.0,0.0,-1.0,4
105,67.0,126.0,2.0,95.0,7.0,1.0,7.0,0.0,0.0,0.0,4
108,71.0,130.0,1.0,105.0,11.0,-1.0,7.0,4.0,4.0,1.0,5
112,71.0,134.0,1.0,95.0,11.0,4.0,7.0,4.0,4.0,0.0,5
116,72.0,138.0,0.0,105.0,0.0,1.0,7.0,5.0,5.0,1.0,6
121,72.0,142.0,1.0,95.0,0.0,3.0,7.0,5.0,5.0,0.0,6
125,71.0,146.0,1.0,105.0,11.0,-3.0,7.0,4.0,4.0,-1.0,5
129,71.0,150.0,1.0,95.0,11.0,4.0,7.0,4.0,4.0,0.0,5
133,66.0,154.0,1.0,105.0,6.0,-1.0,7.0,-1.0,11.0,-1.0,4
137,66.0,158.0,1.0,95.0,6.0,-3.0,7.0,-1.0,11.0,0.0,4
140,71.0,162.0,1.0,105.0,11.0,9.0,7.0,4.0,4.0,1.0,5
144,71.0,166.0,1.0,95.0,11.0,4.0,7.0,4.0,4.0,0.0,5
148,72.0,170.0,0.0,105.0,0.0,1.0,7.0,5.0,5.0,1.0,6
153,72.0,174.0,1.0,95.0,0.0,3.0,7.0,5.0,5.0,0.0,6
157,74.0,178.0,1.0,105.0,2.0,5.0,7.0,7.0,7.0,1.0,7
161,74.0,182.0,1.0,95.0,2.0,-2.0,7.0,7.0,7.0,0.0,7
165,67.0,186.0,0.0,105.0,7.0,-2.0,7.0,0.0,0.0,-1.0,6
170,67.0,190.0,2.0,95.0,7.0,-2.0,7.0,0.0,0.0,0.0,6
173,71.0,194.0,1.0,105.0,11.0,-1.0,7.0,4.0,4.0,1.0,7
177,71.0,198.0,1.0,95.0,11.0,4.0,7.0,4.0,4.0,0.0,7
181,72.0,202.0,0.0,105.0,0.0,1.0,7.0,5.0,5.0,1.0,8
186,72.0,206.0,1.0,95.0,0.0,3.0,7.0,5.0,5.0,0.0,8
190,71.0,210.0,1.0,105.0,11.0,-3.0,7.0,4.0,4.0,-1.0,7
194,71.0,214.0,1.0,95.0,11.0,4.0,7.0,4.0,4.0,0.0,7
198,66.0,218.0,1.0,105.0,6.0,-1.0,7.0,-1.0,11.0,-1.0,6
202,66.0,222.0,1.0,95.0,6.0,-3.0,7.0,-1.0,11.0,0.0,6
205,71.0,226.0,1.0,105.0,11.0,9.0,7.0,4.0,4.0,1.0,7
209,71.0,230.0,1.0,95.0,11.0,4.0,7.0,4.0,4.0,0.0,7
213,72.0,234.0,0.0,105.0,0.0,1.0,7.0,5.0,5.0,1.0,8
218,72.0,238.0,1.0,95.0,0.0,3.0,7.0,5.0,5.0,0.0,8
222,74.0,242.0,1.0,105.0,2.0,5.0,7.0,7.0,7.0,1.0,9
226,74.0,246.0,1.0,95.0,2.0,-2.0,7.0,7.0,7.0,0.0,9
230,67.0,250.0,0.0,105.0,7.0,-2.0,7.0,0.0,0.0,-1.0,8
235,67.0,254.0,2.0,95.0,7.0,-2.0,7.0,0.0,0.0,0.0,8
0,,,,,,,,,,0.0,8
