,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,1,105,9,0,2,7,7,0,0
4,69,4,2,95,9,3,2,7,7,0,0
7,74,8,1,105,2,1,2,12,0,1,1
11,71,12,1,95,11,2,2,9,9,-1,0
15,69,16,1,105,9,-2,2,7,7,-1,-1
19,69,20,2,95,9,3,2,7,7,0,-1
22,74,24,1,105,2,5,2,12,0,1,0
26,66,28,1,95,6,-1,2,4,4,-1,-1
29,69,32,1,105,9,7,2,7,7,1,0
33,69,36,2,95,9,3,2,7,7,0,0
36,74,40,1,105,2,1,2,12,0,1,1
40,71,44,1,95,11,2,2,9,9,-1,0
44,69,48,1,105,9,-2,2,7,7,-1,-1
48,69,52,2,95,9,3,2,7,7,0,-1
51,74,56,1,105,2,5,2,12,0,1,0
55,66,60,1,95,6,-1,2,4,4,-1,-1
58,81,64,2,105,9,19,2,19,7,1,0
61,74,68,3,95,2,-2,2,12,0,-1,-1
63,74,72,2,105,2,1,2,12,0,0,-1
66,79,76,1,95,7,-2,2,17,5,1,0
70,81,80,2,105,9,5,2,19,7,1,1
73,74,84,2,95,2,-2,2,12,0,-1,0
76,79,88,2,105,7,-2,2,17,5,1,1
79,78,92,1,95,6,-1,2,16,4,-1,0
82,81,96,2,105,9,7,2,19,7,1,1
85,74,100,3,95,2,-2,2,12,0,-1,0
87,74,104,2,105,2,1,2,12,0,0,0
90,79,108,1,95,7,-2,2,17,5,1,1
94,81,112,1,105,9,5,2,19,7,1,2
98,78,116,1,95,6,2,2,16,4,-1,1
102,74,120,1,105,2,1,2,12,0,-1,0
106,66,124,1,95,6,-1,2,4,4,-1,-1
