,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,0,105,2,0,2,0,0,0,0
2,62,1,1,105,2,3,2,0,0,0,0
5,62,4,1,95,2,5,2,0,0,0,0
8,74,7,1,105,2,5,2,12,0,1,1
11,76,10,1,95,4,2,2,14,2,1,2
14,71,13,1,105,11,2,2,9,9,-1,1
17,69,16,1,95,9,-2,2,7,7,-1,0
20,64,19,1,105,4,2,2,2,2,-1,-1
23,66,22,1,95,6,2,2,4,4,1,0
26,57,25,1,105,9,-2,2,-5,7,-1,-1
29,62,28,1,95,2,5,2,0,0,1,0
32,74,31,1,105,2,5,2,12,0,1,1
35,76,34,1,95,4,2,2,14,2,1,2
38,71,37,1,105,11,2,2,9,9,-1,1
41,69,40,1,95,9,-2,2,7,7,-1,0
44,66,43,1,105,6,2,2,4,4,-1,-1
47,62,46,2,95,2,0,2,0,0,-1,-2
50,62,49,1,105,2,3,2,0,0,0,-2
53,62,52,1,95,2,5,2,0,0,0,-2
56,74,55,1,105,2,5,2,12,0,1,-1
59,76,58,1,95,4,2,2,14,2,1,0
62,71,61,1,105,11,2,2,9,9,-1,-1
65,69,64,1,95,9,-2,2,7,7,-1,-2
68,64,67,1,105,4,2,2,2,2,-1,-3
71,66,70,1,95,6,2,2,4,4,1,-2
74,57,73,1,105,9,-2,2,-5,7,-1,-3
77,62,76,1,95,2,5,2,0,0,1,-2
80,74,79,1,105,2,5,2,12,0,1,-1
83,76,82,1,95,4,2,2,14,2,1,0
86,71,85,1,105,11,2,2,9,9,-1,-1
89,69,88,1,95,9,-2,2,7,7,-1,-2
92,66,91,1,105,6,2,2,4,4,-1,-3
95,62,94,2,95,2,0,2,0,0,-1,-4
97,69,97,1,105,9,-2,2,7,7,1,-3
100,74,100,1,95,2,5,2,12,0,1,-2
103,83,103,1,105,11,2,2,21,9,1,-1
106,81,106,1,95,9,-2,2,19,7,-1,-2
109,79,109,1,105,7,5,2,17,5,-1,-3
112,78,112,1,95,6,-1,2,16,4,-1,-4
115,76,115,1,105,4,-2,2,14,2,-1,-5
118,78,118,1,95,6,2,2,16,4,1,-4
121,69,121,1,105,9,-2,2,7,7,-1,-5
124,74,124,1,95,2,5,2,12,0,1,-4
127,83,127,1,105,11,2,2,21,9,1,-3
130,81,130,1,95,9,-2,2,19,7,-1,-4
133,71,133,1,105,11,-3,2,9,9,-1,-5
136,69,136,1,95,9,-2,2,7,7,-1,-6
139,71,139,1,105,11,2,2,9,9,1,-5
142,74,142,2,95,2,0,2,12,0,1,-4
144,69,145,1,105,9,-2,2,7,7,-1,-5
147,74,148,1,95,2,5,2,12,0,1,-4
150,83,151,1,105,11,2,2,21,9,1,-3
153,81,154,1,95,9,-2,2,19,7,-1,-4
156,79,157,1,105,7,5,2,17,5,-1,-5
159,78,160,1,95,6,-1,2,16,4,-1,-6
162,76,163,1,105,4,-2,2,14,2,-1,-7
165,78,166,1,95,6,2,2,16,4,1,-6
168,69,169,1,105,9,-2,2,7,7,-1,-7
171,74,172,1,95,2,5,2,12,0,1,-6
174,83,175,1,105,11,2,2,21,9,1,-5
177,81,178,1,95,9,-2,2,19,7,-1,-6
180,71,181,1,105,11,-3,2,9,9,-1,-7
183,69,184,1,95,9,-2,2,7,7,-1,-8
186,71,187,1,105,11,2,2,9,9,1,-7
189,74,190,2,95,2,0,2,12,0,1,-6
192,74,193,1,105,2,-2,2,12,0,0,-6
195,69,196,1,95,9,3,2,7,7,-1,-7
198,62,199,1,105,2,-2,2,0,0,-1,-8
201,62,202,1,95,2,-2,2,0,0,0,-8
204,74,205,1,105,2,5,2,12,0,1,-7
207,76,208,1,95,4,2,2,14,2,1,-6
210,78,211,1,105,6,2,2,16,4,1,-5
213,71,214,1,95,11,0,2,9,9,-1,-6
216,74,217,1,105,2,3,2,12,0,1,-5
219,69,220,1,95,9,3,2,7,7,-1,-6
222,62,223,1,105,2,-2,2,0,0,-1,-7
225,62,226,1,95,2,-2,2,0,0,0,-7
228,74,229,1,105,2,5,2,12,0,1,-6
231,76,232,1,95,4,2,2,14,2,1,-5
234,78,235,1,105,6,2,2,16,4,1,-4
237,74,238,2,95,2,0,2,12,0,-1,-5
240,74,241,1,105,2,-2,2,12,0,0,-5
243,69,244,1,95,9,3,2,7,7,-1,-6
246,62,247,1,105,2,-2,2,0,0,-1,-7
249,62,250,1,95,2,-2,2,0,0,0,-7
252,74,253,1,105,2,5,2,12,0,1,-6
255,76,256,1,95,4,2,2,14,2,1,-5
258,78,259,1,105,6,2,2,16,4,1,-4
261,71,262,1,95,11,0,2,9,9,-1,-5
264,74,265,1,105,2,3,2,12,0,1,-4
267,69,268,1,95,9,3,2,7,7,-1,-5
270,62,271,1,105,2,-2,2,0,0,-1,-6
273,62,274,1,95,2,-2,2,0,0,0,-6
276,74,277,1,105,2,5,2,12,0,1,-5
279,76,280,1,95,4,2,2,14,2,1,-4
282,78,283,1,105,6,2,2,16,4,1,-3
285,74,286,2,95,2,0,2,12,0,-1,-4
287,69,289,1,105,9,-2,2,7,7,-1,-5
290,74,292,1,95,2,5,2,12,0,1,-4
293,71,295,1,105,11,-3,2,9,9,-1,-5
296,74,298,1,95,2,3,2,12,0,1,-4
299,62,301,1,105,2,-4,2,0,0,-1,-5
302,64,304,1,95,4,-2,2,2,2,1,-4
305,66,307,1,105,6,2,2,4,4,1,-3
308,59,310,1,95,11,0,2,-3,9,-1,-4
311,69,313,1,105,9,0,2,7,7,1,-3
314,74,316,1,95,2,5,2,12,0,1,-2
317,71,319,1,105,11,-3,2,9,9,-1,-3
320,74,322,1,95,2,3,2,12,0,1,-2
323,62,325,1,105,2,-4,2,0,0,-1,-3
326,64,328,1,95,4,-2,2,2,2,1,-2
329,66,331,1,105,6,2,2,4,4,1,-1
332,62,334,2,95,2,0,2,0,0,-1,-2
334,69,337,1,105,9,-2,2,7,7,1,-1
337,74,340,1,95,2,5,2,12,0,1,0
340,71,343,1,105,11,-3,2,9,9,-1,-1
343,74,346,1,95,2,3,2,12,0,1,0
346,62,349,1,105,2,-4,2,0,0,-1,-1
349,64,352,1,95,4,-2,2,2,2,1,0
352,66,355,1,105,6,2,2,4,4,1,1
355,59,358,1,95,11,0,2,-3,9,-1,0
358,69,361,1,105,9,0,2,7,7,1,1
361,74,364,1,95,2,5,2,12,0,1,2
364,71,367,1,105,11,-3,2,9,9,-1,1
367,74,370,1,95,2,3,2,12,0,1,2
370,62,373,1,105,2,-4,2,0,0,-1,1
373,64,376,1,95,4,-2,2,2,2,1,2
376,66,379,1,105,6,2,2,4,4,1,3
379,62,382,2,95,2,0,2,0,0,-1,2
