,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,79,0,1,105,7,0,7,12,0,0,0
2,76,2,1,105,4,-2,7,9,9,-1,-1
5,67,6,1,95,7,-2,7,0,0,-1,-2
9,76,10,1,105,4,2,7,9,9,1,-1
12,79,14,1,95,7,10,7,12,0,1,0
16,76,18,1,105,4,2,7,9,9,-1,-1
20,67,22,1,95,7,-4,7,0,0,-1,-2
24,74,26,1,105,2,2,7,7,7,1,-1
28,81,30,1,95,9,2,7,14,2,1,0
32,76,34,1,105,4,-3,7,9,9,-1,-1
35,67,38,1,95,7,-2,7,0,0,-1,-2
39,76,42,1,105,4,2,7,9,9,1,-1
42,79,46,1,95,7,10,7,12,0,1,0
46,76,50,1,105,4,2,7,9,9,-1,-1
50,67,54,1,95,7,-4,7,0,0,-1,-2
54,74,58,1,105,2,2,7,7,7,1,-1
58,69,62,2,95,9,2,7,2,2,-1,-2
61,76,66,1,105,4,-2,7,9,9,1,-1
64,67,70,1,95,7,-2,7,0,0,-1,-2
68,76,74,1,105,4,2,7,9,9,1,-1
71,79,78,1,95,7,10,7,12,0,1,0
75,76,82,1,105,4,2,7,9,9,-1,-1
79,67,86,1,95,7,-4,7,0,0,-1,-2
83,74,90,1,105,2,2,7,7,7,1,-1
87,81,94,1,95,9,2,7,14,2,1,0
91,76,98,1,105,4,-3,7,9,9,-1,-1
94,67,102,1,95,7,-2,7,0,0,-1,-2
98,76,106,1,105,4,2,7,9,9,1,-1
101,79,110,1,95,7,10,7,12,0,1,0
105,76,114,1,105,4,2,7,9,9,-1,-1
109,67,118,1,95,7,-4,7,0,0,-1,-2
113,74,122,1,105,2,2,7,7,7,1,-1
117,69,126,2,95,9,2,7,2,2,-1,-2
120,76,130,1,105,4,2,7,9,9,1,-1
124,76,134,1,95,4,-3,7,9,9,0,-1
128,76,138,2,105,4,0,7,9,9,0,-1
131,79,142,2,95,7,1,7,12,0,1,0
134,76,146,1,105,4,0,7,9,9,-1,-1
138,67,150,1,95,7,-4,7,0,0,-1,-2
142,74,154,1,105,2,2,7,7,7,1,-1
146,81,158,1,95,9,2,7,14,2,1,0
150,76,162,1,105,4,-3,7,9,9,-1,-1
154,76,166,1,95,4,-3,7,9,9,0,-1
158,74,170,2,105,2,-2,7,7,7,-1,-2
161,79,174,1,95,7,1,7,12,0,1,-1
165,76,178,1,105,4,2,7,9,9,-1,-2
169,67,182,1,95,7,-4,7,0,0,-1,-3
173,74,186,1,105,2,2,7,7,7,1,-2
177,69,190,2,95,9,2,7,2,2,-1,-3
180,76,194,1,105,4,2,7,9,9,1,-2
184,76,198,1,95,4,-3,7,9,9,0,-2
188,76,202,2,105,4,0,7,9,9,0,-2
191,79,206,2,95,7,1,7,12,0,1,-1
194,76,210,1,105,4,0,7,9,9,-1,-2
198,67,214,1,95,7,-4,7,0,0,-1,-3
202,74,218,1,105,2,2,7,7,7,1,-2
206,81,222,1,95,9,2,7,14,2,1,-1
210,76,226,1,105,4,-3,7,9,9,-1,-2
214,76,230,1,95,4,-3,7,9,9,0,-2
218,74,234,2,105,2,-2,7,7,7,-1,-3
221,79,238,1,95,7,1,7,12,0,1,-2
225,76,242,1,105,4,2,7,9,9,-1,-3
229,67,246,1,95,7,-4,7,0,0,-1,-4
233,74,250,1,105,2,2,7,7,7,1,-3
237,69,254,2,95,9,2,7,2,2,-1,-4
