,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,74,0,1,105,2,0,7,7,7,0,0
2,71,2,0,105,11,-1,7,4,4,-1,-1
7,69,6,1,95,9,-2,7,2,2,-1,-2
11,74,10,1,105,2,5,7,7,7,1,-1
15,76,14,1,95,4,-3,7,9,9,1,0
19,66,18,1,105,6,-1,7,-1,11,-1,-1
23,72,22,1,95,0,1,7,5,5,1,0
27,76,26,1,105,4,2,7,9,9,1,1
31,69,30,2,95,9,-3,7,2,2,-1,0
34,71,34,0,105,11,-1,7,4,4,1,1
39,69,38,1,95,9,-2,7,2,2,-1,0
43,74,42,1,105,2,5,7,7,7,1,1
47,76,46,1,95,4,-3,7,9,9,1,2
51,66,50,1,105,6,-1,7,-1,11,-1,1
55,72,54,1,95,0,1,7,5,5,1,2
59,71,58,2,105,11,-1,7,4,4,-1,1
61,67,62,2,95,7,0,7,0,0,-1,0
64,74,66,1,105,2,0,7,7,7,1,1
68,74,70,1,95,2,-5,7,7,7,0,1
72,74,74,1,105,2,-5,7,7,7,0,1
76,76,78,1,95,4,-3,7,9,9,1,2
80,66,82,1,105,6,-1,7,-1,11,-1,1
84,72,86,1,95,0,1,7,5,5,1,2
88,76,90,1,105,4,2,7,9,9,1,3
92,69,94,1,95,9,-3,7,2,2,-1,2
96,71,98,0,105,11,-1,7,4,4,1,3
101,69,102,1,95,9,-2,7,2,2,-1,2
105,74,106,1,105,2,5,7,7,7,1,3
109,76,110,1,95,4,-3,7,9,9,1,4
113,66,114,1,105,6,-1,7,-1,11,-1,3
117,72,118,1,95,0,1,7,5,5,1,4
121,71,122,2,105,11,-1,7,4,4,-1,3
123,67,126,2,95,7,0,7,0,0,-1,2
