,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,7,4,4,0,0
3,76,3,1,95,4,2,7,9,9,1,1
6,74,6,1,105,2,3,7,7,7,-1,0
9,69,9,1,95,9,0,7,2,2,-1,-1
12,74,12,1,105,2,5,7,7,7,1,0
15,76,15,1,95,4,5,7,9,9,1,1
18,74,18,1,105,2,3,7,7,7,-1,0
21,67,21,2,95,7,0,7,0,0,-1,-1
23,71,24,1,105,11,2,7,4,4,1,0
26,76,27,1,95,4,2,7,9,9,1,1
29,74,30,1,105,2,3,7,7,7,-1,0
32,69,33,2,95,9,0,7,2,2,-1,-1
34,78,36,1,105,6,-1,7,11,11,1,0
37,79,39,2,95,7,1,7,12,0,1,1
39,74,42,1,105,2,-2,7,7,7,-1,0
42,67,45,1,95,7,0,7,0,0,-1,-1
45,71,48,1,105,11,4,7,4,4,1,0
48,76,51,1,95,4,2,7,9,9,1,1
51,74,54,1,105,2,3,7,7,7,-1,0
54,69,57,1,95,9,0,7,2,2,-1,-1
57,74,60,1,105,2,5,7,7,7,1,0
60,76,63,1,95,4,5,7,9,9,1,1
63,74,66,1,105,2,3,7,7,7,-1,0
66,67,69,2,95,7,0,7,0,0,-1,-1
68,71,72,1,105,11,2,7,4,4,1,0
71,76,75,1,95,4,2,7,9,9,1,1
74,74,78,1,105,2,3,7,7,7,-1,0
77,69,81,2,95,9,0,7,2,2,-1,-1
79,78,84,1,105,6,-1,7,11,11,1,0
82,79,87,2,95,7,1,7,12,0,1,1
84,74,90,1,105,2,-2,7,7,7,-1,0
87,67,93,2,95,7,0,7,0,0,-1,-1
90,76,96,1,105,4,2,7,9,9,1,0
93,78,99,1,95,6,9,7,11,11,1,1
96,79,102,1,105,7,10,7,12,0,1,2
99,76,105,1,95,4,7,7,9,9,-1,1
102,76,108,1,105,4,-3,7,9,9,0,1
105,79,111,1,95,7,10,7,12,0,1,2
108,74,114,1,105,2,-2,7,7,7,-1,1
111,67,117,1,95,7,0,7,0,0,-1,0
114,76,120,1,105,4,2,7,9,9,1,1
117,78,123,1,95,6,9,7,11,11,1,2
120,79,126,1,105,7,10,7,12,0,1,3
123,76,129,1,95,4,7,7,9,9,-1,2
126,78,132,1,105,6,-1,7,11,11,1,3
129,79,135,1,95,7,1,7,12,0,1,4
132,74,138,1,105,2,-2,7,7,7,-1,3
135,67,141,2,95,7,0,7,0,0,-1,2
138,76,144,1,105,4,2,7,9,9,1,3
141,78,147,1,95,6,9,7,11,11,1,4
144,79,150,1,105,7,10,7,12,0,1,5
147,76,153,1,95,4,7,7,9,9,-1,4
150,76,156,1,105,4,-3,7,9,9,0,4
153,79,159,1,95,7,10,7,12,0,1,5
156,74,162,1,105,2,-2,7,7,7,-1,4
159,67,165,1,95,7,0,7,0,0,-1,3
162,76,168,1,105,4,2,7,9,9,1,4
165,78,171,1,95,6,9,7,11,11,1,5
168,79,174,1,105,7,10,7,12,0,1,6
171,76,177,1,95,4,7,7,9,9,-1,5
174,78,180,1,105,6,-1,7,11,11,1,6
177,79,183,1,95,7,1,7,12,0,1,7
180,74,186,1,105,2,-2,7,7,7,-1,6
183,67,189,1,95,7,0,7,0,0,-1,5
