,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,64,0,1,105,4,0,4,0,0,0,0
4,71,4,1,105,11,2,4,7,7,1,1
8,71,8,1,105,11,-7,4,7,7,0,1
13,64,12,1,105,4,-5,4,0,0,-1,0
16,64,16,1,105,4,2,4,0,0,0,0
20,71,20,1,105,11,2,4,7,7,1,1
24,71,24,1,105,11,-7,4,7,7,0,1
29,64,28,2,105,4,-2,4,0,0,-1,0
31,64,32,1,105,4,0,4,0,0,0,0
35,71,36,1,105,11,2,4,7,7,1,1
39,71,40,1,105,11,-7,4,7,7,0,1
44,64,44,1,105,4,-5,4,0,0,-1,0
47,64,48,1,105,4,2,4,0,0,0,0
51,71,52,1,105,11,2,4,7,7,1,1
55,71,56,1,105,11,-7,4,7,7,0,1
60,64,60,2,105,4,-2,4,0,0,-1,0
62,71,64,1,105,11,7,4,7,7,1,1
66,81,68,1,105,9,3,4,17,5,1,2
70,71,72,1,105,11,-3,4,7,7,-1,1
74,81,76,1,105,9,3,4,17,5,1,2
77,71,80,1,105,11,-5,4,7,7,-1,1
81,81,84,1,105,9,3,4,17,5,1,2
85,71,88,1,105,11,-3,4,7,7,-1,1
90,66,92,1,105,6,0,4,2,2,-1,0
93,71,96,1,105,11,7,4,7,7,1,1
97,81,100,1,105,9,3,4,17,5,1,2
101,71,104,1,105,11,-3,4,7,7,-1,1
105,81,108,1,105,9,3,4,17,5,1,2
108,71,112,1,105,11,-5,4,7,7,-1,1
112,81,116,1,105,9,3,4,17,5,1,2
116,71,120,1,105,11,-3,4,7,7,-1,1
121,66,124,1,105,6,0,4,2,2,-1,0
