,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,0,105,9,0,2,7,7,0,0
2,66,1,1,105,6,-1,2,4,4,-1,-1
6,67,5,1,105,7,5,2,5,5,1,0
10,66,9,1,105,6,-3,2,4,4,-1,-1
14,66,13,1,105,6,4,2,4,4,0,-1
18,66,17,1,105,6,-1,2,4,4,0,-1
22,67,21,1,105,7,5,2,5,5,1,0
26,71,25,1,105,11,2,2,9,9,1,1
30,66,29,1,105,6,-1,2,4,4,-1,0
35,66,33,1,105,6,-1,2,4,4,0,0
39,67,37,1,105,7,5,2,5,5,1,1
43,66,41,1,105,6,-3,2,4,4,-1,0
47,66,45,1,105,6,4,2,4,4,0,0
51,66,49,1,105,6,-1,2,4,4,0,0
55,67,53,1,105,7,5,2,5,5,1,1
59,71,57,1,105,11,2,2,9,9,1,2
63,66,61,1,105,6,-1,2,4,4,-1,1
67,78,65,1,105,6,2,2,16,4,1,2
71,69,69,1,105,9,-2,2,7,7,-1,1
75,78,73,1,105,6,2,2,16,4,1,2
79,78,77,1,105,6,-1,2,16,4,0,2
83,78,81,1,105,6,-1,2,16,4,0,2
87,71,85,1,105,11,-2,2,9,9,-1,1
91,69,89,1,105,9,-2,2,7,7,-1,0
95,66,93,1,105,6,-1,2,4,4,-1,-1
99,78,97,1,105,6,2,2,16,4,1,0
103,69,101,1,105,9,-2,2,7,7,-1,-1
107,78,105,1,105,6,2,2,16,4,1,0
111,78,109,1,105,6,-1,2,16,4,0,0
115,78,113,1,105,6,-1,2,16,4,0,0
119,71,117,1,105,11,-2,2,9,9,-1,-1
123,69,121,1,105,9,-2,2,7,7,-1,-2
127,66,125,1,105,6,-1,2,4,4,-1,-3
