,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,67,0,2,105,7,0,7,0,0,0,0
3,62,4,1,95,2,-5,7,-5,7,-1,-1
7,71,8,1,105,11,-1,7,4,4,1,0
11,76,12,1,95,4,-3,7,9,9,1,1
15,67,16,2,105,7,1,7,0,0,-1,0
18,62,20,1,95,2,-5,7,-5,7,-1,-1
22,71,24,1,105,11,-1,7,4,4,1,0
26,67,28,1,95,7,1,7,0,0,-1,-1
30,67,32,2,105,7,5,7,0,0,0,-1
33,62,36,1,95,2,-5,7,-5,7,-1,-2
37,71,40,1,105,11,-1,7,4,4,1,-1
41,76,44,1,95,4,-3,7,9,9,1,0
45,67,48,2,105,7,1,7,0,0,-1,-1
48,62,52,1,95,2,-5,7,-5,7,-1,-2
52,71,56,1,105,11,-1,7,4,4,1,-1
56,67,60,2,95,7,-2,7,0,0,-1,-2
59,71,64,1,105,11,2,7,4,4,1,-1
63,76,68,1,95,4,2,7,9,9,1,0
66,78,72,1,105,6,4,7,11,11,1,1
70,79,76,1,95,7,1,7,12,0,1,2
74,71,80,1,105,11,-3,7,4,4,-1,1
78,71,84,1,95,11,-3,7,4,4,0,1
82,72,88,1,105,0,-2,7,5,5,1,2
86,71,92,1,95,11,-1,7,4,4,-1,1
90,71,96,1,105,11,4,7,4,4,0,1
94,76,100,1,95,4,2,7,9,9,1,2
97,78,104,1,105,6,4,7,11,11,1,3
101,79,108,1,95,7,1,7,12,0,1,4
105,71,112,1,105,11,-3,7,4,4,-1,3
109,71,116,1,95,11,-3,7,4,4,0,3
113,72,120,1,105,0,-2,7,5,5,1,4
117,67,124,1,95,7,1,7,0,0,-1,3
