,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,2,105,9,0,2,7,7,0,0
3,74,4,2,95,2,1,2,12,0,1,1
6,69,8,1,105,9,-2,2,7,7,-1,0
10,66,12,1,95,6,-1,2,4,4,-1,-1
14,69,16,2,105,9,3,2,7,7,1,0
17,74,20,2,95,2,1,2,12,0,1,1
20,78,24,1,105,6,2,2,16,4,1,2
24,78,28,1,95,6,-3,2,16,4,0,2
27,69,32,2,105,9,-7,2,7,7,-1,1
30,74,36,2,95,2,1,2,12,0,1,2
33,69,40,1,105,9,-2,2,7,7,-1,1
37,66,44,1,95,6,-1,2,4,4,-1,0
41,69,48,2,105,9,3,2,7,7,1,1
44,74,52,2,95,2,1,2,12,0,1,2
47,78,56,1,105,6,2,2,16,4,1,3
51,78,60,1,95,6,-3,2,16,4,0,3
54,81,64,1,105,9,5,2,19,7,1,4
58,81,68,1,95,9,7,2,19,7,0,4
62,81,72,1,105,9,-2,2,19,7,0,4
66,83,76,1,95,11,9,2,21,9,1,5
70,81,80,1,105,9,-2,2,19,7,-1,4
74,81,84,2,95,9,7,2,19,7,0,4
77,78,88,1,105,6,-3,2,16,4,-1,3
81,78,92,1,95,6,-3,2,16,4,0,3
84,81,96,1,105,9,5,2,19,7,1,4
88,81,100,1,95,9,7,2,19,7,0,4
92,81,104,1,105,9,-2,2,19,7,0,4
96,83,108,1,95,11,9,2,21,9,1,5
100,83,112,1,105,11,0,2,21,9,0,5
104,79,116,1,95,7,1,2,17,5,-1,4
108,78,120,1,105,6,4,2,16,4,-1,3
112,78,124,1,95,6,-3,2,16,4,0,3
