,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,67,0,0,105,7,0,7,0,0,0,0
2,62,1,3,105,2,-2,7,-5,7,-1,-1
3,64,4,1,95,4,2,7,-3,9,1,0
6,67,7,2,95,7,3,7,0,0,1,1
8,71,10,1,95,11,2,7,4,4,1,2
11,69,13,2,105,9,2,7,2,2,-1,1
13,71,16,1,95,11,-1,7,4,4,1,2
16,69,19,1,95,9,2,7,2,2,-1,1
19,67,22,2,95,7,3,7,0,0,-1,0
21,62,25,3,105,2,-2,7,-5,7,-1,-1
22,64,28,1,95,4,2,7,-3,9,1,0
25,67,31,2,95,7,3,7,0,0,1,1
27,71,34,1,95,11,2,7,4,4,1,2
30,69,37,2,105,9,2,7,2,2,-1,1
32,72,40,1,95,0,1,7,5,5,1,2
35,67,43,3,95,7,1,7,0,0,-1,1
36,67,46,2,95,7,0,7,0,0,0,1
39,62,49,3,105,2,-2,7,-5,7,-1,0
40,64,52,1,95,4,2,7,-3,9,1,1
43,67,55,2,95,7,3,7,0,0,1,2
45,71,58,1,95,11,2,7,4,4,1,3
48,69,61,2,105,9,2,7,2,2,-1,2
50,71,64,1,95,11,-1,7,4,4,1,3
53,69,67,1,95,9,2,7,2,2,-1,2
56,67,70,2,95,7,3,7,0,0,-1,1
58,62,73,3,105,2,-2,7,-5,7,-1,0
59,64,76,1,95,4,2,7,-3,9,1,1
62,67,79,2,95,7,3,7,0,0,1,2
64,71,82,1,95,11,2,7,4,4,1,3
67,69,85,2,105,9,2,7,2,2,-1,2
69,72,88,1,95,0,1,7,5,5,1,3
72,67,91,3,95,7,1,7,0,0,-1,2
73,67,94,2,95,7,0,7,0,0,0,2
75,74,97,2,105,2,3,7,7,7,1,3
77,67,100,2,95,7,-4,7,0,0,-1,2
79,71,103,2,95,11,2,7,4,4,1,3
81,74,106,1,95,2,2,7,7,7,1,4
84,76,109,2,105,4,2,7,9,9,1,5
86,76,112,2,95,4,7,7,9,9,0,5
88,76,115,2,95,4,7,7,9,9,0,5
90,76,118,3,95,4,7,7,9,9,0,5
91,74,121,2,105,2,-2,7,7,7,-1,4
93,72,124,2,95,0,1,7,5,5,-1,3
95,71,127,1,95,11,2,7,4,4,-1,2
98,69,130,1,95,9,2,7,2,2,-1,1
101,69,133,2,105,9,5,7,2,2,0,1
103,72,136,1,95,0,1,7,5,5,1,2
106,67,139,3,95,7,1,7,0,0,-1,1
107,67,142,1,95,7,0,7,0,0,0,1
110,74,145,2,105,2,3,7,7,7,1,2
112,67,148,2,95,7,-4,7,0,0,-1,1
114,71,151,2,95,11,2,7,4,4,1,2
116,74,154,1,95,2,2,7,7,7,1,3
119,76,157,2,105,4,2,7,9,9,1,4
121,69,160,2,95,9,0,7,2,2,-1,3
123,72,163,2,95,0,1,7,5,5,1,4
125,76,166,1,95,4,2,7,9,9,1,5
128,74,169,2,105,2,-2,7,7,7,-1,4
130,72,172,2,95,0,1,7,5,5,-1,3
132,71,175,1,95,11,2,7,4,4,-1,2
135,69,178,1,95,9,2,7,2,2,-1,1
138,69,181,2,105,9,5,7,2,2,0,1
140,72,184,1,95,0,1,7,5,5,1,2
143,67,187,6,95,7,1,7,0,0,-1,1
