,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,74,0,1,105,2,0,2,12,0,0,0
2,69,2,2,105,9,-2,2,7,7,-1,-1
5,76,6,1,95,4,-2,2,14,2,1,0
9,69,10,1,105,9,-2,2,7,7,-1,-1
12,64,14,1,95,4,-2,2,2,2,-1,-2
16,69,18,2,105,9,3,2,7,7,1,-1
19,76,22,1,95,4,-2,2,14,2,1,0
23,81,26,1,105,9,3,2,19,7,1,1
27,74,30,3,95,2,-4,2,12,0,-1,0
29,69,34,2,105,9,-2,2,7,7,-1,-1
32,76,38,1,95,4,-2,2,14,2,1,0
36,69,42,1,105,9,-2,2,7,7,-1,-1
39,64,46,1,95,4,-2,2,2,2,-1,-2
43,69,50,2,105,9,3,2,7,7,1,-1
46,76,54,1,95,4,-2,2,14,2,1,0
50,81,58,1,105,9,3,2,19,7,1,1
54,74,62,2,95,2,-4,2,12,0,-1,0
57,81,66,1,105,9,2,2,19,7,1,1
61,83,70,1,95,11,2,2,21,9,1,2
65,81,74,1,105,9,-2,2,19,7,-1,1
69,76,78,1,95,4,2,2,14,2,-1,0
73,81,82,1,105,9,7,2,19,7,1,1
77,83,86,1,95,11,2,2,21,9,1,2
81,81,90,1,105,9,-2,2,19,7,-1,1
85,74,94,1,95,2,-4,2,12,0,-1,0
89,81,98,1,105,9,2,2,19,7,1,1
93,83,102,1,95,11,2,2,21,9,1,2
97,81,106,1,105,9,-2,2,19,7,-1,1
101,76,110,1,95,4,2,2,14,2,-1,0
105,69,114,2,105,9,-5,2,7,7,-1,-1
108,74,118,1,95,2,5,2,12,0,1,0
112,81,122,1,105,9,2,2,19,7,1,1
116,78,126,1,95,6,-3,2,16,4,-1,0
