,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,67,0,1,105,7,0,7,0,0,0,0
4,67,4,3,95,7,3,7,0,0,0,0
6,69,8,1,105,9,-2,7,2,2,1,1
10,71,12,1,95,11,9,7,4,4,1,2
14,67,16,1,105,7,5,7,0,0,-1,1
18,67,20,2,95,7,3,7,0,0,0,1
21,76,24,1,105,4,2,7,9,9,1,2
25,72,28,2,95,0,1,7,5,5,-1,1
28,67,32,1,105,7,-2,7,0,0,-1,0
31,67,36,3,95,7,3,7,0,0,0,0
32,69,40,1,105,9,2,7,2,2,1,1
36,71,44,1,95,11,9,7,4,4,1,2
40,67,48,1,105,7,5,7,0,0,-1,1
44,67,52,2,95,7,3,7,0,0,0,1
47,76,56,1,105,4,2,7,9,9,1,2
51,67,60,2,95,7,-4,7,0,0,-1,1
54,79,64,3,105,7,5,7,12,0,1,2
56,81,68,2,95,9,-2,7,14,2,1,3
59,79,72,1,105,7,-4,7,12,0,-1,2
63,81,76,1,95,9,2,7,14,2,1,3
67,79,80,3,105,7,1,7,12,0,-1,2
69,81,84,3,95,9,-2,7,14,2,1,3
71,79,88,1,105,7,-4,7,12,0,-1,2
75,81,92,2,95,9,2,7,14,2,1,3
78,79,96,1,105,7,1,7,12,0,-1,2
82,81,100,3,95,9,5,7,14,2,1,3
84,79,104,1,105,7,-4,7,12,0,-1,2
88,81,108,1,95,9,2,7,14,2,1,3
91,76,112,2,105,4,-3,7,9,9,-1,2
95,76,116,1,95,4,0,7,9,9,0,2
99,79,120,1,105,7,5,7,12,0,1,3
103,69,124,4,95,9,-2,7,2,2,-1,2
