,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,79,0,1,105,7,0,9,10,10,0,0
1,76,1,1,105,4,-3,9,7,7,-1,-1
4,79,4,1,95,7,10,9,10,10,1,0
7,76,7,1,105,4,7,9,7,7,-1,-1
10,71,10,1,95,11,0,9,2,2,-1,-2
13,67,13,3,105,7,-4,9,-2,10,-1,-3
14,71,16,3,95,11,4,9,2,2,1,-2
15,74,19,1,105,2,3,9,5,5,1,-1
18,79,22,1,95,7,1,9,10,10,1,0
21,76,25,1,105,4,-3,9,7,7,-1,-1
24,79,28,1,95,7,10,9,10,10,1,0
27,76,31,1,105,4,7,9,7,7,-1,-1
30,71,34,1,95,11,0,9,2,2,-1,-2
33,67,37,1,105,7,-4,9,-2,10,-1,-3
36,79,40,1,95,7,5,9,10,10,1,-2
39,76,43,1,105,4,-3,9,7,7,-1,-3
42,69,46,2,95,9,-2,9,0,0,-1,-4
44,76,49,1,105,4,-3,9,7,7,1,-3
47,79,52,1,95,7,10,9,10,10,1,-2
50,76,55,1,105,4,7,9,7,7,-1,-3
53,71,58,1,95,11,0,9,2,2,-1,-4
56,67,61,3,105,7,-4,9,-2,10,-1,-5
57,71,64,3,95,11,4,9,2,2,1,-4
58,74,67,1,105,2,3,9,5,5,1,-3
61,79,70,1,95,7,1,9,10,10,1,-2
64,76,73,1,105,4,-3,9,7,7,-1,-3
67,79,76,1,95,7,10,9,10,10,1,-2
70,76,79,1,105,4,7,9,7,7,-1,-3
73,71,82,1,95,11,0,9,2,2,-1,-4
76,67,85,1,105,7,-4,9,-2,10,-1,-5
79,79,88,1,95,7,5,9,10,10,1,-4
82,76,91,1,105,4,-3,9,7,7,-1,-5
85,69,94,2,95,9,-2,9,0,0,-1,-6
87,81,97,3,105,9,5,9,12,0,1,-5
88,81,100,1,95,9,0,9,12,0,0,-5
91,81,103,1,105,9,5,9,12,0,0,-5
94,81,106,1,95,9,0,9,12,0,0,-5
97,79,109,3,105,7,3,9,10,10,-1,-6
98,79,112,1,95,7,0,9,10,10,0,-6
101,67,115,1,105,7,-4,9,-2,10,-1,-7
104,79,118,1,95,7,5,9,10,10,1,-6
107,76,121,1,105,4,-3,9,7,7,-1,-7
110,76,124,1,95,4,-5,9,7,7,0,-7
113,76,127,1,105,4,-5,9,7,7,0,-7
116,76,130,1,95,4,-3,9,7,7,0,-7
119,76,133,1,105,4,-3,9,7,7,0,-7
122,79,136,1,95,7,8,9,10,10,1,-6
125,76,139,1,105,4,-3,9,7,7,-1,-7
128,69,142,2,95,9,-2,9,0,0,-1,-8
130,81,145,3,105,9,5,9,12,0,1,-7
131,81,148,1,95,9,0,9,12,0,0,-7
134,81,151,1,105,9,5,9,12,0,0,-7
137,81,154,1,95,9,0,9,12,0,0,-7
140,79,157,3,105,7,3,9,10,10,-1,-8
141,79,160,1,95,7,0,9,10,10,0,-8
144,67,163,1,105,7,-4,9,-2,10,-1,-9
147,79,166,1,95,7,5,9,10,10,1,-8
150,76,169,1,105,4,-3,9,7,7,-1,-9
153,76,172,1,95,4,-5,9,7,7,0,-9
156,76,175,1,105,4,-5,9,7,7,0,-9
159,76,178,1,95,4,-3,9,7,7,0,-9
162,76,181,1,105,4,-3,9,7,7,0,-9
165,79,184,1,95,7,8,9,10,10,1,-8
168,76,187,1,105,4,-3,9,7,7,-1,-9
171,69,190,2,95,9,-2,9,0,0,-1,-10
