,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,3,105,2,0,7,-5,7,0,0
2,71,4,2,95,11,4,7,4,4,1,1
5,71,8,1,105,11,-1,7,4,4,0,1
11,69,12,1,95,9,2,7,2,2,-1,0
15,62,16,3,105,2,-2,7,-5,7,-1,-1
17,71,20,1,95,11,4,7,4,4,1,0
21,74,24,1,105,2,2,7,7,7,1,1
25,64,28,1,95,4,-3,7,-3,9,-1,0
29,62,32,3,105,2,-2,7,-5,7,-1,-1
31,71,36,2,95,11,4,7,4,4,1,0
34,71,40,1,105,11,-1,7,4,4,0,0
40,69,44,1,95,9,2,7,2,2,-1,-1
44,62,48,1,105,2,-2,7,-5,7,-1,-2
48,71,52,1,95,11,2,7,4,4,1,-1
52,74,56,1,105,2,2,7,7,7,1,0
56,64,60,1,95,4,-3,7,-3,9,-1,-1
59,71,64,1,105,11,4,7,4,4,1,0
63,76,68,1,95,4,-3,7,9,9,1,1
66,71,72,1,105,11,-8,7,4,4,-1,0
70,69,76,1,95,9,-2,7,2,2,-1,-1
74,71,80,1,105,11,4,7,4,4,1,0
78,76,84,1,95,4,-3,7,9,9,1,1
82,71,88,0,105,11,-3,7,4,4,-1,0
87,71,92,1,95,11,-1,7,4,4,0,0
90,71,96,1,105,11,4,7,4,4,0,0
94,76,100,1,95,4,-3,7,9,9,1,1
98,71,104,1,105,11,-3,7,4,4,-1,0
102,69,108,1,95,9,-2,7,2,2,-1,-1
105,71,112,1,105,11,7,7,4,4,1,0
109,76,116,1,95,4,-3,7,9,9,1,1
113,71,120,0,105,11,-8,7,4,4,-1,0
118,71,124,1,95,11,-1,7,4,4,0,0
